CVE_DIVISION,División,Entidad,ENTIDAD (entidades.shp),entidad_nacimiento,fecha,Geometría,masa_aseg_H,masa_aseg_M,masa_aseg_NB,masa_puestos_H,masa_puestos_M,masa_puestos_NB,Nivel Agregación,NOTA,NUM_EDO,PTPD_Aseg,PTPD_Aseg_H,PTPD_Aseg_M,PTPD_Aseg_NB,PTPD_Puestos,PTPD_Puestos_H,PTPD_Puestos_M,PTPD_Puestos_NB,Rango_edad_2,SalarioFem,SalarioMasc,SalarioNB,TOTAL
7,Transportes y comunicaciones,HIDALGO,HIDALGO,Hidalgo,202602,Polygon,55975.059999999,9559.910000000,,426.26,0,,subdel,1,13,206,176,30,0,1,1,0,0,75 años y más,,426.26,,1
7,Transportes y comunicaciones,JALISCO,JALISCO,Jalisco,202602,MultiPolygon,669474.549999985,89979.409999998,,3705.89,0,,subdel,1,14,2387,2104,283,0,9,9,0,0,75 años y más,,411.765555556,,9
7,Transportes y comunicaciones,MÉXICO,MÉXICO,México,202602,Polygon,1667293.50999996,205275.169999995,,766.85,399.04,,subdel,1,15,5902,5255,647,0,3,2,1,0,75 años y más,399.04,383.425,,3
7,Transportes y comunicaciones,MICHOACÁN DE OCAMPO,MICHOACÁN DE OCAMPO,Michoacán de Ocampo,202602,MultiPolygon,169016.939999996,13764.140000000,,351.61,0,,subdel,1,16,572,529,43,0,1,1,0,0,75 años y más,,351.61,,1
7,Transportes y comunicaciones,MORELOS,MORELOS,Morelos,202602,Polygon,186015.579999996,21624.610000000,,0,0,,subdel,1,17,655,587,68,0,0,0,0,0,75 años y más,,,,0
7,Transportes y comunicaciones,NAYARIT,NAYARIT,Nayarit,202602,MultiPolygon,96681.779999998,5985.760000000,,0,0,,subdel,1,18,325,306,19,0,0,0,0,0,75 años y más,,,,0
7,Transportes y comunicaciones,NUEVO LEÓN,NUEVO LEÓN,Nuevo León,202602,Polygon,243024.509999994,32051.989999999,,3366.37,428.27,,subdel,1,19,866,765,101,0,8,7,1,0,75 años y más,428.27,480.91,,8
7,Transportes y comunicaciones,OAXACA,OAXACA,Oaxaca,202602,MultiPolygon,132427.719999997,19042.170000000,,0,0,,subdel,1,20,477,417,60,0,0,0,0,0,75 años y más,,,,0
7,Transportes y comunicaciones,PUEBLA,PUEBLA,Puebla,202602,Polygon,346754.729999992,32506.799999999,,327.82,0,,subdel,1,21,1190,1088,102,0,1,1,0,0,75 años y más,,327.82,,1
7,Transportes y comunicaciones,QUERÉTARO,QUERÉTARO,Querétaro,202602,Polygon,105726.969999998,5386.740000000,,315.04,0,,subdel,1,22,349,332,17,0,1,1,0,0,75 años y más,,315.04,,1
7,Transportes y comunicaciones,QUINTANA ROO,QUINTANA ROO,Quintana Roo,202602,MultiPolygon,178408.029999996,21862.000000000,,0,0,,subdel,1,23,632,563,69,0,0,0,0,0,75 años y más,,,,0
7,Transportes y comunicaciones,SAN LUIS POTOSÍ,SAN LUIS POTOSÍ,San Luis Potosí,202602,Polygon,146158.649999997,20395.510000000,,2506.05,0,,subdel,1,24,523,459,64,0,5,5,0,0,75 años y más,,501.21,,5
7,Transportes y comunicaciones,SINALOA,SINALOA,Sinaloa,202602,MultiPolygon,231019.709999995,21908.590000000,,805.87,0,,subdel,1,25,799,730,69,0,2,2,0,0,75 años y más,,402.935,,2
7,Transportes y comunicaciones,SONORA,SONORA,Sonora,202602,MultiPolygon,119056.269999997,16867.950000000,,881.87,0,,subdel,1,26,428,375,53,0,2,2,0,0,75 años y más,,440.935,,2
7,Transportes y comunicaciones,TABASCO,TABASCO,Tabasco,202602,MultiPolygon,115595.269999997,14285.510000000,,0,0,,subdel,1,27,410,365,45,0,0,0,0,0,75 años y más,,,,0
7,Transportes y comunicaciones,TAMAULIPAS,TAMAULIPAS,Tamaulipas,202602,MultiPolygon,209448.339999995,35140.269999999,,1304.15,0,,subdel,1,28,771,660,111,0,3,3,0,0,75 años y más,,434.716666667,,3
7,Transportes y comunicaciones,TLAXCALA,TLAXCALA,Tlaxcala,202602,Polygon,65317.549999999,2551.380000000,,0,0,,subdel,1,29,214,206,8,0,0,0,0,0,75 años y más,,,,0
7,Transportes y comunicaciones,VERACRUZ,VERACRUZ,Veracruz,202602,MultiPolygon,262976.289999994,28318.099999999,,315.04,0,,subdel,1,30,916,827,89,0,1,1,0,0,75 años y más,,315.04,,1
7,Transportes y comunicaciones,YUCATÁN,YUCATÁN,Yucatán,202602,MultiPolygon,154176.569999997,23954.129999999,,987.55,0,,subdel,1,31,560,485,75,0,2,2,0,0,75 años y más,,493.775,,2
7,Transportes y comunicaciones,ZACATECAS,ZACATECAS,Zacatecas,202602,Polygon,64842.769999999,5071.700000000,,775.99,0,,subdel,1,32,220,204,16,0,2,2,0,0,75 años y más,,387.995,,2
7,Transportes y comunicaciones,EXTRANJERO/EXTRANJERA,,Extranjero/Extranjera,202602,,58223.639999999,6662.430000000,,5087.68,0,,subdel,1,,204,183,21,0,13,13,0,0,Entre 15 y 20 años,,391.36,,13
7,Transportes y comunicaciones,AGUASCALIENTES,AGUASCALIENTES,Aguascalientes,202602,Polygon,125678.759999997,8552.670000000,,2976.61,0,,subdel,1,1,421,394,27,0,7,7,0,0,Entre 15 y 20 años,,425.23,,7
7,Transportes y comunicaciones,BAJA CALIFORNIA,BAJA CALIFORNIA,Baja California,202602,MultiPolygon,228670.369999995,22486.079999999,,23398.92,1013.32,,subdel,1,2,791,720,71,0,57,55,2,0,Entre 15 y 20 años,506.66,425.434909091,,57
7,Transportes y comunicaciones,BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,Baja California Sur,202602,MultiPolygon,57550.259999999,4725.600000000,,7108.44,1199.18,,subdel,1,3,196,181,15,0,19,17,2,0,Entre 15 y 20 años,599.59,418.143529412,,19
7,Transportes y comunicaciones,CAMPECHE,CAMPECHE,Campeche,202602,MultiPolygon,41074.999999999,2220.810000000,,1260.16,0,,subdel,1,4,136,129,7,0,4,4,0,0,Entre 15 y 20 años,,315.04,,4
7,Transportes y comunicaciones,COAHUILA DE ZARAGOZA,COAHUILA DE ZARAGOZA,Coahuila de Zaragoza,202602,Polygon,235425.139999995,21309.570000000,,10510.76,1227.9,,subdel,1,5,807,740,67,0,29,27,2,0,Entre 15 y 20 años,613.95,389.287407407,,29
7,Transportes y comunicaciones,COLIMA,COLIMA,Colima,202602,MultiPolygon,74138.669999998,3480.970000000,,1737.23,0,,subdel,1,6,245,234,11,0,5,5,0,0,Entre 15 y 20 años,,347.446,,5
7,Transportes y comunicaciones,CHIAPAS,CHIAPAS,Chiapas,202602,MultiPolygon,137230.329999997,6631.370000000,,10621.55,0,,subdel,1,7,453,432,21,0,26,26,0,0,Entre 15 y 20 años,,408.521153846,,26
7,Transportes y comunicaciones,CHIHUAHUA,CHIHUAHUA,Chihuahua,202602,Polygon,361758.809999992,44167.719999999,,22140.49,3270.3,,subdel,1,8,1283,1143,140,0,61,55,6,0,Entre 15 y 20 años,545.05,402.554363636,,61
7,Transportes y comunicaciones,DURANGO,DURANGO,Durango,202602,Polygon,147322.599999997,9182.750000000,,6240.11,482.23,,subdel,1,10,493,464,29,0,15,14,1,0,Entre 15 y 20 años,482.23,445.722142857,,15
7,Transportes y comunicaciones,GUANAJUATO,GUANAJUATO,Guanajuato,202602,Polygon,410754.969999991,25957.519999999,,11072.62,1046.1,,subdel,1,11,1373,1291,82,0,31,28,3,0,Entre 15 y 20 años,348.7,395.450714286,,31
7,Transportes y comunicaciones,GUERRERO,GUERRERO,Guerrero,202602,MultiPolygon,77424.399999998,7938.120000000,,3034.59,0,,subdel,1,12,268,243,25,0,6,6,0,0,Entre 15 y 20 años,,505.765,,6
7,Transportes y comunicaciones,HIDALGO,HIDALGO,Hidalgo,202602,Polygon,47406.859999999,2850.890000000,,1956.71,346.91,,subdel,1,13,158,149,9,0,6,5,1,0,Entre 15 y 20 años,346.91,391.342,,6
7,Transportes y comunicaciones,JALISCO,JALISCO,Jalisco,202602,MultiPolygon,819800.189999981,68669.839999998,,47016.07,3633.11,,subdel,1,14,2790,2574,216,0,122,114,8,0,Entre 15 y 20 años,454.13875,412.421666667,,122
7,Transportes y comunicaciones,MÉXICO,MÉXICO,México,202602,Polygon,1084579.23999998,81065.109999998,,44245.95,1637.32,,subdel,1,15,3665,3410,255,0,120,115,5,0,Entre 15 y 20 años,327.464,384.747391304,,120
7,Transportes y comunicaciones,MICHOACÁN DE OCAMPO,MICHOACÁN DE OCAMPO,Michoacán de Ocampo,202602,MultiPolygon,112163.229999997,4787.720000000,,4474.41,391.45,,subdel,1,16,365,350,15,0,13,12,1,0,Entre 15 y 20 años,391.45,372.8675,,13
7,Transportes y comunicaciones,MORELOS,MORELOS,Morelos,202602,Polygon,110250.679999998,8284.220000000,,3512.62,945.12,,subdel,1,17,373,347,26,0,12,9,3,0,Entre 15 y 20 años,315.04,390.291111111,,12
7,Transportes y comunicaciones,NAYARIT,NAYARIT,Nayarit,202602,MultiPolygon,63767.209999999,4441.620000000,,5230.11,0,,subdel,1,18,214,200,14,0,15,15,0,0,Entre 15 y 20 años,,348.674,,15
7,Transportes y comunicaciones,NUEVO LEÓN,NUEVO LEÓN,Nuevo León,202602,Polygon,653581.489999985,68561.129999998,,39341.38,2253.51,,subdel,1,19,2273,2057,216,0,100,95,5,0,Entre 15 y 20 años,450.702,414.119789474,,100
7,Transportes y comunicaciones,OAXACA,OAXACA,Oaxaca,202602,MultiPolygon,78405.019999998,8537.140000000,,4570.7,330.57,,subdel,1,20,274,247,27,0,13,12,1,0,Entre 15 y 20 años,330.57,380.891666667,,13
7,Transportes y comunicaciones,PUEBLA,PUEBLA,Puebla,202602,Polygon,199591.989999995,15117.480000000,,9023.55,0,,subdel,1,21,672,625,47,0,22,22,0,0,Entre 15 y 20 años,,410.161363636,,22
7,Transportes y comunicaciones,QUERÉTARO,QUERÉTARO,Querétaro,202602,Polygon,138855.539999997,11166.170000000,,6190.46,0,,subdel,1,22,470,435,35,0,17,17,0,0,Entre 15 y 20 años,,364.144705882,,17
7,Transportes y comunicaciones,QUINTANA ROO,QUINTANA ROO,Quintana Roo,202602,MultiPolygon,179312.599999996,15922.830000000,,9124.31,315.04,,subdel,1,23,614,564,50,0,22,21,1,0,Entre 15 y 20 años,315.04,434.490952381,,22
7,Transportes y comunicaciones,SAN LUIS POTOSÍ,SAN LUIS POTOSÍ,San Luis Potosí,202602,Polygon,181864.589999996,19703.310000000,,7155.62,389.32,,subdel,1,24,634,572,62,0,20,19,1,0,Entre 15 y 20 años,389.32,376.611578947,,20
7,Transportes y comunicaciones,SINALOA,SINALOA,Sinaloa,202602,MultiPolygon,252974.059999994,12064.700000000,,16138.6,350.84,,subdel,1,25,836,798,38,0,41,40,1,0,Entre 15 y 20 años,350.84,403.465,,41
7,Transportes y comunicaciones,SONORA,SONORA,Sonora,202602,MultiPolygon,185647.659999996,16867.950000000,,12341.03,357.52,,subdel,1,26,634,581,53,0,33,32,1,0,Entre 15 y 20 años,357.52,385.6571875,,33
7,Transportes y comunicaciones,TABASCO,TABASCO,Tabasco,202602,MultiPolygon,97684.579999998,8537.140000000,,3024.95,329.3,,subdel,1,27,335,308,27,0,9,8,1,0,Entre 15 y 20 años,329.3,378.11875,,9
7,Transportes y comunicaciones,TAMAULIPAS,TAMAULIPAS,Tamaulipas,202602,MultiPolygon,207826.549999995,18412.090000000,,21777.96,1629.69,,subdel,1,28,713,655,58,0,57,53,4,0,Entre 15 y 20 años,407.4225,410.904905660,,57
7,Transportes y comunicaciones,TLAXCALA,TLAXCALA,Tlaxcala,202602,Polygon,28034.119999999,315.040000000,,718.2,0,,subdel,1,29,89,88,1,0,2,2,0,0,Entre 15 y 20 años,,359.1,,2
7,Transportes y comunicaciones,VERACRUZ,VERACRUZ,Veracruz,202602,MultiPolygon,230778.169999995,21748.850000000,,11623.9,0,,subdel,1,30,792,724,68,0,28,28,0,0,Entre 15 y 20 años,,415.139285714,,28
7,Transportes y comunicaciones,YUCATÁN,YUCATÁN,Yucatán,202602,MultiPolygon,113682.769999997,10307.120000000,,6191.76,1017.65,,subdel,1,31,389,357,32,0,18,15,3,0,Entre 15 y 20 años,339.216666667,412.784,,18
7,Transportes y comunicaciones,ZACATECAS,ZACATECAS,Zacatecas,202602,Polygon,55092.059999999,2535.850000000,,1376.84,0,,subdel,1,32,181,173,8,0,3,3,0,0,Entre 15 y 20 años,,458.946666667,,3
7,Transportes y comunicaciones,EXTRANJERO/EXTRANJERA,,Extranjero/Extranjera,202602,,462635.929999989,67993.169999998,,35898.5,2473.42,,subdel,1,,1662,1448,214,0,88,81,7,0,Entre 20 y 25 años,353.345714286,443.191358025,,88
7,Transportes y comunicaciones,AGUASCALIENTES,AGUASCALIENTES,Aguascalientes,202602,Polygon,904907.279999979,85832.289999998,,40392.66,663.31,,subdel,1,1,3102,2832,270,0,108,106,2,0,Entre 20 y 25 años,331.655,381.062830189,,108
7,Transportes y comunicaciones,BAJA CALIFORNIA,BAJA CALIFORNIA,Baja California,202602,MultiPolygon,1896793.25999996,234190.249999995,,218826.87,11372.79,,subdel,1,2,6693,5954,739,0,538,510,28,0,Entre 20 y 25 años,406.171071429,429.072294118,,538
7,Transportes y comunicaciones,BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,Baja California Sur,202602,MultiPolygon,385135.839999991,44328.069999999,,42020.38,645.61,,subdel,1,3,1350,1210,140,0,99,97,2,0,Entre 20 y 25 años,322.805,433.199793814,,99
7,Transportes y comunicaciones,CAMPECHE,CAMPECHE,Campeche,202602,MultiPolygon,608942.619999986,54084.819999999,,25892.26,1575.2,,subdel,1,4,2084,1914,170,0,72,67,5,0,Entre 20 y 25 años,315.04,386.451641791,,72
7,Transportes y comunicaciones,COAHUILA DE ZARAGOZA,COAHUILA DE ZARAGOZA,Coahuila de Zaragoza,202602,Polygon,1661621.71999996,193340.259999996,,135470.19,6216.34,,subdel,1,5,5819,5210,609,0,334,319,15,0,Entre 20 y 25 años,414.422666667,424.671442006,,334
7,Transportes y comunicaciones,COLIMA,COLIMA,Colima,202602,MultiPolygon,538500.799999988,68689.809999998,,19282.38,1411.58,,subdel,1,6,1912,1695,217,0,48,44,4,0,Entre 20 y 25 años,352.895,438.235909091,,48
7,Transportes y comunicaciones,CHIAPAS,CHIAPAS,Chiapas,202602,MultiPolygon,1663775.08999996,137892.109999997,,104680.6,5177.13,,subdel,1,7,5665,5231,434,0,257,247,10,0,Entre 20 y 25 años,517.713,423.808097166,,257
7,Transportes y comunicaciones,CHIHUAHUA,CHIHUAHUA,Chihuahua,202602,Polygon,2575602.06999994,521983.029999988,,169380.99,6277.41,,subdel,1,8,9765,8116,1649,0,449,431,18,0,Entre 20 y 25 años,348.745,392.995336427,,449
7,Transportes y comunicaciones,DURANGO,DURANGO,Durango,202602,Polygon,1110247.71999997,128691.299999997,,46999.71,2817.58,,subdel,1,10,3900,3494,406,0,117,109,8,0,Entre 20 y 25 años,352.1975,431.19,,117
7,Transportes y comunicaciones,GUANAJUATO,GUANAJUATO,Guanajuato,202602,Polygon,3067050.73999993,263024.789999994,,105369.75,5467.44,,subdel,1,11,10431,9602,829,0,289,275,14,0,Entre 20 y 25 años,390.531428571,383.162727273,,289
7,Transportes y comunicaciones,GUERRERO,GUERRERO,Guerrero,202602,MultiPolygon,886671.07999998,114186.459999997,,55580.86,5205.59,,subdel,1,12,3130,2771,359,0,137,126,11,0,Entre 20 y 25 años,473.235454545,441.117936508,,137
7,Transportes y comunicaciones,HIDALGO,HIDALGO,Hidalgo,202602,Polygon,541624.559999988,49658.729999999,,31119.68,412.06,,subdel,1,13,1849,1693,156,0,69,68,1,0,Entre 20 y 25 años,412.06,457.642352941,,69
7,Transportes y comunicaciones,JALISCO,JALISCO,Jalisco,202602,MultiPolygon,6036858.95999986,621259.529999986,,375247.44,14016.52,,subdel,1,14,20813,18860,1953,0,950,917,33,0,Entre 20 y 25 años,424.743030303,409.212039258,,950
7,Transportes y comunicaciones,MÉXICO,MÉXICO,México,202602,Polygon,10345360.0299998,1165927.54999997,,370381.58,17576.74,,subdel,1,15,36119,32451,3668,0,986,939,47,0,Entre 20 y 25 años,373.973191489,394.442577210,,986
7,Transportes y comunicaciones,MICHOACÁN DE OCAMPO,MICHOACÁN DE OCAMPO,Michoacán de Ocampo,202602,MultiPolygon,1258352.34999997,107262.229999998,,54484.93,2276.44,,subdel,1,16,4264,3929,335,0,146,140,6,0,Entre 20 y 25 años,379.406666667,389.178071429,,146
7,Transportes y comunicaciones,MORELOS,MORELOS,Morelos,202602,Polygon,1153874.69999997,132489.839999997,,41871.21,2839.21,,subdel,1,17,4044,3627,417,0,106,99,7,0,Entre 20 y 25 años,405.601428571,422.941515152,,106
7,Transportes y comunicaciones,NAYARIT,NAYARIT,Nayarit,202602,MultiPolygon,667283.009999985,65195.889999999,,50836.36,2427.23,,subdel,1,18,2291,2085,206,0,137,131,6,0,Entre 20 y 25 años,404.538333333,388.063816794,,137
7,Transportes y comunicaciones,NUEVO LEÓN,NUEVO LEÓN,Nuevo León,202602,Polygon,4188981.0299999,552442.559999987,,456155.91,17734.49,,subdel,1,19,14862,13125,1737,0,1053,1015,38,0,Entre 20 y 25 años,466.697105263,449.414689655,,1053
7,Transportes y comunicaciones,OAXACA,OAXACA,Oaxaca,202602,MultiPolygon,1109672.76999997,108773.099999998,,52673.12,1721.63,,subdel,1,20,3832,3489,343,0,125,122,3,0,Entre 20 y 25 años,573.876666667,431.746885246,,125
7,Transportes y comunicaciones,PUEBLA,PUEBLA,Puebla,202602,Polygon,2582108.31999994,239623.389999995,,130632.74,5266.64,,subdel,1,21,8822,8071,751,0,333,320,13,0,Entre 20 y 25 años,405.126153846,408.2273125,,333
7,Transportes y comunicaciones,QUERÉTARO,QUERÉTARO,Querétaro,202602,Polygon,1075666.99999998,103506.159999998,,61083.8,1673.16,,subdel,1,22,3687,3362,325,0,153,148,5,0,Entre 20 y 25 años,334.632,412.728378378,,153
7,Transportes y comunicaciones,QUINTANA ROO,QUINTANA ROO,Quintana Roo,202602,MultiPolygon,1245512.81999997,148618.999999997,,56812.12,3381.6,,subdel,1,23,4367,3899,468,0,146,137,9,0,Entre 20 y 25 años,375.733333333,414.687007299,,146
7,Transportes y comunicaciones,SAN LUIS POTOSÍ,SAN LUIS POTOSÍ,San Luis Potosí,202602,Polygon,1540427.35999996,178178.339999996,,103897.61,2701.33,,subdel,1,24,5380,4821,559,0,268,260,8,0,Entre 20 y 25 años,337.66625,399.606192308,,268
7,Transportes y comunicaciones,SINALOA,SINALOA,Sinaloa,202602,MultiPolygon,2202088.99999995,187323.419999996,,177583.43,6005.43,,subdel,1,25,7534,6943,591,0,437,423,14,0,Entre 20 y 25 años,428.959285714,419.818983452,,437
7,Transportes y comunicaciones,SONORA,SONORA,Sonora,202602,MultiPolygon,1563139.02999996,159769.639999996,,128850.46,5497.26,,subdel,1,26,5400,4897,503,0,334,319,15,0,Entre 20 y 25 años,366.484,403.919937304,,334
7,Transportes y comunicaciones,TABASCO,TABASCO,Tabasco,202602,MultiPolygon,1214982.00999997,127296.659999997,,68209.29,3424.88,,subdel,1,27,4212,3811,401,0,174,165,9,0,Entre 20 y 25 años,380.542222222,413.389636364,,174
7,Transportes y comunicaciones,TAMAULIPAS,TAMAULIPAS,Tamaulipas,202602,MultiPolygon,1920657.81999996,247031.279999994,,172739.97,11895.11,,subdel,1,28,6826,6047,779,0,429,400,29,0,Entre 20 y 25 años,410.176206897,431.849925,,429
7,Transportes y comunicaciones,TLAXCALA,TLAXCALA,Tlaxcala,202602,Polygon,391357.819999991,23592.499999999,,11236.29,626.81,,subdel,1,29,1303,1229,74,0,30,29,1,0,Entre 20 y 25 años,626.81,387.458275862,,30
7,Transportes y comunicaciones,VERACRUZ,VERACRUZ,Veracruz,202602,MultiPolygon,3010894.92999993,305965.839999993,,188972.11,8217.81,,subdel,1,30,10405,9444,961,0,465,446,19,0,Entre 20 y 25 años,432.516315789,423.704282511,,465
7,Transportes y comunicaciones,YUCATÁN,YUCATÁN,Yucatán,202602,MultiPolygon,1494326.85999997,144215.089999997,,85692.29,2176.87,,subdel,1,31,5134,4682,452,0,214,208,6,0,Entre 20 y 25 años,362.811666667,411.982163462,,214
7,Transportes y comunicaciones,ZACATECAS,ZACATECAS,Zacatecas,202602,Polygon,481443.359999989,37846.949999999,,15929.76,848.09,,subdel,1,32,1628,1509,119,0,39,37,2,0,Entre 20 y 25 años,424.045,430.534054054,,39
7,Transportes y comunicaciones,EXTRANJERO/EXTRANJERA,,Extranjero/Extranjera,202602,,569034.229999987,59833.189999999,,86860.18,1903.44,,subdel,1,,1958,1770,188,0,194,190,4,0,Entre 25 y 30 años,475.86,457.158842105,,194
7,Transportes y comunicaciones,AGUASCALIENTES,AGUASCALIENTES,Aguascalientes,202602,Polygon,980028.989999978,97961.819999998,,63929.59,3207.04,,subdel,1,1,3370,3063,307,0,171,162,9,0,Entre 25 y 30 años,356.337777778,394.627098765,,171
7,Transportes y comunicaciones,BAJA CALIFORNIA,BAJA CALIFORNIA,Baja California,202602,MultiPolygon,2147999.36999995,289226.669999993,,325279.26,19582.71,,subdel,1,2,7641,6729,912,0,783,733,50,0,Entre 25 y 30 años,391.6542,443.764338336,,783
7,Transportes y comunicaciones,BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,Baja California Sur,202602,MultiPolygon,359395.989999992,56454.689999999,,57262.36,7008.1,,subdel,1,3,1306,1128,178,0,143,129,14,0,Entre 25 y 30 años,500.578571429,443.894263566,,143
7,Transportes y comunicaciones,CAMPECHE,CAMPECHE,Campeche,202602,MultiPolygon,856604.969999981,99632.499999998,,58310.84,5841.11,,subdel,1,4,3001,2688,313,0,159,143,16,0,Entre 25 y 30 años,365.069375,407.768111888,,159
7,Transportes y comunicaciones,COAHUILA DE ZARAGOZA,COAHUILA DE ZARAGOZA,Coahuila de Zaragoza,202602,Polygon,2217089.79999995,253074.929999994,,296332.41,13879.55,,subdel,1,5,7701,6906,795,0,719,685,34,0,Entre 25 y 30 años,408.222058824,432.602058394,,719
7,Transportes y comunicaciones,COLIMA,COLIMA,Colima,202602,MultiPolygon,502581.289999989,56767.709999999,,41816.32,1851.14,,subdel,1,6,1754,1576,178,0,103,99,4,0,Entre 25 y 30 años,462.785,422.387070707,,103
7,Transportes y comunicaciones,CHIAPAS,CHIAPAS,Chiapas,202602,MultiPolygon,2223825.78999995,193960.349999996,,212874.62,6445.78,,subdel,1,7,7581,6971,610,0,517,501,16,0,Entre 25 y 30 años,402.86125,424.899441118,,517
7,Transportes y comunicaciones,CHIHUAHUA,CHIHUAHUA,Chihuahua,202602,Polygon,2764509.45999994,635410.359999986,,309189.61,28755.31,,subdel,1,8,10697,8693,2004,0,819,748,71,0,Entre 25 y 30 años,405.004366197,413.355093583,,819
7,Transportes y comunicaciones,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,Ciudad de México,202602,Polygon,15128936.5599997,1913425.40999996,,1272670.24,65125.52,,subdel,1,9,53124,47132,5992,0,3318,3142,176,0,Entre 25 y 30 años,370.031363636,405.050999363,,3318
7,Transportes y comunicaciones,DURANGO,DURANGO,Durango,202602,Polygon,1156155.47999997,149765.269999997,,81516.62,3991.59,,subdel,1,10,4102,3630,472,0,204,192,12,0,Entre 25 y 30 años,332.6325,424.565729167,,204
7,Transportes y comunicaciones,GUANAJUATO,GUANAJUATO,Guanajuato,202602,Polygon,3322354.30999992,308270.699999993,,200399.94,9446.32,,subdel,1,11,11347,10379,968,0,548,522,26,0,Entre 25 y 30 años,363.32,383.907931034,,548
7,Transportes y comunicaciones,GUERRERO,GUERRERO,Guerrero,202602,MultiPolygon,1212500.62999997,146828.589999997,,139030.18,7697.78,,subdel,1,12,4232,3772,460,0,334,318,16,0,Entre 25 y 30 años,481.11125,437.201823899,,334
