CVE_DIVISION,División,Entidad,ENTIDAD (entidades.shp),entidad_nacimiento,fecha,Geometría,masa_aseg_H,masa_aseg_M,masa_aseg_NB,masa_puestos_H,masa_puestos_M,masa_puestos_NB,Nivel Agregación,NOTA,NUM_EDO,PTPD_Aseg,PTPD_Aseg_H,PTPD_Aseg_M,PTPD_Aseg_NB,PTPD_Puestos,PTPD_Puestos_H,PTPD_Puestos_M,PTPD_Puestos_NB,Rango_edad_2,SalarioFem,SalarioMasc,SalarioNB,TOTAL
7,Transportes y comunicaciones,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,Ciudad de México,202601,Polygon,417143.63999999,65685.089999998,,178756.19,15517.99,,subdel,1,9,1515,1309,206,0,501,463,38,0,75 años y más,408.368157895,386.082483801,,501
7,Transportes y comunicaciones,DURANGO,DURANGO,Durango,202601,Polygon,0,,,741.99,,,subdel,1,10,0,0,0,0,2,2,0,0,75 años y más,,370.995,,2
7,Transportes y comunicaciones,DURANGO,DURANGO,Durango,202601,Polygon,33074.759999999,3858.130000000,,27447.47,2020.21,,subdel,1,10,116,104,12,0,70,65,5,0,75 años y más,404.042,422.268769231,,70
7,Transportes y comunicaciones,GUANAJUATO,GUANAJUATO,Guanajuato,202601,Polygon,315.040000000,,,0,,,subdel,1,11,1,1,0,0,0,0,0,0,75 años y más,,,,0
7,Transportes y comunicaciones,GUANAJUATO,GUANAJUATO,Guanajuato,202601,Polygon,0,0,,1363.71,401.28,,subdel,1,11,0,0,0,0,5,4,1,0,75 años y más,401.28,340.9275,,5
7,Transportes y comunicaciones,GUANAJUATO,GUANAJUATO,Guanajuato,202601,Polygon,79396.729999998,7592.020000000,,79388.79,2124.34,,subdel,1,11,274,250,24,0,206,200,6,0,75 años y más,354.056666667,396.94395,,206
7,Transportes y comunicaciones,GUERRERO,GUERRERO,Guerrero,202601,MultiPolygon,0,,,1467.35,,,subdel,1,12,0,0,0,0,4,4,0,0,75 años y más,,366.8375,,4
7,Transportes y comunicaciones,GUERRERO,GUERRERO,Guerrero,202601,MultiPolygon,19119.820000000,1260.160000000,,28570.51,3020.14,,subdel,1,12,64,60,4,0,74,67,7,0,75 años y más,431.448571429,426.425522388,,74
7,Transportes y comunicaciones,HIDALGO,HIDALGO,Hidalgo,202601,Polygon,0,,,803.24,,,subdel,1,13,0,0,0,0,2,2,0,0,75 años y más,,401.62,,2
7,Transportes y comunicaciones,HIDALGO,HIDALGO,Hidalgo,202601,Polygon,14048.120000000,3196.990000000,,9329.58,0,,subdel,1,13,54,44,10,0,20,20,0,0,75 años y más,,466.479,,20
7,Transportes y comunicaciones,JALISCO,JALISCO,Jalisco,202601,MultiPolygon,0,,,2342.58,,,subdel,1,14,0,0,0,0,4,4,0,0,75 años y más,,585.645,,4
7,Transportes y comunicaciones,JALISCO,JALISCO,Jalisco,202601,MultiPolygon,164588.909999996,22378.929999999,,237208.57,9993.45,,subdel,1,14,586,516,70,0,601,576,25,0,75 años y más,399.738,411.820434028,,601
7,Transportes y comunicaciones,MÉXICO,MÉXICO,México,202601,Polygon,0,,,8020.38,,,subdel,1,15,0,0,0,0,21,21,0,0,75 años y más,,381.922857143,,21
7,Transportes y comunicaciones,MÉXICO,MÉXICO,México,202601,Polygon,331681.629999992,48336.449999999,,170532.48,7275.12,,subdel,1,15,1196,1044,152,0,458,439,19,0,75 años y más,382.901052632,388.456674260,,458
7,Transportes y comunicaciones,MICHOACÁN DE OCAMPO,MICHOACÁN DE OCAMPO,Michoacán de Ocampo,202601,MultiPolygon,0,,,2538.5,,,subdel,1,16,0,0,0,0,6,6,0,0,75 años y más,,423.083333333,,6
7,Transportes y comunicaciones,MICHOACÁN DE OCAMPO,MICHOACÁN DE OCAMPO,Michoacán de Ocampo,202601,MultiPolygon,45088.429999999,5149.350000000,,25678.32,1071.49,,subdel,1,16,157,141,16,0,67,64,3,0,75 años y más,357.163333333,401.22375,,67
7,Transportes y comunicaciones,MORELOS,MORELOS,Morelos,202601,Polygon,0,,,1197.9,,,subdel,1,17,0,0,0,0,3,3,0,0,75 años y más,,399.3,,3
7,Transportes y comunicaciones,MORELOS,MORELOS,Morelos,202601,Polygon,32966.049999999,4157.640000000,,20794.43,1225.7,,subdel,1,17,117,104,13,0,50,47,3,0,75 años y más,408.566666667,442.434680851,,50
7,Transportes y comunicaciones,NAYARIT,NAYARIT,Nayarit,202601,MultiPolygon,0,,,2051.23,,,subdel,1,18,0,0,0,0,5,5,0,0,75 años y más,,410.246,,5
7,Transportes y comunicaciones,NAYARIT,NAYARIT,Nayarit,202601,MultiPolygon,25941.989999999,945.120000000,,21783.56,742.19,,subdel,1,18,85,82,3,0,57,55,2,0,75 años y más,371.095,396.064727273,,57
7,Transportes y comunicaciones,NUEVO LEÓN,NUEVO LEÓN,Nuevo León,202601,Polygon,0,,,2440.07,,,subdel,1,19,0,0,0,0,5,5,0,0,75 años y más,,488.014,,5
7,Transportes y comunicaciones,NUEVO LEÓN,NUEVO LEÓN,Nuevo León,202601,Polygon,57911.889999999,11434.620000000,,207804.65,13401.7,,subdel,1,19,218,182,36,0,506,476,30,0,75 años y más,446.723333333,436.564390756,,506
7,Transportes y comunicaciones,OAXACA,OAXACA,Oaxaca,202601,MultiPolygon,0,0,,3087.08,371.37,,subdel,1,20,0,0,0,0,8,7,1,0,75 años y más,371.37,441.011428571,,8
7,Transportes y comunicaciones,OAXACA,OAXACA,Oaxaca,202601,MultiPolygon,29831.179999999,4472.680000000,,19935.8,1441.61,,subdel,1,20,108,94,14,0,52,49,3,0,75 años y más,480.536666667,406.853061224,,52
7,Transportes y comunicaciones,PUEBLA,PUEBLA,Puebla,202601,Polygon,0,,,2702.11,,,subdel,1,21,0,0,0,0,8,8,0,0,75 años y más,,337.76375,,8
7,Transportes y comunicaciones,PUEBLA,PUEBLA,Puebla,202601,Polygon,72146.369999998,10582.680000000,,54304.82,1943.89,,subdel,1,21,259,226,33,0,138,132,6,0,75 años y más,323.981666667,411.400151515,,138
7,Transportes y comunicaciones,QUERÉTARO,QUERÉTARO,Querétaro,202601,Polygon,0,,,758.83,,,subdel,1,22,0,0,0,0,2,2,0,0,75 años y más,,379.415,,2
7,Transportes y comunicaciones,QUERÉTARO,QUERÉTARO,Querétaro,202601,Polygon,25544.859999999,2566.910000000,,33376.64,990.05,,subdel,1,22,88,80,8,0,83,80,3,0,75 años y más,330.016666667,417.208,,83
7,Transportes y comunicaciones,QUINTANA ROO,QUINTANA ROO,Quintana Roo,202601,MultiPolygon,0,0,,2552.26,645.61,,subdel,1,23,0,0,0,0,8,6,2,0,75 años y más,322.805,425.376666667,,8
7,Transportes y comunicaciones,QUINTANA ROO,QUINTANA ROO,Quintana Roo,202601,MultiPolygon,35186.859999999,5087.230000000,,37303.9,630.08,,subdel,1,23,127,111,16,0,90,88,2,0,75 años y más,315.04,423.907954545,,90
7,Transportes y comunicaciones,SAN LUIS POTOSÍ,SAN LUIS POTOSÍ,San Luis Potosí,202601,Polygon,0,,,3373.34,,,subdel,1,24,0,0,0,0,8,8,0,0,75 años y más,,421.6675,,8
7,Transportes y comunicaciones,SAN LUIS POTOSÍ,SAN LUIS POTOSÍ,San Luis Potosí,202601,Polygon,42283.779999999,7370.160000000,,27878.77,891.75,,subdel,1,24,155,132,23,0,74,72,2,0,75 años y más,445.875,387.205138889,,74
7,Transportes y comunicaciones,SINALOA,SINALOA,Sinaloa,202601,MultiPolygon,0,0,,5734.95,330.57,,subdel,1,25,0,0,0,0,15,14,1,0,75 años y más,330.57,409.639285714,,15
7,Transportes y comunicaciones,SINALOA,SINALOA,Sinaloa,202601,MultiPolygon,54606.189999999,7292.510000000,,45684.06,2100.56,,subdel,1,25,195,172,23,0,118,114,4,0,75 años y más,525.14,400.737368421,,118
7,Transportes y comunicaciones,SONORA,SONORA,Sonora,202601,MultiPolygon,0,,,1362.15,,,subdel,1,26,0,0,0,0,4,4,0,0,75 años y más,,340.5375,,4
7,Transportes y comunicaciones,SONORA,SONORA,Sonora,202601,MultiPolygon,32248.699999999,7086.180000000,,48082.58,1980.49,,subdel,1,26,123,101,22,0,122,116,6,0,75 años y más,330.081666667,414.505,,122
7,Transportes y comunicaciones,TABASCO,TABASCO,Tabasco,202601,MultiPolygon,0,,,406.33,,,subdel,1,27,0,0,0,0,1,1,0,0,75 años y más,,406.33,,1
7,Transportes y comunicaciones,TABASCO,TABASCO,Tabasco,202601,MultiPolygon,26241.499999999,3873.660000000,,18394.07,1267.95,,subdel,1,27,95,83,12,0,45,42,3,0,75 años y más,422.65,437.954047619,,45
7,Transportes y comunicaciones,TAMAULIPAS,TAMAULIPAS,Tamaulipas,202601,MultiPolygon,0,,,4008.87,,,subdel,1,28,0,0,0,0,9,9,0,0,75 años y más,,445.43,,9
7,Transportes y comunicaciones,TAMAULIPAS,TAMAULIPAS,Tamaulipas,202601,MultiPolygon,59166.869999999,8599.260000000,,64300.81,4951.21,,subdel,1,28,213,186,27,0,161,149,12,0,75 años y más,412.600833333,431.549060403,,161
7,Transportes y comunicaciones,TLAXCALA,TLAXCALA,Tlaxcala,202601,Polygon,12679.250000000,645.610000000,,4753.6,0,,subdel,1,29,42,40,2,0,11,11,0,0,75 años y más,,432.145454545,,11
7,Transportes y comunicaciones,VERACRUZ,VERACRUZ,Veracruz,202601,MultiPolygon,315.040000000,,,0,,,subdel,1,30,1,1,0,0,0,0,0,0,75 años y más,,,,0
7,Transportes y comunicaciones,VERACRUZ,VERACRUZ,Veracruz,202601,MultiPolygon,315.040000000,,,0,,,subdel,1,30,1,1,0,0,0,0,0,0,75 años y más,,,,0
7,Transportes y comunicaciones,VERACRUZ,VERACRUZ,Veracruz,202601,MultiPolygon,0,0,,2735.39,733.12,,subdel,1,30,0,0,0,0,9,7,2,0,75 años y más,366.56,390.77,,9
7,Transportes y comunicaciones,VERACRUZ,VERACRUZ,Veracruz,202601,MultiPolygon,68195.239999998,7669.670000000,,65575.85,3544.57,,subdel,1,30,238,214,24,0,162,154,8,0,75 años y más,443.07125,425.817207792,,162
7,Transportes y comunicaciones,YUCATÁN,YUCATÁN,Yucatán,202601,MultiPolygon,0,0,,1232.12,1098.2,,subdel,1,31,0,0,0,0,5,3,2,0,75 años y más,549.1,410.706666667,,5
7,Transportes y comunicaciones,YUCATÁN,YUCATÁN,Yucatán,202601,MultiPolygon,36194.099999999,5180.410000000,,44874.09,1125.77,,subdel,1,31,130,114,16,0,111,108,3,0,75 años y más,375.256666667,415.500833333,,111
7,Transportes y comunicaciones,ZACATECAS,ZACATECAS,Zacatecas,202601,Polygon,0,,,315.04,,,subdel,1,32,0,0,0,0,1,1,0,0,75 años y más,,315.04,,1
7,Transportes y comunicaciones,ZACATECAS,ZACATECAS,Zacatecas,202601,Polygon,15323.810000000,1575.200000000,,6084.45,0,,subdel,1,32,53,48,5,0,15,15,0,0,75 años y más,,405.63,,15
7,Transportes y comunicaciones,EXTRANJERO/EXTRANJERA,,Extranjero/Extranjera,202601,,121532.059999997,16790.300000000,,8692,330.57,,subdel,1,,436,383,53,0,22,21,1,0,Entre 15 y 20 años,330.57,413.904761905,,22
7,Transportes y comunicaciones,AGUASCALIENTES,AGUASCALIENTES,Aguascalientes,202601,Polygon,201067.969999995,15876.240000000,,28214.1,971.17,,subdel,1,1,681,631,50,0,76,73,3,0,Entre 15 y 20 años,323.723333333,386.494520548,,76
7,Transportes y comunicaciones,BAJA CALIFORNIA,BAJA CALIFORNIA,Baja California,202601,MultiPolygon,361702.329999992,36668.879999999,,141145.43,4656.74,,subdel,1,2,1256,1140,116,0,343,331,12,0,Entre 15 y 20 años,388.061666667,426.421238671,,343
7,Transportes y comunicaciones,BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,Baja California Sur,202601,MultiPolygon,88346.519999998,7592.020000000,,34753.84,1825.46,,subdel,1,3,303,279,24,0,78,74,4,0,Entre 15 y 20 años,456.365,469.646486486,,78
7,Transportes y comunicaciones,CAMPECHE,CAMPECHE,Campeche,202601,MultiPolygon,110942.139999997,8583.730000000,,22543.53,315.04,,subdel,1,4,377,350,27,0,52,51,1,0,Entre 15 y 20 años,315.04,442.03,,52
7,Transportes y comunicaciones,COAHUILA DE ZARAGOZA,COAHUILA DE ZARAGOZA,Coahuila de Zaragoza,202601,Polygon,311586.799999993,30734.879999999,,86569.01,1140.96,,subdel,1,5,1078,981,97,0,201,198,3,0,Entre 15 y 20 años,380.32,437.217222222,,201
7,Transportes y comunicaciones,COLIMA,COLIMA,Colima,202601,MultiPolygon,128713.799999997,11356.970000000,,15982.9,714.14,,subdel,1,6,442,406,36,0,40,38,2,0,Entre 15 y 20 años,357.07,420.602631579,,40
7,Transportes y comunicaciones,CHIAPAS,CHIAPAS,Chiapas,202601,MultiPolygon,293090.789999993,16113.630000000,,84402.36,1494.73,,subdel,1,7,975,924,51,0,200,196,4,0,Entre 15 y 20 años,373.6825,430.624285714,,200
7,Transportes y comunicaciones,CHIHUAHUA,CHIHUAHUA,Chihuahua,202601,Polygon,532372.319999988,76410.509999998,,113472.62,6797.55,,subdel,1,8,1925,1683,242,0,288,271,17,0,Entre 15 y 20 años,399.855882353,418.718154982,,288
7,Transportes y comunicaciones,DURANGO,DURANGO,Durango,202601,Polygon,229181.969999995,20648.430000000,,34007.57,960.65,,subdel,1,10,788,723,65,0,85,82,3,0,Entre 15 y 20 años,320.216666667,414.726463415,,85
7,Transportes y comunicaciones,GUANAJUATO,GUANAJUATO,Guanajuato,202601,Polygon,641011.779999985,44238.399999999,,83183.04,4088.02,,subdel,1,11,2158,2018,140,0,222,212,10,0,Entre 15 y 20 años,408.802,392.372830189,,222
7,Transportes y comunicaciones,GUERRERO,GUERRERO,Guerrero,202601,MultiPolygon,149568.379999997,14905.720000000,,52087.09,2125.6,,subdel,1,12,517,470,47,0,125,119,6,0,Entre 15 y 20 años,354.266666667,437.706638655,,125
7,Transportes y comunicaciones,HIDALGO,HIDALGO,Hidalgo,202601,Polygon,94031.729999998,7623.080000000,,24401.2,1087.09,,subdel,1,13,320,296,24,0,59,56,3,0,Entre 15 y 20 años,362.363333333,435.735714286,,59
7,Transportes y comunicaciones,JALISCO,JALISCO,Jalisco,202601,MultiPolygon,1301456.82999997,130360.249999997,,338741.3,10129.69,,subdel,1,14,4502,4092,410,0,805,778,27,0,Entre 15 y 20 años,375.173703704,435.400128535,,805
7,Transportes y comunicaciones,MÉXICO,MÉXICO,México,202601,Polygon,2381952.83999995,220999.489999995,,300319.02,17402.23,,subdel,1,15,8205,7508,697,0,809,764,45,0,Entre 15 y 20 años,386.716222222,393.087722513,,809
7,Transportes y comunicaciones,MICHOACÁN DE OCAMPO,MICHOACÁN DE OCAMPO,Michoacán de Ocampo,202601,MultiPolygon,234500.659999995,13056.410000000,,33411.16,850.85,,subdel,1,16,775,734,41,0,84,82,2,0,Entre 15 y 20 años,425.425,407.453170732,,84
7,Transportes y comunicaciones,MORELOS,MORELOS,Morelos,202601,Polygon,281908.269999994,26028.199999999,,31292.6,1772.03,,subdel,1,17,971,889,82,0,84,79,5,0,Entre 15 y 20 años,354.406,396.108860759,,84
7,Transportes y comunicaciones,NAYARIT,NAYARIT,Nayarit,202601,MultiPolygon,131257.969999997,9812.830000000,,49236.57,1910.72,,subdel,1,18,447,416,31,0,119,114,5,0,Entre 15 y 20 años,382.144,431.899736842,,119
7,Transportes y comunicaciones,NUEVO LEÓN,NUEVO LEÓN,Nuevo León,202601,Polygon,826228.989999981,83172.029999998,,325487.39,12362.57,,subdel,1,19,2864,2602,262,0,785,756,29,0,Entre 15 y 20 años,426.295517241,430.538875661,,785
7,Transportes y comunicaciones,OAXACA,OAXACA,Oaxaca,202601,MultiPolygon,174860.499999996,19909.640000000,,40742.69,2278.02,,subdel,1,20,614,551,63,0,103,99,4,0,Entre 15 y 20 años,569.505,411.542323232,,103
7,Transportes y comunicaciones,PUEBLA,PUEBLA,Puebla,202601,Polygon,442208.43999999,32915.019999999,,90186.53,3603.83,,subdel,1,21,1491,1388,103,0,228,218,10,0,Entre 15 y 20 años,360.383,413.699678899,,228
7,Transportes y comunicaciones,QUERÉTARO,QUERÉTARO,Querétaro,202601,Polygon,213096.949999995,16160.220000000,,45563.24,965.76,,subdel,1,22,719,668,51,0,112,109,3,0,Entre 15 y 20 años,321.92,418.011376147,,112
7,Transportes y comunicaciones,QUINTANA ROO,QUINTANA ROO,Quintana Roo,202601,MultiPolygon,316450.909999993,32083.049999999,,44781.14,1437.34,,subdel,1,23,1099,998,101,0,108,104,4,0,Entre 15 y 20 años,359.335,430.587884615,,108
7,Transportes y comunicaciones,SAN LUIS POTOSÍ,SAN LUIS POTOSÍ,San Luis Potosí,202601,Polygon,290331.189999993,28193.859999999,,73101.84,3899.14,,subdel,1,24,1003,914,89,0,187,178,9,0,Entre 15 y 20 años,433.237777778,410.684494382,,187
7,Transportes y comunicaciones,SINALOA,SINALOA,Sinaloa,202601,MultiPolygon,448866.22999999,27594.839999999,,121767.5,2637.18,,subdel,1,25,1506,1419,87,0,291,284,7,0,Entre 15 y 20 años,376.74,428.758802817,,291
7,Transportes y comunicaciones,SONORA,SONORA,Sonora,202601,MultiPolygon,274904.059999994,27042.409999999,,92895.52,4849.38,,subdel,1,26,950,865,85,0,239,227,12,0,Entre 15 y 20 años,404.115,409.231365639,,239
7,Transportes y comunicaciones,TABASCO,TABASCO,Tabasco,202601,MultiPolygon,194325.679999996,18003.870000000,,53107.29,1879.05,,subdel,1,27,670,613,57,0,126,121,5,0,Entre 15 y 20 años,375.81,438.903223140,,126
7,Transportes y comunicaciones,TAMAULIPAS,TAMAULIPAS,Tamaulipas,202601,MultiPolygon,357756.339999992,40527.009999999,,116902.92,5852.84,,subdel,1,28,1256,1128,128,0,277,263,14,0,Entre 15 y 20 años,418.06,444.497794677,,277
7,Transportes y comunicaciones,TLAXCALA,TLAXCALA,Tlaxcala,202601,Polygon,77191.449999998,1590.730000000,,12630.06,315.04,,subdel,1,29,248,243,5,0,32,31,1,0,Entre 15 y 20 años,315.04,407.421290323,,32
7,Transportes y comunicaciones,VERACRUZ,VERACRUZ,Veracruz,202601,MultiPolygon,404171.739999991,42681.259999999,,144752.93,7311.51,,subdel,1,30,1406,1272,134,0,346,330,16,0,Entre 15 y 20 años,456.969375,438.645242424,,346
7,Transportes y comunicaciones,YUCATÁN,YUCATÁN,Yucatán,202601,MultiPolygon,233297.809999995,25741.239999999,,59847.83,4616.3,,subdel,1,31,815,734,81,0,156,144,12,0,Entre 15 y 20 años,384.691666667,415.609930556,,156
7,Transportes y comunicaciones,ZACATECAS,ZACATECAS,Zacatecas,202601,Polygon,105772.779999998,4111.050000000,,12401.84,1332.65,,subdel,1,32,346,333,13,0,34,31,3,0,Entre 15 y 20 años,444.216666667,400.059354839,,34
7,Transportes y comunicaciones,EXTRANJERO/EXTRANJERA,,Extranjero/Extranjera,202601,,519749.369999988,66250.519999998,,85115.38,3082.51,,subdel,1,,1840,1631,209,0,198,191,7,0,Entre 20 y 25 años,440.358571429,445.630261780,,198
7,Transportes y comunicaciones,AGUASCALIENTES,AGUASCALIENTES,Aguascalientes,202601,Polygon,1003526.90999998,91508.019999998,,55889.99,784.13,,subdel,1,1,3433,3145,288,0,143,141,2,0,Entre 20 y 25 años,392.065,396.382907801,,143
7,Transportes y comunicaciones,BAJA CALIFORNIA,BAJA CALIFORNIA,Baja California,202601,MultiPolygon,2113110.02999995,242993.449999995,,292571.67,20005.42,,subdel,1,2,7408,6641,767,0,716,668,48,0,Entre 20 y 25 años,416.779583333,437.981541916,,716
7,Transportes y comunicaciones,BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,Baja California Sur,202601,MultiPolygon,426466.30999999,49306.709999999,,46321.95,4127.09,,subdel,1,3,1497,1341,156,0,109,100,9,0,Entre 20 y 25 años,458.565555556,463.2195,,109
7,Transportes y comunicaciones,CAMPECHE,CAMPECHE,Campeche,202601,MultiPolygon,725475.229999984,62982.849999999,,47369.37,4987.41,,subdel,1,4,2488,2289,199,0,127,114,13,0,Entre 20 y 25 años,383.646923077,415.520789474,,127
7,Transportes y comunicaciones,COAHUILA DE ZARAGOZA,COAHUILA DE ZARAGOZA,Coahuila de Zaragoza,202601,Polygon,1854553.01999996,213783.919999995,,269779.83,10195.62,,subdel,1,5,6497,5824,673,0,634,610,24,0,Entre 20 y 25 años,424.8175,442.262016393,,634
7,Transportes y comunicaciones,COLIMA,COLIMA,Colima,202601,MultiPolygon,604521.129999986,73430.939999998,,33806.3,4182.47,,subdel,1,6,2137,1905,232,0,86,76,10,0,Entre 20 y 25 años,418.247,444.819736842,,86
7,Transportes y comunicaciones,CHIAPAS,CHIAPAS,Chiapas,202601,MultiPolygon,1906700.57999996,154798.939999996,,202832.14,6465.34,,subdel,1,7,6488,6000,488,0,488,473,15,0,Entre 20 y 25 años,431.022666667,428.820591966,,488
7,Transportes y comunicaciones,CHIHUAHUA,CHIHUAHUA,Chihuahua,202601,Polygon,2936458.66999993,573289.049999987,,240947.12,23769.46,,subdel,1,8,11073,9261,1812,0,628,568,60,0,Entre 20 y 25 años,396.157666667,424.202676056,,628
7,Transportes y comunicaciones,DURANGO,DURANGO,Durango,202601,Polygon,1224950.11999997,133183.949999997,,79545.43,2814.75,,subdel,1,10,4279,3858,421,0,196,188,8,0,Entre 20 y 25 años,351.84375,423.113989362,,196
7,Transportes y comunicaciones,GUANAJUATO,GUANAJUATO,Guanajuato,202601,Polygon,3315460.27999992,275051.459999994,,237881.2,10886.56,,subdel,1,11,11264,10397,867,0,620,592,28,0,Entre 20 y 25 años,388.805714286,401.826351351,,620
7,Transportes y comunicaciones,GUERRERO,GUERRERO,Guerrero,202601,MultiPolygon,964113.699999978,118690.199999997,,129767.38,9189.6,,subdel,1,12,3391,3018,373,0,309,288,21,0,Entre 20 y 25 años,437.6,450.581180556,,309
7,Transportes y comunicaciones,HIDALGO,HIDALGO,Hidalgo,202601,Polygon,571239.249999987,57674.499999999,,62039.72,3797.48,,subdel,1,13,1971,1790,181,0,152,143,9,0,Entre 20 y 25 años,421.942222222,433.844195804,,152
7,Transportes y comunicaciones,JALISCO,JALISCO,Jalisco,202601,MultiPolygon,6582846.53999985,679461.739999985,,689541.2,33345.31,,subdel,1,14,22730,20593,2137,0,1694,1608,86,0,Entre 20 y 25 años,387.736162791,428.819154229,,1694
7,Transportes y comunicaciones,MÉXICO,MÉXICO,México,202601,Polygon,11755687.8799997,1267529.17999997,,736512.62,26178.51,,subdel,1,15,40934,36944,3990,0,1872,1801,71,0,Entre 20 y 25 años,368.711408451,408.946485286,,1872
7,Transportes y comunicaciones,MICHOACÁN DE OCAMPO,MICHOACÁN DE OCAMPO,Michoacán de Ocampo,202601,MultiPolygon,1395208.90999997,113526.789999997,,91280.1,5159.88,,subdel,1,16,4718,4363,355,0,236,223,13,0,Entre 20 y 25 años,396.913846154,409.327802691,,236
7,Transportes y comunicaciones,MORELOS,MORELOS,Morelos,202601,Polygon,1367020.71999997,151087.549999997,,60548.62,4252.58,,subdel,1,17,4779,4303,476,0,162,151,11,0,Entre 20 y 25 años,386.598181818,400.984238411,,162
