CVE_DIVISION,División,Entidad,ENTIDAD (entidades.shp),entidad_nacimiento,fecha,Geometría,masa_aseg_H,masa_aseg_M,masa_aseg_NB,masa_puestos_H,masa_puestos_M,masa_puestos_NB,Nivel Agregación,NOTA,NUM_EDO,PTPD_Aseg,PTPD_Aseg_H,PTPD_Aseg_M,PTPD_Aseg_NB,PTPD_Puestos,PTPD_Puestos_H,PTPD_Puestos_M,PTPD_Puestos_NB,Rango_edad_2,SalarioFem,SalarioMasc,SalarioNB,TOTAL
7,Transportes y comunicaciones,GUERRERO,GUERRERO,Guerrero,202606,MultiPolygon,40378.359999999,7008.530000000,,2104.22,315.04,,subdel,1,12,148,126,22,0,7,6,1,0,75 años y más,315.04,350.703333333,,7
7,Transportes y comunicaciones,HIDALGO,HIDALGO,Hidalgo,202606,Polygon,24630.799999999,4173.170000000,,1477.07,0,,subdel,1,13,90,77,13,0,4,4,0,0,75 años y más,,369.2675,,4
7,Transportes y comunicaciones,JALISCO,JALISCO,Jalisco,202606,MultiPolygon,254829.229999994,28932.649999999,,13614.62,315.04,,subdel,1,14,887,796,91,0,37,36,1,0,75 años y más,315.04,378.183888889,,37
7,Transportes y comunicaciones,MÉXICO,MÉXICO,México,202606,Polygon,515516.319999988,85646.499999998,,21465.14,1938.85,,subdel,1,15,1888,1619,269,0,67,62,5,0,75 años y más,387.77,346.211935484,,67
7,Transportes y comunicaciones,MICHOACÁN DE OCAMPO,MICHOACÁN DE OCAMPO,Michoacán de Ocampo,202606,MultiPolygon,67742.459999998,7385.690000000,,3124.77,451.2,,subdel,1,16,233,210,23,0,9,8,1,0,75 años y más,451.2,390.59625,,9
7,Transportes y comunicaciones,MORELOS,MORELOS,Morelos,202606,Polygon,57235.219999999,8268.690000000,,1609.89,0,,subdel,1,17,206,180,26,0,5,5,0,0,75 años y más,,321.978,,5
7,Transportes y comunicaciones,NAYARIT,NAYARIT,Nayarit,202606,MultiPolygon,45552.119999999,1905.770000000,,1334.11,328.09,,subdel,1,18,150,144,6,0,4,3,1,0,75 años y más,328.09,444.703333333,,4
7,Transportes y comunicaciones,NUEVO LEÓN,NUEVO LEÓN,Nuevo León,202606,Polygon,96224.739999998,15938.360000000,,11440.42,1288.97,,subdel,1,19,351,301,50,0,33,30,3,0,75 años y más,429.656666667,381.347333333,,33
7,Transportes y comunicaciones,OAXACA,OAXACA,Oaxaca,202606,MultiPolygon,45077.339999999,6001.290000000,,2336.1,0,,subdel,1,20,161,142,19,0,7,7,0,0,75 años y más,,333.728571429,,7
7,Transportes y comunicaciones,PUEBLA,PUEBLA,Puebla,202606,Polygon,133690.089999997,13779.670000000,,4973.33,0,,subdel,1,21,461,418,43,0,14,14,0,0,75 años y más,,355.237857143,,14
7,Transportes y comunicaciones,QUERÉTARO,QUERÉTARO,Querétaro,202606,Polygon,35450.869999999,3827.070000000,,661.14,0,,subdel,1,22,123,111,12,0,2,2,0,0,75 años y más,,330.57,,2
7,Transportes y comunicaciones,QUINTANA ROO,QUINTANA ROO,Quintana Roo,202606,MultiPolygon,65519.439999999,8315.280000000,,4909.46,315.04,,subdel,1,23,232,206,26,0,16,15,1,0,75 años y más,315.04,327.297333333,,16
7,Transportes y comunicaciones,SAN LUIS POTOSÍ,SAN LUIS POTOSÍ,San Luis Potosí,202606,Polygon,63831.089999999,9575.440000000,,5224.29,0,,subdel,1,24,230,200,30,0,12,12,0,0,75 años y más,,435.3575,,12
7,Transportes y comunicaciones,SINALOA,SINALOA,Sinaloa,202606,MultiPolygon,70560.079999998,6047.880000000,,6879.74,315.04,,subdel,1,25,241,222,19,0,21,20,1,0,75 años y más,315.04,343.987,,21
7,Transportes y comunicaciones,SONORA,SONORA,Sonora,202606,MultiPolygon,37800.359999999,7308.040000000,,5793.62,690.38,,subdel,1,26,142,119,23,0,16,15,1,0,75 años y más,690.38,386.241333333,,16
7,Transportes y comunicaciones,TABASCO,TABASCO,Tabasco,202606,MultiPolygon,34743.139999999,5056.170000000,,2892.14,0,,subdel,1,27,125,109,16,0,9,9,0,0,75 años y más,,321.348888889,,9
7,Transportes y comunicaciones,TAMAULIPAS,TAMAULIPAS,Tamaulipas,202606,MultiPolygon,64562.739999999,12018.110000000,,5236.08,0,,subdel,1,28,241,203,38,0,14,14,0,0,75 años y más,,374.005714286,,14
7,Transportes y comunicaciones,TLAXCALA,TLAXCALA,Tlaxcala,202606,Polygon,19450.390000000,645.610000000,,315.04,0,,subdel,1,29,63,61,2,0,1,1,0,0,75 años y más,,315.04,,1
7,Transportes y comunicaciones,VERACRUZ,VERACRUZ,Veracruz,202606,MultiPolygon,113634.029999997,12426.330000000,,5007.29,370.99,,subdel,1,30,396,357,39,0,16,15,1,0,75 años y más,370.99,333.819333333,,16
7,Transportes y comunicaciones,YUCATÁN,YUCATÁN,Yucatán,202606,MultiPolygon,60303.529999999,6440.570000000,,2156.06,0,,subdel,1,31,209,189,20,0,6,6,0,0,75 años y más,,359.343333333,,6
7,Transportes y comunicaciones,ZACATECAS,ZACATECAS,Zacatecas,202606,Polygon,24408.939999999,1575.200000000,,2775.38,0,,subdel,1,32,81,76,5,0,7,7,0,0,75 años y más,,396.482857143,,7
7,Transportes y comunicaciones,EXTRANJERO/EXTRANJERA,,Extranjero/Extranjera,202606,,116528.189999997,9275.930000000,,10900.15,0,,subdel,1,,394,365,29,0,24,24,0,0,Entre 15 y 20 años,,454.172916667,,24
7,Transportes y comunicaciones,AGUASCALIENTES,AGUASCALIENTES,Aguascalientes,202606,Polygon,158498.419999996,8583.730000000,,6562.15,0,,subdel,1,1,522,495,27,0,16,16,0,0,Entre 15 y 20 años,,410.134375,,16
7,Transportes y comunicaciones,BAJA CALIFORNIA,BAJA CALIFORNIA,Baja California,202606,MultiPolygon,300623.519999993,29547.199999999,,40789.88,1985.43,,subdel,1,2,1035,942,93,0,101,96,5,0,Entre 15 y 20 años,397.086,424.894583333,,101
7,Transportes y comunicaciones,BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,Baja California Sur,202606,MultiPolygon,77801.159999998,3796.010000000,,7386.76,849.26,,subdel,1,3,256,244,12,0,20,18,2,0,Entre 15 y 20 años,424.63,410.375555556,,20
7,Transportes y comunicaciones,CAMPECHE,CAMPECHE,Campeche,202606,MultiPolygon,89442.509999998,7370.160000000,,1471.31,0,,subdel,1,4,304,281,23,0,4,4,0,0,Entre 15 y 20 años,,367.8275,,4
7,Transportes y comunicaciones,COAHUILA DE ZARAGOZA,COAHUILA DE ZARAGOZA,Coahuila de Zaragoza,202606,Polygon,300788.219999993,23339.579999999,,17598.25,0,,subdel,1,5,1017,944,73,0,42,42,0,0,Entre 15 y 20 años,,419.005952381,,42
7,Transportes y comunicaciones,COLIMA,COLIMA,Colima,202606,MultiPolygon,109966.699999998,7592.020000000,,6490.62,0,,subdel,1,6,370,346,24,0,15,15,0,0,Entre 15 y 20 años,,432.708,,15
7,Transportes y comunicaciones,CHIAPAS,CHIAPAS,Chiapas,202606,MultiPolygon,214669.259999995,11873.900000000,,12464.97,0,,subdel,1,7,710,673,37,0,30,30,0,0,Entre 15 y 20 años,,415.499,,30
7,Transportes y comunicaciones,CHIHUAHUA,CHIHUAHUA,Chihuahua,202606,Polygon,438064.24999999,54812.519999999,,36322.42,3316.55,,subdel,1,8,1552,1379,173,0,96,88,8,0,Entre 15 y 20 años,414.56875,412.754772727,,96
7,Transportes y comunicaciones,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,Ciudad de México,202606,Polygon,2002385.28999995,192378.479999996,,77660.4,3761.4,,subdel,1,9,6863,6263,600,0,211,201,10,0,Entre 15 y 20 años,376.14,386.370149254,,211
7,Transportes y comunicaciones,DURANGO,DURANGO,Durango,202606,Polygon,211107.839999995,12064.700000000,,11901.25,1631.07,,subdel,1,10,701,663,38,0,33,29,4,0,Entre 15 y 20 años,407.7675,410.387931034,,33
7,Transportes y comunicaciones,GUANAJUATO,GUANAJUATO,Guanajuato,202606,Polygon,561789.319999987,34430.179999999,,29581.92,1429.26,,subdel,1,11,1867,1759,108,0,79,75,4,0,Entre 15 y 20 años,357.315,394.4256,,79
7,Transportes y comunicaciones,GUERRERO,GUERRERO,Guerrero,202606,MultiPolygon,147243.459999997,6841.530000000,,3889.03,439.01,,subdel,1,12,480,459,21,0,11,10,1,0,Entre 15 y 20 años,439.01,388.903,,11
7,Transportes y comunicaciones,HIDALGO,HIDALGO,Hidalgo,202606,Polygon,75716.079999998,6047.880000000,,4209.36,0,,subdel,1,13,255,236,19,0,11,11,0,0,Entre 15 y 20 años,,382.669090909,,11
7,Transportes y comunicaciones,JALISCO,JALISCO,Jalisco,202606,MultiPolygon,1118918.28999997,96380.039999998,,103617.86,3389.93,,subdel,1,14,3792,3491,301,0,247,239,8,0,Entre 15 y 20 años,423.74125,433.547531381,,247
7,Transportes y comunicaciones,MÉXICO,MÉXICO,México,202606,Polygon,2211910.91999995,147902.389999997,,83578.19,1710.41,,subdel,1,15,7406,6942,464,0,223,218,5,0,Entre 15 y 20 años,342.082,383.386192661,,223
7,Transportes y comunicaciones,MICHOACÁN DE OCAMPO,MICHOACÁN DE OCAMPO,Michoacán de Ocampo,202606,MultiPolygon,217856.779999995,9653.090000000,,8131.73,330.57,,subdel,1,16,709,679,30,0,21,20,1,0,Entre 15 y 20 años,330.57,406.5865,,21
7,Transportes y comunicaciones,MORELOS,MORELOS,Morelos,202606,Polygon,255756.989999994,20111.530000000,,10257.94,315.04,,subdel,1,17,866,803,63,0,27,26,1,0,Entre 15 y 20 años,315.04,394.536153846,,27
7,Transportes y comunicaciones,NAYARIT,NAYARIT,Nayarit,202606,MultiPolygon,97669.989999998,4111.050000000,,6022.08,0,,subdel,1,18,317,304,13,0,14,14,0,0,Entre 15 y 20 años,,430.148571429,,14
7,Transportes y comunicaciones,NUEVO LEÓN,NUEVO LEÓN,Nuevo León,202606,Polygon,714912.389999984,60587.509999999,,72623.46,1913.73,,subdel,1,19,2426,2236,190,0,163,158,5,0,Entre 15 y 20 años,382.746,459.642151899,,163
7,Transportes y comunicaciones,OAXACA,OAXACA,Oaxaca,202606,MultiPolygon,157791.159999996,12379.740000000,,15301.48,0,,subdel,1,20,535,496,39,0,32,32,0,0,Entre 15 y 20 años,,478.17125,,32
7,Transportes y comunicaciones,PUEBLA,PUEBLA,Puebla,202606,Polygon,402266.079999991,29212.189999999,,17925.25,788.1,,subdel,1,21,1345,1254,91,0,44,42,2,0,Entre 15 y 20 años,394.05,426.791666667,,44
7,Transportes y comunicaciones,QUERÉTARO,QUERÉTARO,Querétaro,202606,Polygon,216550.269999995,12850.080000000,,14417.18,0,,subdel,1,22,718,678,40,0,37,37,0,0,Entre 15 y 20 años,,389.653513514,,37
7,Transportes y comunicaciones,QUINTANA ROO,QUINTANA ROO,Quintana Roo,202606,MultiPolygon,301350.959999993,18758.190000000,,11917.23,0,,subdel,1,23,1006,947,59,0,30,30,0,0,Entre 15 y 20 años,,397.241,,30
7,Transportes y comunicaciones,SAN LUIS POTOSÍ,SAN LUIS POTOSÍ,San Luis Potosí,202606,Polygon,270673.979999994,22079.419999999,,7820.78,932.54,,subdel,1,24,916,847,69,0,21,19,2,0,Entre 15 y 20 años,466.27,411.62,,21
7,Transportes y comunicaciones,SINALOA,SINALOA,Sinaloa,202606,MultiPolygon,365239.539999992,27734.609999999,,25620.07,474.16,,subdel,1,25,1238,1151,87,0,68,67,1,0,Entre 15 y 20 años,474.16,382.389104478,,68
7,Transportes y comunicaciones,SONORA,SONORA,Sonora,202606,MultiPolygon,237233.019999995,21717.790000000,,17771.77,744.77,,subdel,1,26,810,742,68,0,45,43,2,0,Entre 15 y 20 años,372.385,413.296976744,,45
7,Transportes y comunicaciones,TABASCO,TABASCO,Tabasco,202606,MultiPolygon,167559.109999996,12741.370000000,,9550.11,477.12,,subdel,1,27,566,526,40,0,23,22,1,0,Entre 15 y 20 años,477.12,434.095909091,,23
7,Transportes y comunicaciones,TAMAULIPAS,TAMAULIPAS,Tamaulipas,202606,MultiPolygon,313339.629999993,32790.779999999,,31807.58,2414.22,,subdel,1,28,1087,984,103,0,72,66,6,0,Entre 15 y 20 años,402.37,481.933030303,,72
7,Transportes y comunicaciones,TLAXCALA,TLAXCALA,Tlaxcala,202606,Polygon,76607.959999998,1952.360000000,,3643.63,0,,subdel,1,29,247,241,6,0,9,9,0,0,Entre 15 y 20 años,,404.847777778,,9
7,Transportes y comunicaciones,VERACRUZ,VERACRUZ,Veracruz,202606,MultiPolygon,385031.039999991,23969.659999999,,16609.82,970.52,,subdel,1,30,1281,1206,75,0,45,42,3,0,Entre 15 y 20 años,323.506666667,395.471904762,,45
7,Transportes y comunicaciones,YUCATÁN,YUCATÁN,Yucatán,202606,MultiPolygon,205948.699999995,14094.710000000,,9606.51,0,,subdel,1,31,689,645,44,0,23,23,0,0,Entre 15 y 20 años,,417.674347826,,23
7,Transportes y comunicaciones,ZACATECAS,ZACATECAS,Zacatecas,202606,Polygon,82997.499999998,3496.500000000,,4570.52,440.57,,subdel,1,32,271,260,11,0,12,11,1,0,Entre 15 y 20 años,440.57,415.501818182,,12
7,Transportes y comunicaciones,EXTRANJERO/EXTRANJERA,,Extranjero/Extranjera,202606,,526060.639999988,59988.499999999,,73069.19,3718.41,,subdel,1,,1826,1638,188,0,162,155,7,0,Entre 20 y 25 años,531.201428571,471.414129032,,162
7,Transportes y comunicaciones,AGUASCALIENTES,AGUASCALIENTES,Aguascalientes,202606,Polygon,851833.43999998,70513.919999998,,65667.13,2815.42,,subdel,1,1,2868,2648,220,0,177,169,8,0,Entre 20 y 25 años,351.9275,388.562899408,,177
7,Transportes y comunicaciones,BAJA CALIFORNIA,BAJA CALIFORNIA,Baja California,202606,MultiPolygon,1806791.69999996,178586.399999996,,290301.19,15682.79,,subdel,1,2,6197,5637,560,0,708,667,41,0,Entre 20 y 25 años,382.507073171,435.234167916,,708
7,Transportes y comunicaciones,BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,Baja California Sur,202606,MultiPolygon,376191.449999991,42965.239999999,,51961.32,2973.33,,subdel,1,3,1309,1174,135,0,132,125,7,0,Entre 20 y 25 años,424.761428571,415.69056,,132
7,Transportes y comunicaciones,CAMPECHE,CAMPECHE,Campeche,202606,MultiPolygon,639265.239999986,50082.479999999,,37169.66,1924.53,,subdel,1,4,2158,2001,157,0,97,92,5,0,Entre 20 y 25 años,384.906,404.018043478,,97
7,Transportes y comunicaciones,COAHUILA DE ZARAGOZA,COAHUILA DE ZARAGOZA,Coahuila de Zaragoza,202606,Polygon,1643581.62999996,145885.129999997,,185753.44,6864.68,,subdel,1,5,5572,5116,456,0,453,436,17,0,Entre 20 y 25 años,403.804705882,426.04,,453
7,Transportes y comunicaciones,COLIMA,COLIMA,Colima,202606,MultiPolygon,472615.479999989,42288.569999999,,37640.48,448.65,,subdel,1,6,1613,1480,133,0,89,88,1,0,Entre 20 y 25 años,448.65,427.732727273,,89
7,Transportes y comunicaciones,CHIAPAS,CHIAPAS,Chiapas,202606,MultiPolygon,1553750.66999996,108997.169999998,,177378.71,6935.88,,subdel,1,7,5198,4857,341,0,404,389,15,0,Entre 20 y 25 años,462.392,455.986401028,,404
7,Transportes y comunicaciones,CHIHUAHUA,CHIHUAHUA,Chihuahua,202606,Polygon,2274598.98999995,373700.889999992,,261927.18,15474.08,,subdel,1,8,8300,7127,1173,0,666,625,41,0,Entre 20 y 25 años,377.416585366,419.083488,,666
7,Transportes y comunicaciones,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,Ciudad de México,202606,Polygon,12786280.5999997,1273765.30999997,,964775.24,44461.72,,subdel,1,9,43759,39790,3969,0,2574,2459,115,0,Entre 20 y 25 años,386.623652174,392.344546564,,2574
7,Transportes y comunicaciones,DURANGO,DURANGO,Durango,202606,Polygon,955434.999999978,92592.909999998,,80509.37,4507.74,,subdel,1,10,3280,2989,291,0,212,201,11,0,Entre 20 y 25 años,409.794545455,400.544129353,,212
7,Transportes y comunicaciones,GUANAJUATO,GUANAJUATO,Guanajuato,202606,Polygon,3039950.07999993,205459.299999995,,257894.2,6864.37,,subdel,1,11,10106,9463,643,0,677,659,18,0,Entre 20 y 25 años,381.353888889,391.341729894,,677
7,Transportes y comunicaciones,GUERRERO,GUERRERO,Guerrero,202606,MultiPolygon,908639.239999979,87068.609999998,,87238.36,2771.39,,subdel,1,12,3096,2825,271,0,215,208,7,0,Entre 20 y 25 años,395.912857143,419.415192308,,215
7,Transportes y comunicaciones,HIDALGO,HIDALGO,Hidalgo,202606,Polygon,510878.999999988,37997.809999999,,51536.2,0,,subdel,1,13,1706,1588,118,0,122,122,0,0,Entre 20 y 25 años,,422.427868852,,122
7,Transportes y comunicaciones,JALISCO,JALISCO,Jalisco,202606,MultiPolygon,6149304.55999986,492143.429999989,,795533.09,18684.29,,subdel,1,14,20635,19100,1535,0,1929,1881,48,0,Entre 20 y 25 años,389.256041667,422.930935673,,1929
7,Transportes y comunicaciones,MÉXICO,MÉXICO,México,202606,Polygon,11063442.8799997,926486.069999979,,773025.31,24052.65,,subdel,1,15,37444,34549,2895,0,2033,1970,63,0,Entre 20 y 25 años,381.788095238,392.398634518,,2033
7,Transportes y comunicaciones,MICHOACÁN DE OCAMPO,MICHOACÁN DE OCAMPO,Michoacán de Ocampo,202606,MultiPolygon,1378424.21999997,99384.759999998,,113004.04,3777.1,,subdel,1,16,4583,4275,308,0,294,285,9,0,Entre 20 y 25 años,419.677777778,396.505403509,,294
7,Transportes y comunicaciones,MORELOS,MORELOS,Morelos,202606,Polygon,1175517.61999997,109219.029999998,,70900.4,2559.41,,subdel,1,17,4019,3677,342,0,178,171,7,0,Entre 20 y 25 años,365.63,414.622222222,,178
7,Transportes y comunicaciones,NAYARIT,NAYARIT,Nayarit,202606,MultiPolygon,597290.209999987,41448.159999999,,45775.18,1603.86,,subdel,1,18,1988,1858,130,0,120,116,4,0,Entre 20 y 25 años,400.965,394.613620690,,120
7,Transportes y comunicaciones,NUEVO LEÓN,NUEVO LEÓN,Nuevo León,202606,Polygon,3973417.38999991,403685.989999991,,719973.21,25639.5,,subdel,1,19,13618,12359,1259,0,1625,1569,56,0,Entre 20 y 25 años,457.848214286,458.873938815,,1625
7,Transportes y comunicaciones,OAXACA,OAXACA,Oaxaca,202606,MultiPolygon,1110254.35999997,79769.449999998,,105511.4,3745.35,,subdel,1,20,3727,3477,250,0,256,250,6,0,Entre 20 y 25 años,624.225,422.0456,,256
7,Transportes y comunicaciones,PUEBLA,PUEBLA,Puebla,202606,Polygon,2617279.98999994,187015.389999996,,195459.19,8001.02,,subdel,1,21,8712,8130,582,0,497,479,18,0,Entre 20 y 25 años,444.501111111,408.056764092,,497
7,Transportes y comunicaciones,QUERÉTARO,QUERÉTARO,Querétaro,202606,Polygon,1155083.99999997,82001.349999998,,101458.75,2248.27,,subdel,1,22,3848,3592,256,0,254,248,6,0,Entre 20 y 25 años,374.711666667,409.107862903,,254
7,Transportes y comunicaciones,QUINTANA ROO,QUINTANA ROO,Quintana Roo,202606,MultiPolygon,1340738.91999997,130306.739999997,,84941.95,4719.61,,subdel,1,23,4601,4193,408,0,231,218,13,0,Entre 20 y 25 años,363.046923077,389.641972477,,231
7,Transportes y comunicaciones,SAN LUIS POTOSÍ,SAN LUIS POTOSÍ,San Luis Potosí,202606,Polygon,1578010.05999996,149269.649999997,,140752.54,4886.41,,subdel,1,24,5372,4906,466,0,344,332,12,0,Entre 20 y 25 años,407.200833333,423.953433735,,344
7,Transportes y comunicaciones,SINALOA,SINALOA,Sinaloa,202606,MultiPolygon,2108989.57999995,154740.089999996,,222143.21,8190,,subdel,1,25,7104,6618,486,0,541,522,19,0,Entre 20 y 25 años,431.052631579,425.561704981,,541
7,Transportes y comunicaciones,SONORA,SONORA,Sonora,202606,MultiPolygon,1512973.92999997,161103.009999996,,178736.41,9456.07,,subdel,1,26,5224,4718,506,0,455,431,24,0,Entre 20 y 25 años,394.002916667,414.701647332,,455
7,Transportes y comunicaciones,TABASCO,TABASCO,Tabasco,202606,MultiPolygon,1283689.36999997,102334.739999998,,93883.23,2473.6,,subdel,1,27,4331,4011,320,0,230,223,7,0,Entre 20 y 25 años,353.371428571,421.001031390,,230
7,Transportes y comunicaciones,TAMAULIPAS,TAMAULIPAS,Tamaulipas,202606,MultiPolygon,1750085.52999996,202808.089999995,,257416.89,15596.7,,subdel,1,28,6123,5486,637,0,611,576,35,0,Entre 20 y 25 años,445.62,446.904322917,,611
7,Transportes y comunicaciones,TLAXCALA,TLAXCALA,Tlaxcala,202606,Polygon,447167.17999999,15984.950000000,,23231.78,661.14,,subdel,1,29,1450,1400,50,0,60,58,2,0,Entre 20 y 25 años,330.57,400.547931034,,60
7,Transportes y comunicaciones,VERACRUZ,VERACRUZ,Veracruz,202606,MultiPolygon,2912519.67999993,266844.359999994,,260564.67,14933.87,,subdel,1,30,9917,9085,832,0,620,583,37,0,Entre 20 y 25 años,403.618108108,446.937684391,,620
7,Transportes y comunicaciones,YUCATÁN,YUCATÁN,Yucatán,202606,MultiPolygon,1609670.51999996,127575.649999997,,105236.17,3883.49,,subdel,1,31,5420,5022,398,0,267,257,10,0,Entre 20 y 25 años,388.349,409.479260700,,267
7,Transportes y comunicaciones,ZACATECAS,ZACATECAS,Zacatecas,202606,Polygon,435661.66999999,34175.179999999,,30540.69,1971.4,,subdel,1,32,1463,1356,107,0,80,76,4,0,Entre 20 y 25 años,492.85,401.851184211,,80
7,Transportes y comunicaciones,EXTRANJERO/EXTRANJERA,,Extranjero/Extranjera,202606,,711382.669999984,66424.619999998,,154615.24,5298.42,,subdel,1,,2411,2204,207,0,334,320,14,0,Entre 25 y 30 años,378.458571429,483.172625,,334
7,Transportes y comunicaciones,AGUASCALIENTES,AGUASCALIENTES,Aguascalientes,202606,Polygon,972480.569999978,103936.559999998,,102828.59,4347.8,,subdel,1,1,3348,3024,324,0,267,255,12,0,Entre 25 y 30 años,362.316666667,403.249372549,,267
7,Transportes y comunicaciones,BAJA CALIFORNIA,BAJA CALIFORNIA,Baja California,202606,MultiPolygon,2125603.53999995,252897.219999994,,458295.62,27250.16,,subdel,1,2,7419,6627,792,0,1092,1022,70,0,Entre 25 y 30 años,389.288,448.430156556,,1092
7,Transportes y comunicaciones,BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,Baja California Sur,202606,MultiPolygon,375951.169999991,63882.119999999,,53743.3,5121.58,,subdel,1,3,1375,1174,201,0,137,125,12,0,Entre 25 y 30 años,426.798333333,429.9464,,137
7,Transportes y comunicaciones,CAMPECHE,CAMPECHE,Campeche,202606,MultiPolygon,875459.58999998,110350.509999997,,76301.03,3059.62,,subdel,1,4,3075,2730,345,0,186,178,8,0,Entre 25 y 30 años,382.4525,428.657471910,,186
7,Transportes y comunicaciones,COAHUILA DE ZARAGOZA,COAHUILA DE ZARAGOZA,Coahuila de Zaragoza,202606,Polygon,2343358.71999995,248724.779999994,,377225.28,16789.37,,subdel,1,5,8035,7257,778,0,883,843,40,0,Entre 25 y 30 años,419.73425,447.479572954,,883
7,Transportes y comunicaciones,COLIMA,COLIMA,Colima,202606,MultiPolygon,475915.739999989,54522.269999999,,47659.58,4338.44,,subdel,1,6,1658,1487,171,0,122,112,10,0,Entre 25 y 30 años,433.844,425.531964286,,122
7,Transportes y comunicaciones,CHIAPAS,CHIAPAS,Chiapas,202606,MultiPolygon,2160987.32999995,156683.569999996,,327259.92,11582.04,,subdel,1,7,7237,6747,490,0,768,741,27,0,Entre 25 y 30 años,428.964444444,441.646315789,,768
7,Transportes y comunicaciones,CHIHUAHUA,CHIHUAHUA,Chihuahua,202606,Polygon,2636622.28999994,510970.549999988,,474118.51,39412.16,,subdel,1,8,9840,8239,1601,0,1187,1087,100,0,Entre 25 y 30 años,394.1216,436.171582337,,1187
