CVE_DIVISION,División,entidad_nacimiento,fecha,Rango_edad_2,SalarioFem,SalarioMasc,PTPD_Aseg,PTPD_Aseg_H,PTPD_Aseg_M,PTPD_Aseg_NB,PTPD_Puestos,PTPD_Puestos_H,PTPD_Puestos_M,PTPD_Puestos_NB
7,Transportes y comunicaciones,Tamaulipas,202601,Mayor o igual a 30 y menor a 35 años de edad,436.207391304,458.118671727,8565,7431,1134,0,573,527,46,0
7,Transportes y comunicaciones,Tlaxcala,202601,Mayor o igual a 30 y menor a 35 años de edad,361.406,448.191609195,1740,1624,116,0,92,87,5,0
7,Transportes y comunicaciones,Veracruz,202601,Mayor o igual a 30 y menor a 35 años de edad,403.532465753,453.683188277,17262,15383,1879,0,1199,1126,73,0
7,Transportes y comunicaciones,Yucatán,202601,Mayor o igual a 30 y menor a 35 años de edad,430.347142857,449.663760832,8288,7417,871,0,612,577,35,0
7,Transportes y comunicaciones,Zacatecas,202601,Mayor o igual a 30 y menor a 35 años de edad,492.935714286,418.626825397,1774,1593,181,0,133,126,7,0
7,Transportes y comunicaciones,Extranjero/Extranjera,202601,Mayor o igual a 35 y menor a 40 años de edad,410.373333333,468.193333333,1977,1745,232,0,195,183,12,0
7,Transportes y comunicaciones,Aguascalientes,202601,Mayor o igual a 35 y menor a 40 años de edad,408.958,423.986585366,2431,2170,261,0,133,123,10,0
7,Transportes y comunicaciones,Baja California,202601,Mayor o igual a 35 y menor a 40 años de edad,431.416190476,466.877989691,4730,4052,678,0,430,388,42,0
7,Transportes y comunicaciones,Baja California Sur,202601,Mayor o igual a 35 y menor a 40 años de edad,406.725,468.137333333,983,791,192,0,68,60,8,0
7,Transportes y comunicaciones,Campeche,202601,Mayor o igual a 35 y menor a 40 años de edad,411.376363636,451.598993711,2928,2546,382,0,170,159,11,0
7,Transportes y comunicaciones,Coahuila de Zaragoza,202601,Mayor o igual a 35 y menor a 40 años de edad,413.95,453.278017699,7381,6481,900,0,596,565,31,0
7,Transportes y comunicaciones,Colima,202601,Mayor o igual a 35 y menor a 40 años de edad,447.78625,452.514,1285,1097,188,0,93,85,8,0
7,Transportes y comunicaciones,Chiapas,202601,Mayor o igual a 35 y menor a 40 años de edad,411.445555556,447.505543175,5519,5072,447,0,368,359,9,0
7,Transportes y comunicaciones,Chihuahua,202601,Mayor o igual a 35 y menor a 40 años de edad,407.136875,432.503619490,8277,6567,1710,0,495,431,64,0
7,Transportes y comunicaciones,Ciudad de México,202601,Mayor o igual a 35 y menor a 40 años de edad,378.774325260,430.328060506,50618,45536,5082,0,5115,4826,289,0
7,Transportes y comunicaciones,Durango,202601,Mayor o igual a 35 y menor a 40 años de edad,396.482307692,431.190909091,3099,2720,379,0,189,176,13,0
7,Transportes y comunicaciones,Guanajuato,202601,Mayor o igual a 35 y menor a 40 años de edad,379.966176471,427.042132701,8110,7350,760,0,667,633,34,0
7,Transportes y comunicaciones,Guerrero,202601,Mayor o igual a 35 y menor a 40 años de edad,405.951428571,460.03828125,3124,2786,338,0,270,256,14,0
7,Transportes y comunicaciones,Hidalgo,202601,Mayor o igual a 35 y menor a 40 años de edad,411.592857143,450.874685315,1702,1554,148,0,150,143,7,0
7,Transportes y comunicaciones,Jalisco,202601,Mayor o igual a 35 y menor a 40 años de edad,402.878467742,444.434749059,18282,16209,2073,0,1718,1594,124,0
7,Transportes y comunicaciones,México,202601,Mayor o igual a 35 y menor a 40 años de edad,374.389310345,424.968110687,22898,20858,2040,0,1106,1048,58,0
7,Transportes y comunicaciones,Michoacán de Ocampo,202601,Mayor o igual a 35 y menor a 40 años de edad,381.948571429,438.713673469,4295,3826,469,0,308,294,14,0
7,Transportes y comunicaciones,Morelos,202601,Mayor o igual a 35 y menor a 40 años de edad,383.332727273,407.330300752,2751,2439,312,0,144,133,11,0
7,Transportes y comunicaciones,Nayarit,202601,Mayor o igual a 35 y menor a 40 años de edad,386.356923077,450.967153285,2492,2227,265,0,287,274,13,0
7,Transportes y comunicaciones,Nuevo León,202601,Mayor o igual a 35 y menor a 40 años de edad,433.068133333,472.654473684,15685,13720,1965,0,2012,1862,150,0
7,Transportes y comunicaciones,Oaxaca,202601,Mayor o igual a 35 y menor a 40 años de edad,413.809130435,455.037424893,3267,2886,381,0,256,233,23,0
7,Transportes y comunicaciones,Puebla,202601,Mayor o igual a 35 y menor a 40 años de edad,399.842105263,426.942071197,8063,7351,712,0,656,618,38,0
7,Transportes y comunicaciones,Querétaro,202601,Mayor o igual a 35 y menor a 40 años de edad,403.122352941,440.053991228,3082,2774,308,0,245,228,17,0
7,Transportes y comunicaciones,Quintana Roo,202601,Mayor o igual a 35 y menor a 40 años de edad,408.265714286,484.558865979,2142,1850,292,0,104,97,7,0
7,Transportes y comunicaciones,San Luis Potosí,202601,Mayor o igual a 35 y menor a 40 años de edad,391.012916667,440.684548023,5276,4656,620,0,378,354,24,0
7,Transportes y comunicaciones,Sinaloa,202601,Mayor o igual a 35 y menor a 40 años de edad,403.383928571,456.586937716,7541,6608,933,0,634,578,56,0
7,Transportes y comunicaciones,Sonora,202601,Mayor o igual a 35 y menor a 40 años de edad,396.640144928,444.704858388,5994,5039,955,0,528,459,69,0
7,Transportes y comunicaciones,Tabasco,202601,Mayor o igual a 35 y menor a 40 años de edad,404.648333333,457.475531915,4841,4367,474,0,300,282,18,0
7,Transportes y comunicaciones,Tamaulipas,202601,Mayor o igual a 35 y menor a 40 años de edad,421.285675676,452.745617021,6656,5715,941,0,507,470,37,0
7,Transportes y comunicaciones,Tlaxcala,202601,Mayor o igual a 35 y menor a 40 años de edad,412.58,436.770978261,1298,1200,98,0,94,92,2,0
7,Transportes y comunicaciones,Veracruz,202601,Mayor o igual a 35 y menor a 40 años de edad,407.931636364,456.667174542,13864,12424,1440,0,1092,1037,55,0
7,Transportes y comunicaciones,Yucatán,202601,Mayor o igual a 35 y menor a 40 años de edad,401.097631579,446.303720472,7128,6370,758,0,546,508,38,0
7,Transportes y comunicaciones,Zacatecas,202601,Mayor o igual a 35 y menor a 40 años de edad,381.5225,444.453085106,1552,1368,184,0,98,94,4,0
7,Transportes y comunicaciones,Extranjero/Extranjera,202601,Mayor o igual a 40 y menor a 45 años de edad,362.741818182,475.171879195,1406,1262,144,0,160,149,11,0
7,Transportes y comunicaciones,Aguascalientes,202601,Mayor o igual a 40 y menor a 45 años de edad,351.49,422.162476190,1744,1544,200,0,109,105,4,0
7,Transportes y comunicaciones,Baja California,202601,Mayor o igual a 40 y menor a 45 años de edad,434.937352941,460.617430556,2997,2502,495,0,322,288,34,0
7,Transportes y comunicaciones,Baja California Sur,202601,Mayor o igual a 40 y menor a 45 años de edad,369.454285714,468.522539683,687,554,133,0,70,63,7,0
7,Transportes y comunicaciones,Campeche,202601,Mayor o igual a 40 y menor a 45 años de edad,389.55625,487.197477477,2082,1823,259,0,119,111,8,0
7,Transportes y comunicaciones,Coahuila de Zaragoza,202601,Mayor o igual a 40 y menor a 45 años de edad,391.062857143,444.489587379,5513,4848,665,0,440,412,28,0
7,Transportes y comunicaciones,Colima,202601,Mayor o igual a 40 y menor a 45 años de edad,434.9275,430.341578947,909,791,118,0,61,57,4,0
7,Transportes y comunicaciones,Chiapas,202601,Mayor o igual a 40 y menor a 45 años de edad,424.669411765,454.207875458,3821,3474,347,0,290,273,17,0
7,Transportes y comunicaciones,Chihuahua,202601,Mayor o igual a 40 y menor a 45 años de edad,393.988421053,433.358607955,5384,4358,1026,0,390,352,38,0
7,Transportes y comunicaciones,Ciudad de México,202601,Mayor o igual a 40 y menor a 45 años de edad,368.581254753,430.369575362,45638,41287,4351,0,4549,4286,263,0
7,Transportes y comunicaciones,Durango,202601,Mayor o igual a 40 y menor a 45 años de edad,424.981666667,442.928396947,2134,1828,306,0,143,131,12,0
7,Transportes y comunicaciones,Guanajuato,202601,Mayor o igual a 40 y menor a 45 años de edad,393.84375,438.780244898,5804,5272,532,0,514,490,24,0
7,Transportes y comunicaciones,Guerrero,202601,Mayor o igual a 40 y menor a 45 años de edad,367.24375,474.494316239,2142,1917,225,0,242,234,8,0
7,Transportes y comunicaciones,Hidalgo,202601,Mayor o igual a 40 y menor a 45 años de edad,368.22125,451.315833333,1248,1132,116,0,128,120,8,0
7,Transportes y comunicaciones,Jalisco,202601,Mayor o igual a 40 y menor a 45 años de edad,405.957578947,443.478444444,13758,12205,1553,0,1310,1215,95,0
7,Transportes y comunicaciones,México,202601,Mayor o igual a 40 y menor a 45 años de edad,413.186486486,426.604656797,11730,10649,1081,0,780,743,37,0
7,Transportes y comunicaciones,Michoacán de Ocampo,202601,Mayor o igual a 40 y menor a 45 años de edad,392.105384615,453.359122807,2996,2672,324,0,241,228,13,0
7,Transportes y comunicaciones,Morelos,202601,Mayor o igual a 40 y menor a 45 años de edad,388.148571429,419.838823529,1911,1733,178,0,126,119,7,0
7,Transportes y comunicaciones,Nayarit,202601,Mayor o igual a 40 y menor a 45 años de edad,396.71,446.482427184,2073,1904,169,0,215,206,9,0
7,Transportes y comunicaciones,Nuevo León,202601,Mayor o igual a 40 y menor a 45 años de edad,432.972222222,487.104954008,12043,10471,1572,0,1630,1522,108,0
7,Transportes y comunicaciones,Oaxaca,202601,Mayor o igual a 40 y menor a 45 años de edad,374.652,453.837210526,2358,2158,200,0,200,190,10,0
7,Transportes y comunicaciones,Puebla,202601,Mayor o igual a 40 y menor a 45 años de edad,380.071666667,441.752495413,5891,5358,533,0,569,545,24,0
7,Transportes y comunicaciones,Querétaro,202601,Mayor o igual a 40 y menor a 45 años de edad,392.213846154,446.217525253,2263,2055,208,0,211,198,13,0
7,Transportes y comunicaciones,Quintana Roo,202601,Mayor o igual a 40 y menor a 45 años de edad,415.985,433.112745098,1178,1015,163,0,53,51,2,0
7,Transportes y comunicaciones,San Luis Potosí,202601,Mayor o igual a 40 y menor a 45 años de edad,409.949411765,434.772857143,3438,3031,407,0,269,252,17,0
7,Transportes y comunicaciones,Sinaloa,202601,Mayor o igual a 40 y menor a 45 años de edad,420.046857143,452.142369565,5745,5019,726,0,495,460,35,0
7,Transportes y comunicaciones,Sonora,202601,Mayor o igual a 40 y menor a 45 años de edad,382.950540541,447.938146341,4596,3943,653,0,447,410,37,0
7,Transportes y comunicaciones,Tabasco,202601,Mayor o igual a 40 y menor a 45 años de edad,416.66,436.810233645,3414,3072,342,0,224,214,10,0
7,Transportes y comunicaciones,Tamaulipas,202601,Mayor o igual a 40 y menor a 45 años de edad,398.568571429,462.627211055,4652,4026,626,0,426,398,28,0
7,Transportes y comunicaciones,Tlaxcala,202601,Mayor o igual a 40 y menor a 45 años de edad,337.47,455.678245614,986,922,64,0,59,57,2,0
7,Transportes y comunicaciones,Veracruz,202601,Mayor o igual a 40 y menor a 45 años de edad,393.604285714,451.064149068,10193,9105,1088,0,847,805,42,0
7,Transportes y comunicaciones,Yucatán,202601,Mayor o igual a 40 y menor a 45 años de edad,415.416923077,451.236009501,5578,4951,627,0,447,421,26,0
7,Transportes y comunicaciones,Zacatecas,202601,Mayor o igual a 40 y menor a 45 años de edad,483.024285714,443.395698925,1161,1045,116,0,100,93,7,0
7,Transportes y comunicaciones,Extranjero/Extranjera,202601,Mayor o igual a 45 y menor a 50 años de edad,448.0475,469.531272727,1060,952,108,0,118,110,8,0
7,Transportes y comunicaciones,Aguascalientes,202601,Mayor o igual a 45 y menor a 50 años de edad,,426.535054945,1095,962,133,0,91,91,0,0
7,Transportes y comunicaciones,Baja California,202601,Mayor o igual a 45 y menor a 50 años de edad,433.629,480.427777778,1995,1680,315,0,290,270,20,0
7,Transportes y comunicaciones,Baja California Sur,202601,Mayor o igual a 45 y menor a 50 años de edad,456.762,485.125333333,495,395,100,0,35,30,5,0
7,Transportes y comunicaciones,Campeche,202601,Mayor o igual a 45 y menor a 50 años de edad,370.67125,451.557619048,1323,1172,151,0,92,84,8,0
7,Transportes y comunicaciones,Coahuila de Zaragoza,202601,Mayor o igual a 45 y menor a 50 años de edad,382.488461538,450.459376771,3785,3345,440,0,366,353,13,0
7,Transportes y comunicaciones,Colima,202601,Mayor o igual a 45 y menor a 50 años de edad,431.336666667,452.847659574,527,434,93,0,50,47,3,0
7,Transportes y comunicaciones,Chiapas,202601,Mayor o igual a 45 y menor a 50 años de edad,380.667647059,434.728273810,2352,2158,194,0,185,168,17,0
7,Transportes y comunicaciones,Chihuahua,202601,Mayor o igual a 45 y menor a 50 años de edad,393.488,437.669851190,3694,2993,701,0,361,336,25,0
7,Transportes y comunicaciones,Ciudad de México,202601,Mayor o igual a 45 y menor a 50 años de edad,384.655950413,439.093883663,35233,31769,3464,0,4282,4040,242,0
7,Transportes y comunicaciones,Durango,202601,Mayor o igual a 45 y menor a 50 años de edad,451.648888889,460.136571429,1502,1278,224,0,149,140,9,0
7,Transportes y comunicaciones,Guanajuato,202601,Mayor o igual a 45 y menor a 50 años de edad,392.395454545,438.183161593,3994,3606,388,0,438,427,11,0
7,Transportes y comunicaciones,Guerrero,202601,Mayor o igual a 45 y menor a 50 años de edad,405,462.125903614,1557,1392,165,0,176,166,10,0
7,Transportes y comunicaciones,Hidalgo,202601,Mayor o igual a 45 y menor a 50 años de edad,410.02375,482.863663366,908,817,91,0,109,101,8,0
7,Transportes y comunicaciones,Jalisco,202601,Mayor o igual a 45 y menor a 50 años de edad,380.162181818,440.662306220,9732,8632,1100,0,1100,1045,55,0
7,Transportes y comunicaciones,México,202601,Mayor o igual a 45 y menor a 50 años de edad,400.526111111,438.497824351,6904,6288,616,0,519,501,18,0
7,Transportes y comunicaciones,Michoacán de Ocampo,202601,Mayor o igual a 45 y menor a 50 años de edad,425.879333333,434.347557604,2067,1817,250,0,232,217,15,0
7,Transportes y comunicaciones,Morelos,202601,Mayor o igual a 45 y menor a 50 años de edad,387.236666667,427.065242718,1263,1128,135,0,106,103,3,0
7,Transportes y comunicaciones,Nayarit,202601,Mayor o igual a 45 y menor a 50 años de edad,387.066,463.351,1449,1312,137,0,150,140,10,0
7,Transportes y comunicaciones,Nuevo León,202601,Mayor o igual a 45 y menor a 50 años de edad,432.858714286,489.881201962,8602,7537,1065,0,1293,1223,70,0
7,Transportes y comunicaciones,Oaxaca,202601,Mayor o igual a 45 y menor a 50 años de edad,377.227142857,449.294892086,1710,1577,133,0,146,139,7,0
7,Transportes y comunicaciones,Puebla,202601,Mayor o igual a 45 y menor a 50 años de edad,410.939333333,437.397,4392,4022,370,0,485,470,15,0
7,Transportes y comunicaciones,Querétaro,202601,Mayor o igual a 45 y menor a 50 años de edad,388.274444444,445.755704225,1572,1423,149,0,151,142,9,0
7,Transportes y comunicaciones,Quintana Roo,202601,Mayor o igual a 45 y menor a 50 años de edad,,464.865882353,513,452,61,0,17,17,0,0
7,Transportes y comunicaciones,San Luis Potosí,202601,Mayor o igual a 45 y menor a 50 años de edad,431.153529412,461.983495575,2311,2009,302,0,243,226,17,0
7,Transportes y comunicaciones,Sinaloa,202601,Mayor o igual a 45 y menor a 50 años de edad,434.255,462.076961326,4132,3602,530,0,388,362,26,0
7,Transportes y comunicaciones,Sonora,202601,Mayor o igual a 45 y menor a 50 años de edad,397.9903125,448.522069971,3455,2893,562,0,375,343,32,0
7,Transportes y comunicaciones,Tabasco,202601,Mayor o igual a 45 y menor a 50 años de edad,418.422,446.926062992,2150,1912,238,0,137,127,10,0
7,Transportes y comunicaciones,Tamaulipas,202601,Mayor o igual a 45 y menor a 50 años de edad,418.924285714,456.516938776,3218,2814,404,0,315,294,21,0
7,Transportes y comunicaciones,Tlaxcala,202601,Mayor o igual a 45 y menor a 50 años de edad,350.323333333,452.011129032,668,617,51,0,65,62,3,0
7,Transportes y comunicaciones,Veracruz,202601,Mayor o igual a 45 y menor a 50 años de edad,419.225185185,452.597950413,7073,6404,669,0,632,605,27,0
7,Transportes y comunicaciones,Yucatán,202601,Mayor o igual a 45 y menor a 50 años de edad,426.000769231,456.733623978,3861,3470,391,0,393,367,26,0
7,Transportes y comunicaciones,Zacatecas,202601,Mayor o igual a 45 y menor a 50 años de edad,371.172,448.902025316,876,776,100,0,84,79,5,0
7,Transportes y comunicaciones,Extranjero/Extranjera,202601,Mayor o igual a 50 y menor a 55 años de edad,357.4625,469.110273973,704,587,117,0,77,73,4,0
7,Transportes y comunicaciones,Aguascalientes,202601,Mayor o igual a 50 y menor a 55 años de edad,,428.420641026,776,702,74,0,78,78,0,0
7,Transportes y comunicaciones,Baja California,202601,Mayor o igual a 50 y menor a 55 años de edad,436.83,444.146814159,1463,1258,205,0,123,113,10,0
7,Transportes y comunicaciones,Baja California Sur,202601,Mayor o igual a 50 y menor a 55 años de edad,373.82,443.395555556,269,219,50,0,21,18,3,0
7,Transportes y comunicaciones,Campeche,202601,Mayor o igual a 50 y menor a 55 años de edad,356.485,448.971568627,858,726,132,0,55,51,4,0
7,Transportes y comunicaciones,Coahuila de Zaragoza,202601,Mayor o igual a 50 y menor a 55 años de edad,413.87,444.876878307,2508,2219,289,0,196,189,7,0
7,Transportes y comunicaciones,Colima,202601,Mayor o igual a 50 y menor a 55 años de edad,416.16,434.684074074,383,325,58,0,28,27,1,0
7,Transportes y comunicaciones,Chiapas,202601,Mayor o igual a 50 y menor a 55 años de edad,333.53,444.725981308,1373,1216,157,0,108,107,1,0
7,Transportes y comunicaciones,Chihuahua,202601,Mayor o igual a 50 y menor a 55 años de edad,388.545,446.842771084,2565,2095,470,0,178,166,12,0
7,Transportes y comunicaciones,Ciudad de México,202601,Mayor o igual a 50 y menor a 55 años de edad,391.2845,434.687358708,28023,25295,2728,0,2701,2601,100,0
7,Transportes y comunicaciones,Durango,202601,Mayor o igual a 50 y menor a 55 años de edad,363.005,446.724852941,977,846,131,0,72,68,4,0
7,Transportes y comunicaciones,Guanajuato,202601,Mayor o igual a 50 y menor a 55 años de edad,431.28625,438.192915129,2766,2488,278,0,279,271,8,0
7,Transportes y comunicaciones,Guerrero,202601,Mayor o igual a 50 y menor a 55 años de edad,350.235,474.615825243,1057,965,92,0,105,103,2,0
7,Transportes y comunicaciones,Hidalgo,202601,Mayor o igual a 50 y menor a 55 años de edad,330.57,430.036129032,675,607,68,0,63,62,1,0
7,Transportes y comunicaciones,Jalisco,202601,Mayor o igual a 50 y menor a 55 años de edad,412.328055556,448.768422713,6781,6006,775,0,670,634,36,0
7,Transportes y comunicaciones,México,202601,Mayor o igual a 50 y menor a 55 años de edad,422.377,447.541950355,3957,3635,322,0,292,282,10,0
7,Transportes y comunicaciones,Michoacán de Ocampo,202601,Mayor o igual a 50 y menor a 55 años de edad,384.725,462.758043478,1464,1309,155,0,144,138,6,0
7,Transportes y comunicaciones,Morelos,202601,Mayor o igual a 50 y menor a 55 años de edad,,438.368571429,876,789,87,0,49,49,0,0
7,Transportes y comunicaciones,Nayarit,202601,Mayor o igual a 50 y menor a 55 años de edad,426.925,440.600129870,997,909,88,0,81,77,4,0
7,Transportes y comunicaciones,Nuevo León,202601,Mayor o igual a 50 y menor a 55 años de edad,426.948292683,487.713884993,5763,5100,663,0,754,713,41,0
7,Transportes y comunicaciones,Oaxaca,202601,Mayor o igual a 50 y menor a 55 años de edad,378.8775,461.005063291,1069,969,100,0,83,79,4,0
7,Transportes y comunicaciones,Puebla,202601,Mayor o igual a 50 y menor a 55 años de edad,375.026666667,431.083970037,2980,2732,248,0,270,267,3,0
7,Transportes y comunicaciones,Querétaro,202601,Mayor o igual a 50 y menor a 55 años de edad,382.903333333,442.2925,1039,968,71,0,75,72,3,0
7,Transportes y comunicaciones,Quintana Roo,202601,Mayor o igual a 50 y menor a 55 años de edad,481.18,494.999090909,219,185,34,0,12,11,1,0
7,Transportes y comunicaciones,San Luis Potosí,202601,Mayor o igual a 50 y menor a 55 años de edad,378.663333333,440.685099338,1636,1429,207,0,154,151,3,0
7,Transportes y comunicaciones,Sinaloa,202601,Mayor o igual a 50 y menor a 55 años de edad,395.6335,445.89125,2778,2441,337,0,220,200,20,0
7,Transportes y comunicaciones,Sonora,202601,Mayor o igual a 50 y menor a 55 años de edad,409.613333333,436.964378109,2363,1994,369,0,219,201,18,0
7,Transportes y comunicaciones,Tabasco,202601,Mayor o igual a 50 y menor a 55 años de edad,411.836666667,451.818813559,1261,1122,139,0,65,59,6,0
7,Transportes y comunicaciones,Tamaulipas,202601,Mayor o igual a 50 y menor a 55 años de edad,457.29,471.694514286,2228,1931,297,0,194,175,19,0
7,Transportes y comunicaciones,Tlaxcala,202601,Mayor o igual a 50 y menor a 55 años de edad,541.98,452.361666667,448,423,25,0,31,30,1,0
7,Transportes y comunicaciones,Veracruz,202601,Mayor o igual a 50 y menor a 55 años de edad,392.687857143,453.653869048,4605,4185,420,0,350,336,14,0
7,Transportes y comunicaciones,Yucatán,202601,Mayor o igual a 50 y menor a 55 años de edad,414.158,451.756901408,2769,2484,285,0,228,213,15,0
7,Transportes y comunicaciones,Zacatecas,202601,Mayor o igual a 50 y menor a 55 años de edad,501.81,445.446447368,657,596,61,0,77,76,1,0
7,Transportes y comunicaciones,Extranjero/Extranjera,202601,Mayor o igual a 55 y menor a 60 años de edad,466.98,453.525227273,438,382,56,0,45,44,1,0
7,Transportes y comunicaciones,Aguascalientes,202601,Mayor o igual a 55 y menor a 60 años de edad,528.87,439.024615385,468,427,41,0,40,39,1,0
7,Transportes y comunicaciones,Baja California,202601,Mayor o igual a 55 y menor a 60 años de edad,399.42,440.855116279,705,613,92,0,44,43,1,0
7,Transportes y comunicaciones,Baja California Sur,202601,Mayor o igual a 55 y menor a 60 años de edad,387.42,499.825,151,129,22,0,9,8,1,0
7,Transportes y comunicaciones,Campeche,202601,Mayor o igual a 55 y menor a 60 años de edad,945.34,458.2016,525,459,66,0,26,25,1,0
7,Transportes y comunicaciones,Coahuila de Zaragoza,202601,Mayor o igual a 55 y menor a 60 años de edad,446.543333333,435.120555556,1417,1297,120,0,111,108,3,0
7,Transportes y comunicaciones,Colima,202601,Mayor o igual a 55 y menor a 60 años de edad,330.57,427.765,215,185,30,0,17,16,1,0
7,Transportes y comunicaciones,Chiapas,202601,Mayor o igual a 55 y menor a 60 años de edad,,401.262121212,796,724,72,0,33,33,0,0
7,Transportes y comunicaciones,Chihuahua,202601,Mayor o igual a 55 y menor a 60 años de edad,438.8725,432.3428,1526,1305,221,0,79,75,4,0
7,Transportes y comunicaciones,Ciudad de México,202601,Mayor o igual a 55 y menor a 60 años de edad,375.111724138,428.678041567,17146,15673,1473,0,1280,1251,29,0
7,Transportes y comunicaciones,Durango,202601,Mayor o igual a 55 y menor a 60 años de edad,315.04,430.228787879,551,488,63,0,34,33,1,0
7,Transportes y comunicaciones,Guanajuato,202601,Mayor o igual a 55 y menor a 60 años de edad,376.14,427.016803279,1703,1597,106,0,124,122,2,0
7,Transportes y comunicaciones,Guerrero,202601,Mayor o igual a 55 y menor a 60 años de edad,668.16,472.998809524,586,538,48,0,43,42,1,0
7,Transportes y comunicaciones,Hidalgo,202601,Mayor o igual a 55 y menor a 60 años de edad,330.57,426.65,466,435,31,0,28,27,1,0
7,Transportes y comunicaciones,Jalisco,202601,Mayor o igual a 55 y menor a 60 años de edad,346.1575,435.857094340,3886,3510,376,0,273,265,8,0
7,Transportes y comunicaciones,México,202601,Mayor o igual a 55 y menor a 60 años de edad,335.57,432.942432432,1996,1852,144,0,112,111,1,0
7,Transportes y comunicaciones,Michoacán de Ocampo,202601,Mayor o igual a 55 y menor a 60 años de edad,,438.35234375,889,821,68,0,64,64,0,0
7,Transportes y comunicaciones,Morelos,202601,Mayor o igual a 55 y menor a 60 años de edad,315.04,437.421290323,462,421,41,0,32,31,1,0
7,Transportes y comunicaciones,Nayarit,202601,Mayor o igual a 55 y menor a 60 años de edad,,404.294222222,578,536,42,0,45,45,0,0
7,Transportes y comunicaciones,Nuevo León,202601,Mayor o igual a 55 y menor a 60 años de edad,423.725,461.146955128,3254,2931,323,0,320,312,8,0
7,Transportes y comunicaciones,Oaxaca,202601,Mayor o igual a 55 y menor a 60 años de edad,472.99,453.63125,551,502,49,0,49,48,1,0
7,Transportes y comunicaciones,Puebla,202601,Mayor o igual a 55 y menor a 60 años de edad,334.84,418.043611111,1739,1620,119,0,109,108,1,0
7,Transportes y comunicaciones,Querétaro,202601,Mayor o igual a 55 y menor a 60 años de edad,,437.528823529,539,504,35,0,34,34,0,0
7,Transportes y comunicaciones,Quintana Roo,202601,Mayor o igual a 55 y menor a 60 años de edad,,458.39,79,67,12,0,4,4,0,0
7,Transportes y comunicaciones,San Luis Potosí,202601,Mayor o igual a 55 y menor a 60 años de edad,334.89,448.666233766,954,852,102,0,78,77,1,0
7,Transportes y comunicaciones,Sinaloa,202601,Mayor o igual a 55 y menor a 60 años de edad,450.144,419.369270833,1639,1461,178,0,101,96,5,0
7,Transportes y comunicaciones,Sonora,202601,Mayor o igual a 55 y menor a 60 años de edad,552.33,429.762772277,1390,1179,211,0,102,101,1,0
7,Transportes y comunicaciones,Tabasco,202601,Mayor o igual a 55 y menor a 60 años de edad,426.49,446.141290323,619,552,67,0,32,31,1,0
7,Transportes y comunicaciones,Tamaulipas,202601,Mayor o igual a 55 y menor a 60 años de edad,569.11,436.299756098,1321,1169,152,0,83,82,1,0
7,Transportes y comunicaciones,Tlaxcala,202601,Mayor o igual a 55 y menor a 60 años de edad,340.535,448.296315789,219,205,14,0,21,19,2,0
7,Transportes y comunicaciones,Veracruz,202601,Mayor o igual a 55 y menor a 60 años de edad,441.168,435.799683544,2642,2406,236,0,163,158,5,0
7,Transportes y comunicaciones,Yucatán,202601,Mayor o igual a 55 y menor a 60 años de edad,343.573333333,443.4725,1598,1432,166,0,87,84,3,0
7,Transportes y comunicaciones,Zacatecas,202601,Mayor o igual a 55 y menor a 60 años de edad,423.7,449.586458333,496,461,35,0,49,48,1,0
7,Transportes y comunicaciones,Extranjero/Extranjera,202601,Mayor o igual a 60 y menor a 65 años de edad,,420.092352941,271,246,25,0,17,17,0,0
7,Transportes y comunicaciones,Aguascalientes,202601,Mayor o igual a 60 y menor a 65 años de edad,,411.065714286,268,250,18,0,14,14,0,0
7,Transportes y comunicaciones,Baja California,202601,Mayor o igual a 60 y menor a 65 años de edad,,459.909166667,324,289,35,0,12,12,0,0
7,Transportes y comunicaciones,Baja California Sur,202601,Mayor o igual a 60 y menor a 65 años de edad,,378.305,70,59,11,0,2,2,0,0
7,Transportes y comunicaciones,Campeche,202601,Mayor o igual a 60 y menor a 65 años de edad,444.69,449.156666667,189,177,12,0,4,3,1,0
7,Transportes y comunicaciones,Coahuila de Zaragoza,202601,Mayor o igual a 60 y menor a 65 años de edad,412.83,414.0125,758,697,61,0,26,24,2,0
7,Transportes y comunicaciones,Colima,202601,Mayor o igual a 60 y menor a 65 años de edad,,464.191428571,106,102,4,0,7,7,0,0
7,Transportes y comunicaciones,Chiapas,202601,Mayor o igual a 60 y menor a 65 años de edad,,438.5825,333,313,20,0,12,12,0,0
7,Transportes y comunicaciones,Chihuahua,202601,Mayor o igual a 60 y menor a 65 años de edad,,419.797575758,705,630,75,0,33,33,0,0
7,Transportes y comunicaciones,Ciudad de México,202601,Mayor o igual a 60 y menor a 65 años de edad,416.396666667,414.497234043,8621,8055,566,0,385,376,9,0
7,Transportes y comunicaciones,Durango,202601,Mayor o igual a 60 y menor a 65 años de edad,,415.111052632,285,251,34,0,19,19,0,0
7,Transportes y comunicaciones,Guanajuato,202601,Mayor o igual a 60 y menor a 65 años de edad,,428.99225,868,816,52,0,40,40,0,0
7,Transportes y comunicaciones,Guerrero,202601,Mayor o igual a 60 y menor a 65 años de edad,,425.969473684,344,314,30,0,19,19,0,0
7,Transportes y comunicaciones,Hidalgo,202601,Mayor o igual a 60 y menor a 65 años de edad,,386.942,210,202,8,0,10,10,0,0
