CVE_DIVISION,División,Entidad,ENTIDAD (entidades.shp),entidad_nacimiento,fecha,Geometría,masa_aseg_H,masa_aseg_M,masa_aseg_NB,masa_puestos_H,masa_puestos_M,masa_puestos_NB,Nivel Agregación,NOTA,NUM_EDO,PTPD_Aseg,PTPD_Aseg_H,PTPD_Aseg_M,PTPD_Aseg_NB,PTPD_Puestos,PTPD_Puestos_H,PTPD_Puestos_M,PTPD_Puestos_NB,Rango_edad_2,SalarioFem,SalarioMasc,SalarioNB,TOTAL
7,Transportes y comunicaciones,DURANGO,DURANGO,Durango,202510,Polygon,151690.889999996,14919.540000000,,5890.11,0,,subdel,1,10,570,519,51,0,15,15,0,0,75 años y más,,392.674,,15
7,Transportes y comunicaciones,GUANAJUATO,GUANAJUATO,Guanajuato,202510,Polygon,409197.09999999,34199.699999999,,9651.92,0,,subdel,1,11,1520,1403,117,0,30,30,0,0,75 años y más,,321.730666667,,30
7,Transportes y comunicaciones,GUERRERO,GUERRERO,Guerrero,202510,MultiPolygon,132634.559999997,15198.340000000,,3223.6,757.45,,subdel,1,12,506,454,52,0,12,10,2,0,75 años y más,378.725,322.36,,12
7,Transportes y comunicaciones,HIDALGO,HIDALGO,Hidalgo,202510,Polygon,78834.699999998,9640.080000000,,3387.61,0,,subdel,1,13,303,270,33,0,10,10,0,0,75 años y más,,338.761,,10
7,Transportes y comunicaciones,JALISCO,JALISCO,Jalisco,202510,MultiPolygon,958728.139999976,96958.409999998,,50250.45,1452.56,,subdel,1,14,3618,3286,332,0,144,140,4,0,75 años y más,363.14,358.931785714,,144
7,Transportes y comunicaciones,MÉXICO,MÉXICO,México,202510,Polygon,1986245.26999995,215295.759999995,,58373.77,4410.86,,subdel,1,15,7528,6792,736,0,183,170,13,0,75 años y más,339.296923077,343.375117647,,183
7,Transportes y comunicaciones,MICHOACÁN DE OCAMPO,MICHOACÁN DE OCAMPO,Michoacán de Ocampo,202510,MultiPolygon,226640.149999994,13456.860000000,,3613.15,0,,subdel,1,16,822,776,46,0,11,11,0,0,75 años y más,,328.468181818,,11
7,Transportes y comunicaciones,MORELOS,MORELOS,Morelos,202510,Polygon,235663.629999994,27498.769999999,,5508.54,292.54,,subdel,1,17,900,806,94,0,16,15,1,0,75 años y más,292.54,367.236,,16
7,Transportes y comunicaciones,NAYARIT,NAYARIT,Nayarit,202510,MultiPolygon,123713.659999996,8163.640000000,,3952.34,421.43,,subdel,1,18,457,429,28,0,12,11,1,0,75 años y más,421.43,359.303636364,,12
7,Transportes y comunicaciones,NUEVO LEÓN,NUEVO LEÓN,Nuevo León,202510,Polygon,356944.129999991,56725.299999999,,26663.55,1047.63,,subdel,1,19,1415,1221,194,0,72,69,3,0,75 años y más,349.21,386.428260870,,72
7,Transportes y comunicaciones,OAXACA,OAXACA,Oaxaca,202510,MultiPolygon,159638.269999996,17552.400000000,,6738.45,973.77,,subdel,1,20,606,546,60,0,21,19,2,0,75 años y más,486.885,354.655263158,,21
7,Transportes y comunicaciones,PUEBLA,PUEBLA,Puebla,202510,Polygon,422494.79999999,32165.659999999,,12698.64,572.5,,subdel,1,21,1557,1447,110,0,37,35,2,0,75 años y más,286.25,362.818285714,,37
7,Transportes y comunicaciones,QUERÉTARO,QUERÉTARO,Querétaro,202510,Polygon,128072.839999997,12858.020000000,,9387.98,724.58,,subdel,1,22,483,439,44,0,26,24,2,0,75 años y más,362.29,391.165833333,,26
7,Transportes y comunicaciones,QUINTANA ROO,QUINTANA ROO,Quintana Roo,202510,MultiPolygon,230273.279999994,25450.979999999,,7522.68,0,,subdel,1,23,877,790,87,0,21,21,0,0,75 años y más,,358.222857143,,21
7,Transportes y comunicaciones,SAN LUIS POTOSÍ,SAN LUIS POTOSÍ,San Luis Potosí,202510,Polygon,193320.249999995,17844.950000000,,7883.09,0,,subdel,1,24,727,666,61,0,21,21,0,0,75 años y más,,375.385238095,,21
7,Transportes y comunicaciones,SINALOA,SINALOA,Sinaloa,202510,MultiPolygon,332025.299999991,22498.099999999,,11892.01,0,,subdel,1,25,1220,1143,77,0,32,32,0,0,75 años y más,,371.6253125,,32
7,Transportes y comunicaciones,SONORA,SONORA,Sonora,202510,MultiPolygon,198878.529999995,21592.999999999,,9484.55,1465.6,,subdel,1,26,759,685,74,0,29,26,3,0,75 años y más,488.533333333,364.790384615,,29
7,Transportes y comunicaciones,TABASCO,TABASCO,Tabasco,202510,MultiPolygon,172963.889999996,16382.240000000,,2989.61,0,,subdel,1,27,648,592,56,0,9,9,0,0,75 años y más,,332.178888889,,9
7,Transportes y comunicaciones,TAMAULIPAS,TAMAULIPAS,Tamaulipas,202510,MultiPolygon,270705.579999993,39159.169999999,,15673.96,1984.83,,subdel,1,28,1061,927,134,0,46,41,5,0,75 años y más,396.966,382.291707317,,46
7,Transportes y comunicaciones,TLAXCALA,TLAXCALA,Tlaxcala,202510,Polygon,68678.229999998,3803.020000000,,1242.34,0,,subdel,1,29,248,235,13,0,4,4,0,0,75 años y más,,310.585,,4
7,Transportes y comunicaciones,VERACRUZ,VERACRUZ,Veracruz,202510,MultiPolygon,336093.599999991,35607.459999999,,11260.54,0,,subdel,1,30,1276,1154,122,0,33,33,0,0,75 años y más,,341.228484848,,33
7,Transportes y comunicaciones,YUCATÁN,YUCATÁN,Yucatán,202510,MultiPolygon,202970.089999995,22164.349999999,,4171.1,422.87,,subdel,1,31,774,698,76,0,12,11,1,0,75 años y más,422.87,379.190909091,,12
7,Transportes y comunicaciones,ZACATECAS,ZACATECAS,Zacatecas,202510,Polygon,81842.499999998,3789.280000000,,2357.02,0,,subdel,1,32,293,280,13,0,6,6,0,0,75 años y más,,392.836666667,,6
7,Transportes y comunicaciones,EXTRANJERO/EXTRANJERA,,Extranjero/Extranjera,202510,,38505.369999999,5530.780000000,,2589.92,0,,subdel,1,,151,132,19,0,6,6,0,0,Entre 15 y 20 años,,431.653333333,,6
7,Transportes y comunicaciones,AGUASCALIENTES,AGUASCALIENTES,Aguascalientes,202510,Polygon,110212.549999997,14028.180000000,,4687.57,372.12,,subdel,1,1,426,378,48,0,14,13,1,0,Entre 15 y 20 años,372.12,360.582307692,,14
7,Transportes y comunicaciones,BAJA CALIFORNIA,BAJA CALIFORNIA,Baja California,202510,MultiPolygon,222577.869999994,23403.209999999,,18948.07,840.26,,subdel,1,2,842,762,80,0,51,49,2,0,Entre 15 y 20 años,420.13,386.695306122,,51
7,Transportes y comunicaciones,BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,Baja California Sur,202510,MultiPolygon,42246.339999999,5251.980000000,,4462.07,396.22,,subdel,1,3,163,145,18,0,13,12,1,0,Entre 15 y 20 años,396.22,371.839166667,,13
7,Transportes y comunicaciones,CAMPECHE,CAMPECHE,Campeche,202510,MultiPolygon,34898.699999999,2925.400000000,,0,0,,subdel,1,4,130,120,10,0,0,0,0,0,Entre 15 y 20 años,,,,0
7,Transportes y comunicaciones,COAHUILA DE ZARAGOZA,COAHUILA DE ZARAGOZA,Coahuila de Zaragoza,202510,Polygon,210662.569999994,22164.339999999,,12863.36,312.95,,subdel,1,5,801,725,76,0,37,36,1,0,Entre 15 y 20 años,312.95,357.315555556,,37
7,Transportes y comunicaciones,COLIMA,COLIMA,Colima,202510,MultiPolygon,71032.259999998,8191.120000000,,2470.56,0,,subdel,1,6,271,243,28,0,6,6,0,0,Entre 15 y 20 años,,411.76,,6
7,Transportes y comunicaciones,CHIAPAS,CHIAPAS,Chiapas,202510,MultiPolygon,119694.079999997,6435.880000000,,7171.85,0,,subdel,1,7,432,410,22,0,20,20,0,0,Entre 15 y 20 años,,358.5925,,20
7,Transportes y comunicaciones,CHIHUAHUA,CHIHUAHUA,Chihuahua,202510,Polygon,384161.59999999,46668.999999999,,22929.49,621.5,,subdel,1,8,1480,1320,160,0,65,63,2,0,Entre 15 y 20 años,310.75,363.960158730,,65
7,Transportes y comunicaciones,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,Ciudad de México,202510,Polygon,845122.569999979,84237.809999998,,14694.65,362.1,,subdel,1,9,3179,2891,288,0,43,42,1,0,Entre 15 y 20 años,362.1,349.872619048,,43
7,Transportes y comunicaciones,DURANGO,DURANGO,Durango,202510,Polygon,127995.149999997,8776.200000000,,3886.97,292.54,,subdel,1,10,468,438,30,0,12,11,1,0,Entre 15 y 20 años,292.54,353.360909091,,12
7,Transportes y comunicaciones,GUANAJUATO,GUANAJUATO,Guanajuato,202510,Polygon,345264.209999991,26913.699999999,,7351.31,420.61,,subdel,1,11,1275,1183,92,0,23,22,1,0,Entre 15 y 20 años,420.61,334.150454545,,23
7,Transportes y comunicaciones,GUERRERO,GUERRERO,Guerrero,202510,MultiPolygon,72983.869999998,4973.180000000,,2674.89,0,,subdel,1,12,267,250,17,0,7,7,0,0,Entre 15 y 20 años,,382.127142857,,7
7,Transportes y comunicaciones,HIDALGO,HIDALGO,Hidalgo,202510,Polygon,39159.139999999,2632.860000000,,1110.09,0,,subdel,1,13,143,134,9,0,3,3,0,0,Entre 15 y 20 años,,370.03,,3
7,Transportes y comunicaciones,JALISCO,JALISCO,Jalisco,202510,MultiPolygon,701495.929999983,58160.509999999,,30863.59,292.54,,subdel,1,14,2601,2402,199,0,83,82,1,0,Entre 15 y 20 años,292.54,376.385243902,,83
7,Transportes y comunicaciones,MÉXICO,MÉXICO,México,202510,Polygon,856816.599999979,67869.299999998,,15040.55,920.16,,subdel,1,15,3163,2931,232,0,49,46,3,0,Entre 15 y 20 años,306.72,326.968478261,,49
7,Transportes y comunicaciones,MICHOACÁN DE OCAMPO,MICHOACÁN DE OCAMPO,Michoacán de Ocampo,202510,MultiPolygon,104619.409999997,5850.800000000,,2266.2,0,,subdel,1,16,378,358,20,0,6,6,0,0,Entre 15 y 20 años,,377.7,,6
7,Transportes y comunicaciones,MORELOS,MORELOS,Morelos,202510,Polygon,110483.939999997,8191.120000000,,2323.78,0,,subdel,1,17,406,378,28,0,5,5,0,0,Entre 15 y 20 años,,464.756,,5
7,Transportes y comunicaciones,NAYARIT,NAYARIT,Nayarit,202510,MultiPolygon,46372.179999999,3469.260000000,,2032.84,0,,subdel,1,18,172,160,12,0,6,6,0,0,Entre 15 y 20 años,,338.806666667,,6
7,Transportes y comunicaciones,NUEVO LEÓN,NUEVO LEÓN,Nuevo León,202510,Polygon,643038.479999984,58215.459999999,,46047.47,3117.41,,subdel,1,19,2399,2200,199,0,125,118,7,0,Entre 15 y 20 años,445.344285714,390.232796610,,125
7,Transportes y comunicaciones,OAXACA,OAXACA,Oaxaca,202510,MultiPolygon,70017.249999998,6700.940000000,,1282.57,412.56,,subdel,1,20,263,240,23,0,4,3,1,0,Entre 15 y 20 años,412.56,427.523333333,,4
7,Transportes y comunicaciones,PUEBLA,PUEBLA,Puebla,202510,Polygon,163465.169999996,10810.240000000,,5719.64,0,,subdel,1,21,597,560,37,0,16,16,0,0,Entre 15 y 20 años,,357.4775,,16
7,Transportes y comunicaciones,QUERÉTARO,QUERÉTARO,Querétaro,202510,Polygon,115794.879999997,8483.660000000,,3673.3,0,,subdel,1,22,426,397,29,0,10,10,0,0,Entre 15 y 20 años,,367.33,,10
7,Transportes y comunicaciones,QUINTANA ROO,QUINTANA ROO,Quintana Roo,202510,MultiPolygon,159477.409999996,11116.520000000,,3758.27,0,,subdel,1,23,585,547,38,0,10,10,0,0,Entre 15 y 20 años,,375.827,,10
7,Transportes y comunicaciones,SAN LUIS POTOSÍ,SAN LUIS POTOSÍ,San Luis Potosí,202510,Polygon,183183.259999995,20450.319999999,,9072.17,283.95,,subdel,1,24,699,629,70,0,25,24,1,0,Entre 15 y 20 años,283.95,378.007083333,,25
7,Transportes y comunicaciones,SINALOA,SINALOA,Sinaloa,202510,MultiPolygon,252980.609999993,18074.640000000,,8666.27,359.2,,subdel,1,25,930,868,62,0,24,23,1,0,Entre 15 y 20 años,359.2,376.794347826,,24
7,Transportes y comunicaciones,SONORA,SONORA,Sonora,202510,MultiPolygon,166158.779999996,10503.960000000,,7014.12,292.54,,subdel,1,26,607,571,36,0,21,20,1,0,Entre 15 y 20 años,292.54,350.706,,21
7,Transportes y comunicaciones,TABASCO,TABASCO,Tabasco,202510,MultiPolygon,104843.249999997,7606.040000000,,2877.56,0,,subdel,1,27,385,359,26,0,8,8,0,0,Entre 15 y 20 años,,359.695,,8
7,Transportes y comunicaciones,TAMAULIPAS,TAMAULIPAS,Tamaulipas,202510,MultiPolygon,189249.939999995,13749.380000000,,11896.67,356.86,,subdel,1,28,695,648,47,0,33,32,1,0,Entre 15 y 20 años,356.86,371.7709375,,33
7,Transportes y comunicaciones,TLAXCALA,TLAXCALA,Tlaxcala,202510,Polygon,25117.229999999,,,722.23,,,subdel,1,29,86,86,0,0,2,2,0,0,Entre 15 y 20 años,,361.115,,2
7,Transportes y comunicaciones,VERACRUZ,VERACRUZ,Veracruz,202510,MultiPolygon,234780.269999994,22219.299999999,,12395.73,554.08,,subdel,1,30,881,805,76,0,32,31,1,0,Entre 15 y 20 años,554.08,399.862258065,,32
7,Transportes y comunicaciones,YUCATÁN,YUCATÁN,Yucatán,202510,MultiPolygon,98831.569999997,8483.660000000,,5423.8,0,,subdel,1,31,369,340,29,0,16,16,0,0,Entre 15 y 20 años,,338.9875,,16
7,Transportes y comunicaciones,ZACATECAS,ZACATECAS,Zacatecas,202510,Polygon,51445.819999999,1462.700000000,,900.68,0,,subdel,1,32,181,176,5,0,2,2,0,0,Entre 15 y 20 años,,450.34,,2
7,Transportes y comunicaciones,EXTRANJERO/EXTRANJERA,,Extranjero/Extranjera,202510,,300551.169999992,42070.819999999,,30668.37,991.97,,subdel,1,,1175,1031,144,0,82,79,3,0,Entre 20 y 25 años,330.656666667,388.207215190,,82
7,Transportes y comunicaciones,AGUASCALIENTES,AGUASCALIENTES,Aguascalientes,202510,Polygon,709440.769999981,66728.519999998,,39444.87,579.1,,subdel,1,1,2669,2440,229,0,115,113,2,0,Entre 20 y 25 años,289.55,349.069646018,,115
7,Transportes y comunicaciones,BAJA CALIFORNIA,BAJA CALIFORNIA,Baja California,202510,MultiPolygon,1619809.06999996,178147.139999996,,219470.67,10364.92,,subdel,1,2,6161,5551,610,0,591,565,26,0,Entre 20 y 25 años,398.650769231,388.443663717,,591
7,Transportes y comunicaciones,BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,Baja California Sur,202510,MultiPolygon,327331.669999991,35625.219999999,,32747.65,386.86,,subdel,1,3,1251,1128,123,0,89,88,1,0,Entre 20 y 25 años,386.86,372.132386364,,89
7,Transportes y comunicaciones,CAMPECHE,CAMPECHE,Campeche,202510,MultiPolygon,527702.729999985,53876.579999999,,23074.69,389.4,,subdel,1,4,2008,1822,186,0,67,66,1,0,Entre 20 y 25 años,389.4,349.616515152,,67
7,Transportes y comunicaciones,COAHUILA DE ZARAGOZA,COAHUILA DE ZARAGOZA,Coahuila de Zaragoza,202510,Polygon,1514310.53999996,166030.939999996,,127183.15,6048.89,,subdel,1,5,5777,5207,570,0,354,339,15,0,Entre 20 y 25 años,403.259333333,375.171533923,,354
7,Transportes y comunicaciones,COLIMA,COLIMA,Colima,202510,MultiPolygon,448316.799999989,47935.399999999,,15155.86,1050.32,,subdel,1,6,1698,1534,164,0,45,42,3,0,Entre 20 y 25 años,350.106666667,360.853809524,,45
7,Transportes y comunicaciones,CHIAPAS,CHIAPAS,Chiapas,202510,MultiPolygon,1439864.53999996,117728.769999997,,89938.08,3660.03,,subdel,1,7,5337,4934,403,0,244,235,9,0,Entre 20 y 25 años,406.67,382.715234043,,244
7,Transportes y comunicaciones,CHIHUAHUA,CHIHUAHUA,Chihuahua,202510,Polygon,2220152.28999994,427937.439999989,,177843.11,6939.54,,subdel,1,8,9108,7640,1468,0,492,473,19,0,Entre 20 y 25 años,365.238947368,375.989661734,,492
7,Transportes y comunicaciones,DURANGO,DURANGO,Durango,202510,Polygon,899708.899999978,90604.979999998,,48755.24,2417.28,,subdel,1,10,3390,3080,310,0,135,129,6,0,Entre 20 y 25 años,402.88,377.947596899,,135
7,Transportes y comunicaciones,GUANAJUATO,GUANAJUATO,Guanajuato,202510,Polygon,2400415.71999994,186854.709999995,,105820.89,3535.64,,subdel,1,11,8880,8240,640,0,317,306,11,0,Entre 20 y 25 años,321.421818182,345.819901961,,317
7,Transportes y comunicaciones,GUERRERO,GUERRERO,Guerrero,202510,MultiPolygon,755472.709999981,86203.159999998,,55754.52,2395.1,,subdel,1,12,2882,2587,295,0,147,140,7,0,Entre 20 y 25 años,342.157142857,398.246571429,,147
7,Transportes y comunicaciones,HIDALGO,HIDALGO,Hidalgo,202510,Polygon,428094.379999989,41778.319999999,,33525.9,1619.77,,subdel,1,13,1609,1466,143,0,91,86,5,0,Entre 20 y 25 años,323.954,389.836046512,,91
7,Transportes y comunicaciones,JALISCO,JALISCO,Jalisco,202510,MultiPolygon,5022220.92999987,491495.959999988,,386992.13,12880.45,,subdel,1,14,18898,17215,1683,0,1094,1059,35,0,Entre 20 y 25 años,368.012857143,365.431661945,,1094
7,Transportes y comunicaciones,MÉXICO,MÉXICO,México,202510,Polygon,8438957.82999979,808316.51999998,,365694.08,17670.5,,subdel,1,15,31642,28878,2764,0,1084,1034,50,0,Entre 20 y 25 años,353.41,353.669323017,,1084
7,Transportes y comunicaciones,MICHOACÁN DE OCAMPO,MICHOACÁN DE OCAMPO,Michoacán de Ocampo,202510,MultiPolygon,1032357.16999997,77623.299999998,,58916.93,1190.25,,subdel,1,16,3805,3539,266,0,167,163,4,0,Entre 20 y 25 años,297.5625,361.453558282,,167
7,Transportes y comunicaciones,MORELOS,MORELOS,Morelos,202510,Polygon,979775.369999976,99394.919999998,,34733.27,354.35,,subdel,1,17,3693,3353,340,0,95,94,1,0,Entre 20 y 25 años,354.35,369.502872340,,95
7,Transportes y comunicaciones,NAYARIT,NAYARIT,Nayarit,202510,MultiPolygon,564088.799999983,47701.769999999,,44425.68,1676.04,,subdel,1,18,2116,1952,164,0,134,129,5,0,Entre 20 y 25 años,335.208,344.385116279,,134
7,Transportes y comunicaciones,NUEVO LEÓN,NUEVO LEÓN,Nuevo León,202510,Polygon,3468912.78999991,413221.68999999,,438892.76,16439.19,,subdel,1,19,13285,11872,1413,0,1148,1107,41,0,Entre 20 y 25 años,400.955853659,396.470424571,,1148
7,Transportes y comunicaciones,OAXACA,OAXACA,Oaxaca,202510,MultiPolygon,875755.129999978,85686.779999998,,58374.76,1528.21,,subdel,1,20,3294,3001,293,0,155,151,4,0,Entre 20 y 25 años,382.0525,386.587814570,,155
7,Transportes y comunicaciones,PUEBLA,PUEBLA,Puebla,202510,Polygon,2054933.50999995,160663.489999996,,119180.35,3703.62,,subdel,1,21,7591,7041,550,0,336,326,10,0,Entre 20 y 25 años,370.362,365.583895706,,336
7,Transportes y comunicaciones,QUERÉTARO,QUERÉTARO,Querétaro,202510,Polygon,860896.599999978,65935.469999998,,50595.68,723.15,,subdel,1,22,3183,2957,226,0,144,142,2,0,Entre 20 y 25 años,361.575,356.307605634,,144
7,Transportes y comunicaciones,QUINTANA ROO,QUINTANA ROO,Quintana Roo,202510,MultiPolygon,1015954.70999997,124626.079999997,,32923.48,1953.53,,subdel,1,23,3917,3490,427,0,103,97,6,0,Entre 20 y 25 años,325.588333333,339.417319588,,103
7,Transportes y comunicaciones,SAN LUIS POTOSÍ,SAN LUIS POTOSÍ,San Luis Potosí,202510,Polygon,1258591.95999997,129831.069999997,,88595.3,2171.16,,subdel,1,24,4786,4339,447,0,244,238,6,0,Entre 20 y 25 años,361.86,372.249159664,,244
7,Transportes y comunicaciones,SINALOA,SINALOA,Sinaloa,202510,MultiPolygon,1938068.50999995,164598.169999996,,159415.05,4815.57,,subdel,1,25,7238,6673,565,0,433,421,12,0,Entre 20 y 25 años,401.2975,378.658076010,,433
7,Transportes y comunicaciones,SONORA,SONORA,Sonora,202510,MultiPolygon,1374751.43999996,138785.899999996,,122795.7,7388.93,,subdel,1,26,5204,4727,477,0,348,328,20,0,Entre 20 y 25 años,369.4465,374.377134146,,348
7,Transportes y comunicaciones,TABASCO,TABASCO,Tabasco,202510,MultiPolygon,1081590.28999997,103576.939999997,,61678.04,2138.56,,subdel,1,27,4060,3705,355,0,169,163,6,0,Entre 20 y 25 años,356.426666667,378.392883436,,169
7,Transportes y comunicaciones,TAMAULIPAS,TAMAULIPAS,Tamaulipas,202510,MultiPolygon,1676443.44999996,212639.379999995,,162088.23,10915.77,,subdel,1,28,6473,5745,728,0,447,419,28,0,Entre 20 y 25 años,389.848928571,386.845417661,,447
7,Transportes y comunicaciones,TLAXCALA,TLAXCALA,Tlaxcala,202510,Polygon,359473.859999991,16633.580000000,,11276.01,775.58,,subdel,1,29,1288,1231,57,0,33,31,2,0,Entre 20 y 25 años,387.79,363.742258065,,33
7,Transportes y comunicaciones,VERACRUZ,VERACRUZ,Veracruz,202510,MultiPolygon,2528155.26999993,244801.629999994,,193027.45,7898.39,,subdel,1,30,9527,8687,840,0,516,498,18,0,Entre 20 y 25 años,438.799444444,387.605321285,,516
7,Transportes y comunicaciones,YUCATÁN,YUCATÁN,Yucatán,202510,MultiPolygon,1302953.54999996,121590.689999997,,78750.97,5172.38,,subdel,1,31,4907,4489,418,0,229,215,14,0,Entre 20 y 25 años,369.455714286,366.283581395,,229
7,Transportes y comunicaciones,ZACATECAS,ZACATECAS,Zacatecas,202510,Polygon,404454.77999999,28906.499999999,,18611.42,598.29,,subdel,1,32,1484,1385,99,0,53,51,2,0,Entre 20 y 25 años,299.145,364.929803922,,53
7,Transportes y comunicaciones,EXTRANJERO/EXTRANJERA,,Extranjero/Extranjera,202510,,380320.60999999,41748.339999999,,63686.98,1955.19,,subdel,1,,1445,1302,143,0,160,155,5,0,Entre 25 y 30 años,391.038,410.883741935,,160
7,Transportes y comunicaciones,AGUASCALIENTES,AGUASCALIENTES,Aguascalientes,202510,Polygon,766616.349999979,82408.179999998,,56918.85,2923.4,,subdel,1,1,2926,2642,284,0,165,157,8,0,Entre 25 y 30 años,365.425,362.540445860,,165
7,Transportes y comunicaciones,BAJA CALIFORNIA,BAJA CALIFORNIA,Baja California,202510,MultiPolygon,1656169.80999996,233527.729999994,,296863.45,17641.29,,subdel,1,2,6485,5684,801,0,800,754,46,0,Entre 25 y 30 años,383.506304348,393.718103448,,800
7,Transportes y comunicaciones,BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,Baja California Sur,202510,MultiPolygon,298078.179999992,49461.049999999,,40236.23,4684.47,,subdel,1,3,1198,1027,171,0,115,103,12,0,Entre 25 y 30 años,390.3725,390.643009709,,115
7,Transportes y comunicaciones,CAMPECHE,CAMPECHE,Campeche,202510,MultiPolygon,740600.449999978,93656.309999997,,43872.29,4393.88,,subdel,1,4,2887,2563,324,0,130,117,13,0,Entre 25 y 30 años,337.990769231,374.976837607,,130
7,Transportes y comunicaciones,COAHUILA DE ZARAGOZA,COAHUILA DE ZARAGOZA,Coahuila de Zaragoza,202510,Polygon,1889758.97999994,200700.449999994,,253595.67,12884.14,,subdel,1,5,7192,6501,691,0,700,666,34,0,Entre 25 y 30 años,378.945294118,380.774279279,,700
7,Transportes y comunicaciones,COLIMA,COLIMA,Colima,202510,MultiPolygon,414503.17999999,55847.809999999,,31516.58,2797.49,,subdel,1,6,1608,1417,191,0,90,82,8,0,Entre 25 y 30 años,349.68625,384.348536585,,90
7,Transportes y comunicaciones,CHIAPAS,CHIAPAS,Chiapas,202510,MultiPolygon,1898747.33999995,158757.139999996,,184089.6,6284.74,,subdel,1,7,7056,6512,544,0,498,480,18,0,Entre 25 y 30 años,349.152222222,383.52,,498
7,Transportes y comunicaciones,CHIHUAHUA,CHIHUAHUA,Chihuahua,202510,Polygon,2280545.78999994,502117.219999987,,279167.38,23219.91,,subdel,1,8,9570,7845,1725,0,786,720,66,0,Entre 25 y 30 años,351.816818182,387.732472222,,786
7,Transportes y comunicaciones,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,Ciudad de México,202510,Polygon,12301513.5199997,1395392.45999997,,1060334.53,45881.02,,subdel,1,9,46940,42164,4776,0,3027,2887,140,0,Entre 25 y 30 años,327.721571429,367.279019744,,3027
7,Transportes y comunicaciones,DURANGO,DURANGO,Durango,202510,Polygon,926166.149999977,109747.839999997,,86204.55,4593.25,,subdel,1,10,3547,3171,376,0,233,220,13,0,Entre 25 y 30 años,353.326923077,391.838863636,,233
7,Transportes y comunicaciones,GUANAJUATO,GUANAJUATO,Guanajuato,202510,Polygon,2612405.20999993,234405.439999994,,176849.78,7344.02,,subdel,1,11,9785,8981,804,0,524,503,21,0,Entre 25 y 30 años,349.715238095,351.590019881,,524
