CVE_DIVISION,División,Entidad,ENTIDAD (entidades.shp),entidad_nacimiento,fecha,Geometría,masa_aseg_H,masa_aseg_M,masa_aseg_NB,masa_puestos_H,masa_puestos_M,masa_puestos_NB,Nivel Agregación,NOTA,NUM_EDO,PTPD_Aseg,PTPD_Aseg_H,PTPD_Aseg_M,PTPD_Aseg_NB,PTPD_Puestos,PTPD_Puestos_H,PTPD_Puestos_M,PTPD_Puestos_NB,Rango_edad_2,SalarioFem,SalarioMasc,SalarioNB,TOTAL
7,Transportes y comunicaciones,MORELOS,MORELOS,Morelos,202511,Polygon,346147.169999986,36838.839999999,,5811.48,0,,subdel,1,17,1363,1232,131,0,16,16,0,0,75 años y más,,363.2175,,16
7,Transportes y comunicaciones,NAYARIT,NAYARIT,Nayarit,202511,MultiPolygon,140247.389999994,11750.820000000,,4269.79,396.99,,subdel,1,18,543,501,42,0,14,13,1,0,75 años y más,396.99,328.445384615,,14
7,Transportes y comunicaciones,NUEVO LEÓN,NUEVO LEÓN,Nuevo León,202511,Polygon,425130.109999983,61606.829999998,,38989.45,3317.47,,subdel,1,19,1729,1510,219,0,110,101,9,0,75 años y más,368.607777778,386.034158416,,110
7,Transportes y comunicaciones,OAXACA,OAXACA,Oaxaca,202511,MultiPolygon,203780.319999992,21019.919999999,,9321.57,941.79,,subdel,1,20,800,725,75,0,28,25,3,0,75 años y más,313.93,372.8628,,28
7,Transportes y comunicaciones,PUEBLA,PUEBLA,Puebla,202511,Polygon,500232.099999981,37533.819999999,,15499.52,1089.36,,subdel,1,21,1902,1769,133,0,48,45,3,0,75 años y más,363.12,344.433777778,,48
7,Transportes y comunicaciones,QUERÉTARO,QUERÉTARO,Querétaro,202511,Polygon,238627.749999991,21061.139999999,,8422.42,292.54,,subdel,1,22,922,847,75,0,24,23,1,0,75 años y más,292.54,366.192173913,,24
7,Transportes y comunicaciones,QUINTANA ROO,QUINTANA ROO,Quintana Roo,202511,MultiPolygon,256161.71999999,29146.339999999,,8279.79,557.6,,subdel,1,23,1016,912,104,0,23,21,2,0,75 años y más,278.8,394.275714286,,23
7,Transportes y comunicaciones,SAN LUIS POTOSÍ,SAN LUIS POTOSÍ,San Luis Potosí,202511,Polygon,229716.069999991,19402.079999999,,11716.72,0,,subdel,1,24,883,814,69,0,32,32,0,0,75 años y más,,366.1475,,32
7,Transportes y comunicaciones,SINALOA,SINALOA,Sinaloa,202511,MultiPolygon,384640.539999984,24991.819999999,,17312.07,310.3,,subdel,1,25,1461,1372,89,0,50,49,1,0,75 años y más,310.3,353.307551020,,50
7,Transportes y comunicaciones,SONORA,SONORA,Sonora,202511,MultiPolygon,221856.999999991,25394.279999999,,15511.32,0,,subdel,1,26,878,788,90,0,45,45,0,0,75 años y más,,344.696,,45
7,Transportes y comunicaciones,TABASCO,TABASCO,Tabasco,202511,MultiPolygon,199827.739999992,17409.259999999,,6304.65,752.15,,subdel,1,27,773,711,62,0,19,17,2,0,75 años y más,376.075,370.861764706,,19
7,Transportes y comunicaciones,TAMAULIPAS,TAMAULIPAS,Tamaulipas,202511,MultiPolygon,325072.279999987,45787.909999998,,20563.65,1480.74,,subdel,1,28,1320,1157,163,0,60,56,4,0,75 años y más,370.185,367.208035714,,60
7,Transportes y comunicaciones,TLAXCALA,TLAXCALA,Tlaxcala,202511,Polygon,82292.959999997,3373.080000000,,2932.67,0,,subdel,1,29,305,293,12,0,8,8,0,0,75 años y más,,366.58375,,8
7,Transportes y comunicaciones,VERACRUZ,VERACRUZ,Veracruz,202511,MultiPolygon,421340.209999984,44490.079999998,,17369.31,1324.59,,subdel,1,30,1653,1495,158,0,49,45,4,0,75 años y más,331.1475,385.984666667,,49
7,Transportes y comunicaciones,YUCATÁN,YUCATÁN,Yucatán,202511,MultiPolygon,222587.799999991,28728.809999999,,8719.03,610.97,,subdel,1,31,891,790,101,0,27,25,2,0,75 años y más,305.485,348.7612,,27
7,Transportes y comunicaciones,ZACATECAS,ZACATECAS,Zacatecas,202511,Polygon,99075.689999996,5909.760000000,,2720.53,0,,subdel,1,32,372,351,21,0,7,7,0,0,75 años y más,,388.647142857,,7
7,Transportes y comunicaciones,EXTRANJERO/EXTRANJERA,,Extranjero/Extranjera,202511,,36226.259999999,4753.340000000,,2838.14,331.77,,subdel,1,,146,129,17,0,8,7,1,0,Entre 15 y 20 años,331.77,405.448571429,,8
7,Transportes y comunicaciones,AGUASCALIENTES,AGUASCALIENTES,Aguascalientes,202511,Polygon,129555.409999995,14424.899999999,,5491.03,278.8,,subdel,1,1,509,458,51,0,18,17,1,0,Entre 15 y 20 años,278.8,323.001764706,,18
7,Transportes y comunicaciones,BAJA CALIFORNIA,BAJA CALIFORNIA,Baja California,202511,MultiPolygon,238526.079999991,25174.439999999,,20290.98,485.87,,subdel,1,2,937,847,90,0,55,54,1,0,Entre 15 y 20 años,485.87,375.758888889,,55
7,Transportes y comunicaciones,BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,Baja California Sur,202511,MultiPolygon,44356.579999998,5338.420000000,,4733.74,1125.63,,subdel,1,3,176,157,19,0,14,12,2,0,Entre 15 y 20 años,562.815,394.478333333,,14
7,Transportes y comunicaciones,CAMPECHE,CAMPECHE,Campeche,202511,MultiPolygon,39585.599999998,2829.220000000,,574.06,0,,subdel,1,4,151,141,10,0,2,2,0,0,Entre 15 y 20 años,,287.03,,2
7,Transportes y comunicaciones,COAHUILA DE ZARAGOZA,COAHUILA DE ZARAGOZA,Coahuila de Zaragoza,202511,Polygon,223669.939999991,23095.179999999,,17633.42,451.07,,subdel,1,5,876,794,82,0,50,49,1,0,Entre 15 y 20 años,451.07,359.865714286,,50
7,Transportes y comunicaciones,COLIMA,COLIMA,Colima,202511,MultiPolygon,72745.059999997,7527.600000000,,3111.56,0,,subdel,1,6,286,259,27,0,8,8,0,0,Entre 15 y 20 años,,388.945,,8
7,Transportes y comunicaciones,CHIAPAS,CHIAPAS,Chiapas,202511,MultiPolygon,78038.259999997,5352.160000000,,8780.14,383.66,,subdel,1,7,296,277,19,0,25,24,1,0,Entre 15 y 20 años,383.66,365.839166667,,25
7,Transportes y comunicaciones,CHIHUAHUA,CHIHUAHUA,Chihuahua,202511,Polygon,408262.149999983,49901.199999998,,27472.73,863.88,,subdel,1,8,1633,1455,178,0,79,76,3,0,Entre 15 y 20 años,287.96,361.483289474,,79
7,Transportes y comunicaciones,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,Ciudad de México,202511,Polygon,316863.839999989,33526.469999999,,43948.52,3424.75,,subdel,1,9,1228,1111,117,0,131,122,9,0,Entre 15 y 20 años,380.527777778,360.233770492,,131
7,Transportes y comunicaciones,DURANGO,DURANGO,Durango,202511,Polygon,129529.819999995,9520.420000000,,5216.25,292.54,,subdel,1,10,495,461,34,0,14,13,1,0,Entre 15 y 20 años,292.54,401.25,,14
7,Transportes y comunicaciones,GUANAJUATO,GUANAJUATO,Guanajuato,202511,Polygon,368452.909999986,30275.299999999,,13031.46,397.6,,subdel,1,11,1417,1309,108,0,40,39,1,0,Entre 15 y 20 años,397.6,334.14,,40
7,Transportes y comunicaciones,GUERRERO,GUERRERO,Guerrero,202511,MultiPolygon,48933.139999998,5978.460000000,,5019.91,0,,subdel,1,12,194,173,21,0,14,14,0,0,Entre 15 y 20 años,,358.565,,14
7,Transportes y comunicaciones,HIDALGO,HIDALGO,Hidalgo,202511,Polygon,26299.379999999,1714.020000000,,2029.29,0,,subdel,1,13,99,93,6,0,6,6,0,0,Entre 15 y 20 años,,338.215,,6
7,Transportes y comunicaciones,JALISCO,JALISCO,Jalisco,202511,MultiPolygon,741382.239999972,62708.269999998,,36820.22,667.67,,subdel,1,14,2848,2625,223,0,107,105,2,0,Entre 15 y 20 años,333.835,350.668761905,,107
7,Transportes y comunicaciones,MÉXICO,MÉXICO,México,202511,Polygon,321706.199999988,29055.909999999,,35020.73,1696.1,,subdel,1,15,1235,1133,102,0,103,98,5,0,Entre 15 y 20 años,339.22,357.354387755,,103
7,Transportes y comunicaciones,MICHOACÁN DE OCAMPO,MICHOACÁN DE OCAMPO,Michoacán de Ocampo,202511,MultiPolygon,101359.019999996,6563.540000000,,3016.86,292.54,,subdel,1,16,380,357,23,0,10,9,1,0,Entre 15 y 20 años,292.54,335.206666667,,10
7,Transportes y comunicaciones,MORELOS,MORELOS,Morelos,202511,Polygon,40738.019999998,3400.560000000,,5348.85,0,,subdel,1,17,156,144,12,0,16,16,0,0,Entre 15 y 20 años,,334.303125,,16
7,Transportes y comunicaciones,NAYARIT,NAYARIT,Nayarit,202511,MultiPolygon,51180.689999998,4209.480000000,,2866.11,0,,subdel,1,18,197,182,15,0,8,8,0,0,Entre 15 y 20 años,,358.26375,,8
7,Transportes y comunicaciones,NUEVO LEÓN,NUEVO LEÓN,Nuevo León,202511,Polygon,698113.139999973,63403.259999998,,59103.71,1893.26,,subdel,1,19,2701,2476,225,0,156,151,5,0,Entre 15 y 20 años,378.652,391.415298013,,156
7,Transportes y comunicaciones,OAXACA,OAXACA,Oaxaca,202511,MultiPolygon,63055.759999998,6439.880000000,,4889.16,383.19,,subdel,1,20,247,224,23,0,15,14,1,0,Entre 15 y 20 años,383.19,349.225714286,,15
7,Transportes y comunicaciones,PUEBLA,PUEBLA,Puebla,202511,Polygon,159204.019999994,11819.520000000,,8177.14,0,,subdel,1,21,605,563,42,0,24,24,0,0,Entre 15 y 20 años,,340.714166667,,24
7,Transportes y comunicaciones,QUERÉTARO,QUERÉTARO,Querétaro,202511,Polygon,52224.189999998,2842.960000000,,7918.66,0,,subdel,1,22,192,182,10,0,23,23,0,0,Entre 15 y 20 años,,344.289565217,,23
7,Transportes y comunicaciones,QUINTANA ROO,QUINTANA ROO,Quintana Roo,202511,MultiPolygon,164188.559999993,10425.520000000,,7297.16,0,,subdel,1,23,620,583,37,0,21,21,0,0,Entre 15 y 20 años,,347.483809524,,21
7,Transportes y comunicaciones,SAN LUIS POTOSÍ,SAN LUIS POTOSÍ,San Luis Potosí,202511,Polygon,201381.259999992,17491.699999999,,9698.19,1340.89,,subdel,1,24,775,713,62,0,32,28,4,0,Entre 15 y 20 años,335.2225,346.363928571,,32
7,Transportes y comunicaciones,SINALOA,SINALOA,Sinaloa,202511,MultiPolygon,256089.39999999,20837.299999999,,12670.85,371.75,,subdel,1,25,987,913,74,0,37,36,1,0,Entre 15 y 20 años,371.75,351.968055556,,37
7,Transportes y comunicaciones,SONORA,SONORA,Sonora,202511,MultiPolygon,171011.679999993,12710.880000000,,8439.43,560.54,,subdel,1,26,651,606,45,0,26,25,1,0,Entre 15 y 20 años,560.54,337.5772,,26
7,Transportes y comunicaciones,TABASCO,TABASCO,Tabasco,202511,MultiPolygon,105639.459999996,8935.340000000,,6272.79,923.07,,subdel,1,27,408,376,32,0,19,16,3,0,Entre 15 y 20 años,307.69,392.049375,,19
7,Transportes y comunicaciones,TAMAULIPAS,TAMAULIPAS,Tamaulipas,202511,MultiPolygon,189509.039999992,14356.199999999,,13206.88,792.63,,subdel,1,28,726,675,51,0,37,35,2,0,Entre 15 y 20 años,396.315,377.339428571,,37
7,Transportes y comunicaciones,TLAXCALA,TLAXCALA,Tlaxcala,202511,Polygon,21993.719999999,,,345.01,,,subdel,1,29,78,78,0,0,1,1,0,0,Entre 15 y 20 años,,345.01,,1
7,Transportes y comunicaciones,VERACRUZ,VERACRUZ,Veracruz,202511,MultiPolygon,242653.409999991,20585.979999999,,16625.22,1407.86,,subdel,1,30,933,860,73,0,49,45,4,0,Entre 15 y 20 años,351.965,369.449333333,,49
7,Transportes y comunicaciones,YUCATÁN,YUCATÁN,Yucatán,202511,MultiPolygon,113310.199999996,9630.340000000,,4668.54,0,,subdel,1,31,435,401,34,0,13,13,0,0,Entre 15 y 20 años,,359.118461538,,13
7,Transportes y comunicaciones,ZACATECAS,ZACATECAS,Zacatecas,202511,Polygon,54581.839999998,1128.940000000,,1839.15,0,,subdel,1,32,198,194,4,0,4,4,0,0,Entre 15 y 20 años,,459.7875,,4
7,Transportes y comunicaciones,EXTRANJERO/EXTRANJERA,,Extranjero/Extranjera,202511,,325276.299999988,46665.529999998,,37568.53,939.93,,subdel,1,,1315,1149,166,0,96,93,3,0,Entre 20 y 25 años,313.31,403.962688172,,96
7,Transportes y comunicaciones,AGUASCALIENTES,AGUASCALIENTES,Aguascalientes,202511,Polygon,775523.979999971,68388.219999997,,47317.16,278.8,,subdel,1,1,2984,2741,243,0,138,137,1,0,Entre 20 y 25 años,278.8,345.380729927,,138
7,Transportes y comunicaciones,BAJA CALIFORNIA,BAJA CALIFORNIA,Baja California,202511,MultiPolygon,1715711.72999993,187333.599999992,,228305.4,8549.28,,subdel,1,2,6746,6079,667,0,613,589,24,0,Entre 20 y 25 años,356.22,387.615280136,,613
7,Transportes y comunicaciones,BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,Baja California Sur,202511,MultiPolygon,331239.789999987,37871.579999998,,40724.05,1171.79,,subdel,1,3,1309,1174,135,0,107,103,4,0,Entre 20 y 25 años,292.9475,395.379126214,,107
7,Transportes y comunicaciones,CAMPECHE,CAMPECHE,Campeche,202511,MultiPolygon,569149.229999977,57159.739999998,,28964.89,503.82,,subdel,1,4,2229,2026,203,0,85,84,1,0,Entre 20 y 25 años,503.82,344.820119048,,85
7,Transportes y comunicaciones,COAHUILA DE ZARAGOZA,COAHUILA DE ZARAGOZA,Coahuila de Zaragoza,202511,Polygon,1579313.63999994,170308.879999993,,146716.37,5814.75,,subdel,1,5,6185,5579,606,0,402,387,15,0,Entre 20 y 25 años,387.65,379.112067183,,402
7,Transportes y comunicaciones,COLIMA,COLIMA,Colima,202511,MultiPolygon,463687.109999982,50765.079999998,,19465.55,2177.55,,subdel,1,6,1829,1648,181,0,57,51,6,0,Entre 20 y 25 años,362.925,381.677450980,,57
7,Transportes y comunicaciones,CHIAPAS,CHIAPAS,Chiapas,202511,MultiPolygon,1444313.28999994,120270.459999995,,112775.93,3326.22,,subdel,1,7,5551,5124,427,0,301,292,9,0,Entre 20 y 25 años,369.58,386.218938356,,301
7,Transportes y comunicaciones,CHIHUAHUA,CHIHUAHUA,Chihuahua,202511,Polygon,2323734.64999991,444789.269999982,,199420.34,13646.86,,subdel,1,8,9854,8266,1588,0,559,521,38,0,Entre 20 y 25 años,359.127894737,382.764568138,,559
7,Transportes y comunicaciones,DURANGO,DURANGO,Durango,202511,Polygon,937932.759999963,97571.999999996,,58747.07,1532.44,,subdel,1,10,3679,3331,348,0,163,158,5,0,Entre 20 y 25 años,306.488,371.816898734,,163
7,Transportes y comunicaciones,GUANAJUATO,GUANAJUATO,Guanajuato,202511,Polygon,2578249.8999999,193490.689999992,,151735.84,4801.96,,subdel,1,11,9805,9117,688,0,449,434,15,0,Entre 20 y 25 años,320.130666667,349.621751152,,449
7,Transportes y comunicaciones,GUERRERO,GUERRERO,Guerrero,202511,MultiPolygon,767467.709999972,89186.309999997,,75753.1,2996.76,,subdel,1,12,3022,2706,316,0,204,195,9,0,Entre 20 y 25 años,332.973333333,388.477435897,,204
7,Transportes y comunicaciones,HIDALGO,HIDALGO,Hidalgo,202511,Polygon,435636.949999984,40806.729999999,,40756.25,2584.21,,subdel,1,13,1682,1538,144,0,108,101,7,0,Entre 20 y 25 años,369.172857143,403.527227723,,108
7,Transportes y comunicaciones,JALISCO,JALISCO,Jalisco,202511,MultiPolygon,5382930.29999981,528822.39999998,,453035.27,18880.75,,subdel,1,14,20835,18962,1873,0,1269,1216,53,0,Entre 20 y 25 años,356.240566038,372.561899671,,1269
7,Transportes y comunicaciones,MÉXICO,MÉXICO,México,202511,Polygon,8093734.29999969,808366.719999969,,547172.11,29278.23,,subdel,1,15,31528,28661,2867,0,1585,1505,80,0,Entre 20 y 25 años,365.977875,363.569508306,,1585
7,Transportes y comunicaciones,MICHOACÁN DE OCAMPO,MICHOACÁN DE OCAMPO,Michoacán de Ocampo,202511,MultiPolygon,1095550.58999996,81544.739999997,,71128.99,1940.89,,subdel,1,16,4147,3859,288,0,201,195,6,0,Entre 20 y 25 años,323.481666667,364.764051282,,201
7,Transportes y comunicaciones,MORELOS,MORELOS,Morelos,202511,Polygon,938878.669999964,99268.289999996,,51605.01,2038.79,,subdel,1,17,3685,3332,353,0,141,135,6,0,Entre 20 y 25 años,339.798333333,382.259333333,,141
7,Transportes y comunicaciones,NAYARIT,NAYARIT,Nayarit,202511,MultiPolygon,581204.139999977,51852.809999998,,50524.96,2468.98,,subdel,1,18,2242,2057,185,0,144,137,7,0,Entre 20 y 25 años,352.711428571,368.795328467,,144
7,Transportes y comunicaciones,NUEVO LEÓN,NUEVO LEÓN,Nuevo León,202511,Polygon,3689736.31999986,451332.719999983,,508083.48,19967.73,,subdel,1,19,14645,13044,1601,0,1320,1269,51,0,Entre 20 y 25 años,391.524117647,400.380992908,,1320
7,Transportes y comunicaciones,OAXACA,OAXACA,Oaxaca,202511,MultiPolygon,916692.069999965,91836.869999996,,74424.02,3589.25,,subdel,1,20,3576,3250,326,0,198,188,10,0,Entre 20 y 25 años,358.925,395.872446809,,198
7,Transportes y comunicaciones,PUEBLA,PUEBLA,Puebla,202511,Polygon,2137519.99999992,180302.419999993,,136553.54,3873.4,,subdel,1,21,8172,7535,637,0,388,377,11,0,Entre 20 y 25 años,352.127272727,362.210981432,,388
7,Transportes y comunicaciones,QUERÉTARO,QUERÉTARO,Querétaro,202511,Polygon,860048.909999968,71050.569999997,,73008.67,1072.03,,subdel,1,22,3284,3033,251,0,199,196,3,0,Entre 20 y 25 años,357.343333333,372.493214286,,199
7,Transportes y comunicaciones,QUINTANA ROO,QUINTANA ROO,Quintana Roo,202511,MultiPolygon,1060684.76999996,129319.739999995,,44837.41,2393.67,,subdel,1,23,4223,3763,460,0,137,130,7,0,Entre 20 y 25 años,341.952857143,344.903153846,,137
7,Transportes y comunicaciones,SAN LUIS POTOSÍ,SAN LUIS POTOSÍ,San Luis Potosí,202511,Polygon,1364414.28999995,143110.579999994,,103947.26,4529.98,,subdel,1,24,5324,4816,508,0,282,270,12,0,Entre 20 y 25 años,377.498333333,384.989851852,,282
7,Transportes y comunicaciones,SINALOA,SINALOA,Sinaloa,202511,MultiPolygon,2000678.89999992,169818.419999993,,174598.5,4417.77,,subdel,1,25,7724,7118,606,0,480,468,12,0,Entre 20 y 25 años,368.1475,373.073717949,,480
7,Transportes y comunicaciones,SONORA,SONORA,Sonora,202511,MultiPolygon,1426986.64999994,147172.659999994,,135320.49,8499.54,,subdel,1,26,5565,5042,523,0,386,362,24,0,Entre 20 y 25 años,354.1475,373.813508287,,386
7,Transportes y comunicaciones,TABASCO,TABASCO,Tabasco,202511,MultiPolygon,1120579.46999996,114835.879999995,,76291.05,3766.17,,subdel,1,27,4382,3974,408,0,215,205,10,0,Entre 20 y 25 años,376.617,372.151463415,,215
7,Transportes y comunicaciones,TAMAULIPAS,TAMAULIPAS,Tamaulipas,202511,MultiPolygon,1749434.67999993,232426.499999991,,185487.32,13034.89,,subdel,1,28,7047,6219,828,0,505,470,35,0,Entre 20 y 25 años,372.425428571,394.653872340,,505
7,Transportes y comunicaciones,TLAXCALA,TLAXCALA,Tlaxcala,202511,Polygon,357159.759999986,17743.029999999,,14898.49,1001.54,,subdel,1,29,1331,1268,63,0,45,42,3,0,Entre 20 y 25 años,333.846666667,354.725952381,,45
7,Transportes y comunicaciones,VERACRUZ,VERACRUZ,Veracruz,202511,MultiPolygon,2666702.2399999,268189.56999999,,231795.28,7867.81,,subdel,1,30,10388,9437,951,0,601,582,19,0,Entre 20 y 25 años,414.095263158,398.273676976,,601
7,Transportes y comunicaciones,YUCATÁN,YUCATÁN,Yucatán,202511,MultiPolygon,1364933.75999995,129047.039999995,,86358.12,5525.49,,subdel,1,31,5287,4831,456,0,246,232,14,0,Entre 20 y 25 años,394.677857143,372.233275862,,246
7,Transportes y comunicaciones,ZACATECAS,ZACATECAS,Zacatecas,202511,Polygon,421385.029999984,30133.879999999,,21372.9,1272.22,,subdel,1,32,1596,1489,107,0,60,57,3,0,Entre 20 y 25 años,424.073333333,374.963157895,,60
7,Transportes y comunicaciones,EXTRANJERO/EXTRANJERA,,Extranjero/Extranjera,202511,,403994.149999985,48849.849999998,,85097.85,3584.42,,subdel,1,,1595,1423,172,0,210,202,8,0,Entre 25 y 30 años,448.0525,421.276485149,,210
7,Transportes y comunicaciones,AGUASCALIENTES,AGUASCALIENTES,Aguascalientes,202511,Polygon,825128.889999969,86429.759999997,,67266.89,2268.02,,subdel,1,1,3224,2917,307,0,192,186,6,0,Entre 25 y 30 años,378.003333333,361.649946237,,192
7,Transportes y comunicaciones,BAJA CALIFORNIA,BAJA CALIFORNIA,Baja California,202511,MultiPolygon,1757698.08999993,250754.59999999,,309153.82,22578.5,,subdel,1,2,7108,6215,893,0,835,776,59,0,Entre 25 y 30 años,382.686440678,398.394097938,,835
7,Transportes y comunicaciones,BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,Baja California Sur,202511,MultiPolygon,305740.659999988,53427.479999998,,46832.45,5079.5,,subdel,1,3,1274,1084,190,0,132,119,13,0,Entre 25 y 30 años,390.730769231,393.55,,132
7,Transportes y comunicaciones,CAMPECHE,CAMPECHE,Campeche,202511,MultiPolygon,776179.519999969,100452.179999996,,49303.67,2787.19,,subdel,1,4,3113,2756,357,0,144,136,8,0,Entre 25 y 30 años,348.39875,362.526985294,,144
7,Transportes y comunicaciones,COAHUILA DE ZARAGOZA,COAHUILA DE ZARAGOZA,Coahuila de Zaragoza,202511,Polygon,1959929.66999992,211273.269999992,,288996.28,15987.34,,subdel,1,5,7645,6898,747,0,780,739,41,0,Entre 25 y 30 años,389.935121951,391.063978349,,780
7,Transportes y comunicaciones,COLIMA,COLIMA,Colima,202511,MultiPolygon,433384.859999983,59641.459999998,,41690.06,2999.53,,subdel,1,6,1747,1535,212,0,112,104,8,0,Entre 25 y 30 años,374.94125,400.865961538,,112
7,Transportes y comunicaciones,CHIAPAS,CHIAPAS,Chiapas,202511,MultiPolygon,1980374.08999992,163859.449999993,,220540.09,8775.49,,subdel,1,7,7606,7023,583,0,572,548,24,0,Entre 25 y 30 años,365.645416667,402.445419708,,572
7,Transportes y comunicaciones,CHIHUAHUA,CHIHUAHUA,Chihuahua,202511,Polygon,2359708.96999991,537165.999999978,,334504.91,28957.07,,subdel,1,8,10280,8366,1914,0,926,849,77,0,Entre 25 y 30 años,376.065844156,393.998716137,,926
7,Transportes y comunicaciones,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,Ciudad de México,202511,Polygon,12909853.1199995,1501984.67999994,,1399293.87,75652.46,,subdel,1,9,50781,45478,5303,0,3878,3669,209,0,Entre 25 y 30 años,361.973492823,381.382902698,,3878
7,Transportes y comunicaciones,DURANGO,DURANGO,Durango,202511,Polygon,970221.649999963,120274.459999995,,88812.34,3586.18,,subdel,1,10,3867,3439,428,0,244,233,11,0,Entre 25 y 30 años,326.016363636,381.168841202,,244
7,Transportes y comunicaciones,GUANAJUATO,GUANAJUATO,Guanajuato,202511,Polygon,2769425.4399999,251145.08999999,,244594.64,9357.51,,subdel,1,11,10668,9777,891,0,704,675,29,0,Entre 25 y 30 años,322.672758621,362.362429630,,704
