CVE_DIVISION,División,Entidad,ENTIDAD (entidades.shp),entidad_nacimiento,fecha,Geometría,masa_aseg_H,masa_aseg_M,masa_aseg_NB,masa_puestos_H,masa_puestos_M,masa_puestos_NB,Nivel Agregación,NOTA,NUM_EDO,PTPD_Aseg,PTPD_Aseg_H,PTPD_Aseg_M,PTPD_Aseg_NB,PTPD_Puestos,PTPD_Puestos_H,PTPD_Puestos_M,PTPD_Puestos_NB,Rango_edad_2,SalarioFem,SalarioMasc,SalarioNB,TOTAL
7,Transportes y comunicaciones,MORELOS,MORELOS,Morelos,202607,Polygon,61743.399999999,11734.130000000,,1012.98,0,,subdel,1,17,232,195,37,0,3,3,0,0,75 años y más,,337.66,,3
7,Transportes y comunicaciones,NAYARIT,NAYARIT,Nayarit,202607,MultiPolygon,315.040000000,,,0,,,subdel,1,18,1,1,0,0,0,0,0,0,75 años y más,,,,0
7,Transportes y comunicaciones,NAYARIT,NAYARIT,Nayarit,202607,MultiPolygon,32651.009999999,2535.850000000,,1660.55,0,,subdel,1,18,111,103,8,0,5,5,0,0,75 años y más,,332.11,,5
7,Transportes y comunicaciones,NUEVO LEÓN,NUEVO LEÓN,Nuevo León,202607,Polygon,109760.369999998,20379.980000000,,6053.71,411.3,,subdel,1,19,409,345,64,0,15,14,1,0,75 años y más,411.3,432.407857143,,15
7,Transportes y comunicaciones,OAXACA,OAXACA,Oaxaca,202607,MultiPolygon,54213.499999999,10458.440000000,,991.71,0,,subdel,1,20,204,171,33,0,3,3,0,0,75 años y más,,330.57,,3
7,Transportes y comunicaciones,PUEBLA,PUEBLA,Puebla,202607,Polygon,118390.689999997,12741.370000000,,1671.78,0,,subdel,1,21,412,372,40,0,5,5,0,0,75 años y más,,334.356,,5
7,Transportes y comunicaciones,QUERÉTARO,QUERÉTARO,Querétaro,202607,Polygon,36917.359999999,3811.540000000,,315.04,0,,subdel,1,22,128,116,12,0,1,1,0,0,75 años y más,,315.04,,1
7,Transportes y comunicaciones,QUINTANA ROO,QUINTANA ROO,Quintana Roo,202607,MultiPolygon,53945.049999999,10458.440000000,,1419.64,315.04,,subdel,1,23,203,170,33,0,4,3,1,0,75 años y más,315.04,473.213333333,,4
7,Transportes y comunicaciones,SAN LUIS POTOSÍ,SAN LUIS POTOSÍ,San Luis Potosí,202607,Polygon,63924.269999999,9213.810000000,,3761.15,0,,subdel,1,24,229,200,29,0,8,8,0,0,75 años y más,,470.14375,,8
7,Transportes y comunicaciones,SINALOA,SINALOA,Sinaloa,202607,MultiPolygon,79949.159999998,9528.850000000,,5275.61,0,,subdel,1,25,282,252,30,0,13,13,0,0,75 años y más,,405.816153846,,13
7,Transportes y comunicaciones,SONORA,SONORA,Sonora,202607,MultiPolygon,37625.089999999,8883.240000000,,1879.03,315.04,,subdel,1,26,146,118,28,0,6,5,1,0,75 años y más,315.04,375.806,,6
7,Transportes y comunicaciones,TABASCO,TABASCO,Tabasco,202607,MultiPolygon,44194.339999999,7308.040000000,,631.94,0,,subdel,1,27,162,139,23,0,2,2,0,0,75 años y más,,315.97,,2
7,Transportes y comunicaciones,TAMAULIPAS,TAMAULIPAS,Tamaulipas,202607,MultiPolygon,72718.769999998,13639.900000000,,5818.35,450.24,,subdel,1,28,272,229,43,0,13,12,1,0,75 años y más,450.24,484.8625,,13
7,Transportes y comunicaciones,TLAXCALA,TLAXCALA,Tlaxcala,202607,Polygon,26820.549999999,1590.730000000,,1181.87,0,,subdel,1,29,89,84,5,0,3,3,0,0,75 años y más,,393.956666667,,3
7,Transportes y comunicaciones,VERACRUZ,VERACRUZ,Veracruz,202607,MultiPolygon,98061.739999998,7638.610000000,,3117.24,0,,subdel,1,30,333,309,24,0,9,9,0,0,75 años y más,,346.36,,9
7,Transportes y comunicaciones,YUCATÁN,YUCATÁN,Yucatán,202607,MultiPolygon,53279.469999999,11135.110000000,,2222.05,0,,subdel,1,31,202,167,35,0,6,6,0,0,75 años y más,,370.341666667,,6
7,Transportes y comunicaciones,ZACATECAS,ZACATECAS,Zacatecas,202607,Polygon,23954.129999999,4142.110000000,,1670.69,0,,subdel,1,32,88,75,13,0,4,4,0,0,75 años y más,,417.6725,,4
7,Transportes y comunicaciones,EXTRANJERO/EXTRANJERA,,Extranjero/Extranjera,202607,,113789.399999997,12441.860000000,,11783.9,648.59,,subdel,1,,390,351,39,0,29,28,1,0,Entre 15 y 20 años,648.59,420.853571429,,29
7,Transportes y comunicaciones,AGUASCALIENTES,AGUASCALIENTES,Aguascalientes,202607,Polygon,160346.459999996,10536.090000000,,8227.28,630.08,,subdel,1,1,532,499,33,0,23,21,2,0,Entre 15 y 20 años,315.04,391.775238095,,23
7,Transportes y comunicaciones,BAJA CALIFORNIA,BAJA CALIFORNIA,Baja California,202607,MultiPolygon,266423.929999994,35027.119999999,,45115.45,1200.88,,subdel,1,2,936,828,108,0,114,111,3,0,Entre 15 y 20 años,400.293333333,406.445495495,,114
7,Transportes y comunicaciones,BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,Baja California Sur,202607,MultiPolygon,91958.389999998,6693.490000000,,11648.63,720.73,,subdel,1,3,307,287,20,0,33,31,2,0,Entre 15 y 20 años,360.365,375.762258065,,33
7,Transportes y comunicaciones,CAMPECHE,CAMPECHE,Campeche,202607,MultiPolygon,104334.219999998,10598.210000000,,12250.58,315.04,,subdel,1,4,360,327,33,0,37,36,1,0,Entre 15 y 20 años,315.04,340.293888889,,37
7,Transportes y comunicaciones,COAHUILA DE ZARAGOZA,COAHUILA DE ZARAGOZA,Coahuila de Zaragoza,202607,Polygon,271413.879999994,26252.589999999,,23288.95,340.19,,subdel,1,5,916,834,82,0,60,59,1,0,Entre 15 y 20 años,340.19,394.727966102,,60
7,Transportes y comunicaciones,COLIMA,COLIMA,Colima,202607,MultiPolygon,110922.909999997,11450.150000000,,5668.96,0,,subdel,1,6,378,342,36,0,13,13,0,0,Entre 15 y 20 años,,436.073846154,,13
7,Transportes y comunicaciones,CHIAPAS,CHIAPAS,Chiapas,202607,MultiPolygon,205683.139999995,11243.820000000,,12670.22,0,,subdel,1,7,671,636,35,0,33,33,0,0,Entre 15 y 20 años,,383.946060606,,33
7,Transportes y comunicaciones,CHIHUAHUA,CHIHUAHUA,Chihuahua,202607,Polygon,352141.769999992,54038.229999999,,44825.2,4058.45,,subdel,1,8,1259,1091,168,0,126,114,12,0,Entre 15 y 20 años,338.204166667,393.203508772,,126
7,Transportes y comunicaciones,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,Ciudad de México,202607,Polygon,1878022.74999996,207236.389999995,,77948.86,2982.61,,subdel,1,9,6449,5803,646,0,215,206,9,0,Entre 15 y 20 años,331.401111111,378.392524272,,215
7,Transportes y comunicaciones,DURANGO,DURANGO,Durango,202607,Polygon,192298.619999996,12663.720000000,,10592.98,315.58,,subdel,1,10,634,595,39,0,29,28,1,0,Entre 15 y 20 años,315.58,378.320714286,,29
7,Transportes y comunicaciones,GUANAJUATO,GUANAJUATO,Guanajuato,202607,Polygon,544717.619999988,38492.559999999,,30320.24,1486.03,,subdel,1,11,1809,1690,119,0,83,81,2,0,Entre 15 y 20 años,743.015,374.323950617,,83
7,Transportes y comunicaciones,GUERRERO,GUERRERO,Guerrero,202607,MultiPolygon,152987.389999996,9131.450000000,,6142.12,960.65,,subdel,1,12,500,472,28,0,20,17,3,0,Entre 15 y 20 años,320.216666667,361.301176471,,20
7,Transportes y comunicaciones,HIDALGO,HIDALGO,Hidalgo,202607,Polygon,72534.619999998,7008.530000000,,1604.76,0,,subdel,1,13,247,225,22,0,5,5,0,0,Entre 15 y 20 años,,320.952,,5
7,Transportes y comunicaciones,JALISCO,JALISCO,Jalisco,202607,MultiPolygon,1161716.40999997,106589.999999998,,94546.64,3405.13,,subdel,1,14,3874,3546,328,0,226,217,9,0,Entre 15 y 20 años,378.347777778,435.698801843,,226
7,Transportes y comunicaciones,MÉXICO,MÉXICO,México,202607,Polygon,1864041.41999996,171490.449999996,,85562.63,3243.74,,subdel,1,15,6317,5783,534,0,231,224,7,0,Entre 15 y 20 años,463.391428571,381.976026786,,231
7,Transportes y comunicaciones,MICHOACÁN DE OCAMPO,MICHOACÁN DE OCAMPO,Michoacán de Ocampo,202607,MultiPolygon,203216.289999995,8015.770000000,,9176.22,0,,subdel,1,16,654,629,25,0,25,25,0,0,Entre 15 y 20 años,,367.0488,,25
7,Transportes y comunicaciones,MORELOS,MORELOS,Morelos,202607,Polygon,203635.619999995,22017.299999999,,12051.49,0,,subdel,1,17,688,619,69,0,25,25,0,0,Entre 15 y 20 años,,482.0596,,25
7,Transportes y comunicaciones,NAYARIT,NAYARIT,Nayarit,202607,MultiPolygon,121794.389999997,6001.290000000,,12031.22,0,,subdel,1,18,396,377,19,0,31,31,0,0,Entre 15 y 20 años,,388.103870968,,31
7,Transportes y comunicaciones,NUEVO LEÓN,NUEVO LEÓN,Nuevo León,202607,Polygon,740289.249999983,70147.419999998,,57706.18,1651.61,,subdel,1,19,2486,2270,216,0,137,132,5,0,Entre 15 y 20 años,330.322,437.168030303,,137
7,Transportes y comunicaciones,OAXACA,OAXACA,Oaxaca,202607,MultiPolygon,141586.059999997,13056.410000000,,13846.29,704.3,,subdel,1,20,479,438,41,0,35,33,2,0,Entre 15 y 20 años,352.15,419.584545455,,35
7,Transportes y comunicaciones,PUEBLA,PUEBLA,Puebla,202607,Polygon,418938.78999999,32615.509999999,,23638.54,822.8,,subdel,1,21,1399,1298,101,0,58,57,1,0,Entre 15 y 20 años,822.8,414.711228070,,58
7,Transportes y comunicaciones,QUERÉTARO,QUERÉTARO,Querétaro,202607,Polygon,196478.439999995,12756.900000000,,12091.18,388.74,,subdel,1,22,649,609,40,0,32,31,1,0,Entre 15 y 20 años,388.74,390.038064516,,32
7,Transportes y comunicaciones,QUINTANA ROO,QUINTANA ROO,Quintana Roo,202607,MultiPolygon,244057.989999994,19827.550000000,,22015.57,945.12,,subdel,1,23,814,754,60,0,65,62,3,0,Entre 15 y 20 años,315.04,355.089838710,,65
7,Transportes y comunicaciones,SAN LUIS POTOSÍ,SAN LUIS POTOSÍ,San Luis Potosí,202607,Polygon,260522.559999994,30410.229999999,,18706.79,1247.59,,subdel,1,24,906,812,94,0,55,52,3,0,Entre 15 y 20 años,415.863333333,359.745961538,,55
7,Transportes y comunicaciones,SINALOA,SINALOA,Sinaloa,202607,MultiPolygon,297619.499999993,21986.239999999,,39949.79,1115.67,,subdel,1,25,986,917,69,0,102,100,2,0,Entre 15 y 20 años,557.835,399.4979,,102
7,Transportes y comunicaciones,SONORA,SONORA,Sonora,202607,MultiPolygon,217594.199999995,24491.029999999,,26660.53,1722.49,,subdel,1,26,736,659,77,0,68,64,4,0,Entre 15 y 20 años,430.6225,416.57078125,,68
7,Transportes y comunicaciones,TABASCO,TABASCO,Tabasco,202607,MultiPolygon,146730.969999997,15592.260000000,,9607.38,727.54,,subdel,1,27,495,446,49,0,25,23,2,0,Entre 15 y 20 años,363.77,417.712173913,,25
7,Transportes y comunicaciones,TAMAULIPAS,TAMAULIPAS,Tamaulipas,202607,MultiPolygon,280961.029999994,31122.399999999,,27816.96,2481.07,,subdel,1,28,965,868,97,0,73,67,6,0,Entre 15 y 20 años,413.511666667,415.178507463,,73
7,Transportes y comunicaciones,TLAXCALA,TLAXCALA,Tlaxcala,202607,Polygon,60381.179999999,1621.790000000,,2256.49,0,,subdel,1,29,190,185,5,0,5,5,0,0,Entre 15 y 20 años,,451.298,,5
7,Transportes y comunicaciones,VERACRUZ,VERACRUZ,Veracruz,202607,MultiPolygon,394264.929999991,31281.529999999,,28510.29,648.45,,subdel,1,30,1320,1222,98,0,78,76,2,0,Entre 15 y 20 años,324.225,375.135394737,,78
7,Transportes y comunicaciones,YUCATÁN,YUCATÁN,Yucatán,202607,MultiPolygon,188734.399999996,9952.600000000,,16170.91,315.04,,subdel,1,31,611,580,31,0,41,40,1,0,Entre 15 y 20 años,315.04,404.27275,,41
7,Transportes y comunicaciones,ZACATECAS,ZACATECAS,Zacatecas,202607,Polygon,86711.419999998,4441.620000000,,2846.82,0,,subdel,1,32,284,270,14,0,7,7,0,0,Entre 15 y 20 años,,406.688571429,,7
7,Transportes y comunicaciones,EXTRANJERO/EXTRANJERA,,Extranjero/Extranjera,202607,,515687.339999988,61956.379999999,,71322.9,3255.51,,subdel,1,,1782,1591,191,0,168,161,7,0,Entre 20 y 25 años,465.072857143,442.999378882,,168
7,Transportes y comunicaciones,AGUASCALIENTES,AGUASCALIENTES,Aguascalientes,202607,Polygon,833236.739999981,71821.599999998,,82371.21,3882.26,,subdel,1,1,2773,2550,223,0,222,211,11,0,Entre 20 y 25 años,352.932727273,390.384881517,,222
7,Transportes y comunicaciones,BAJA CALIFORNIA,BAJA CALIFORNIA,Baja California,202607,MultiPolygon,1730906.49999996,185127.109999996,,320886.84,13079.85,,subdel,1,2,5839,5270,569,0,753,721,32,0,Entre 20 y 25 años,408.7453125,445.058030513,,753
7,Transportes y comunicaciones,BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,Baja California Sur,202607,MultiPolygon,376846.029999991,37909.069999999,,70361.33,3925.58,,subdel,1,3,1280,1163,117,0,186,175,11,0,Entre 20 y 25 años,356.870909091,402.064742857,,186
7,Transportes y comunicaciones,CAMPECHE,CAMPECHE,Campeche,202607,MultiPolygon,579060.699999987,45120.249999999,,90237.19,3659.73,,subdel,1,4,1922,1781,141,0,260,249,11,0,Entre 20 y 25 años,332.702727273,362.398353414,,260
7,Transportes y comunicaciones,COAHUILA DE ZARAGOZA,COAHUILA DE ZARAGOZA,Coahuila de Zaragoza,202607,Polygon,1527430.77999997,147128.999999997,,238013.34,12479.47,,subdel,1,5,5096,4645,451,0,607,575,32,0,Entre 20 y 25 años,389.9834375,413.936243478,,607
7,Transportes y comunicaciones,COLIMA,COLIMA,Colima,202607,MultiPolygon,472279.189999989,51548.969999999,,38708.76,356.64,,subdel,1,6,1614,1455,159,0,89,88,1,0,Entre 20 y 25 años,356.64,439.872272727,,89
7,Transportes y comunicaciones,CHIAPAS,CHIAPAS,Chiapas,202607,MultiPolygon,1517825.77999997,110525.779999997,,185289.05,7149.2,,subdel,1,7,4991,4648,343,0,423,408,15,0,Entre 20 y 25 años,476.613333333,454.139828431,,423
7,Transportes y comunicaciones,CHIHUAHUA,CHIHUAHUA,Chihuahua,202607,Polygon,2189769.37999995,376674.649999991,,276547.85,17923.68,,subdel,1,8,7849,6682,1167,0,710,665,45,0,Entre 20 y 25 años,398.304,415.861428571,,710
7,Transportes y comunicaciones,DURANGO,DURANGO,Durango,202607,Polygon,922598.309999979,98796.089999998,,81823.9,4749.2,,subdel,1,10,3139,2831,308,0,206,193,13,0,Entre 20 y 25 años,365.323076923,423.958031088,,206
7,Transportes y comunicaciones,GUANAJUATO,GUANAJUATO,Guanajuato,202607,Polygon,2964272.62999993,224123.129999995,,287662.18,9160.93,,subdel,1,11,9798,9102,696,0,758,735,23,0,Entre 20 y 25 años,398.301304348,391.377115646,,758
7,Transportes y comunicaciones,GUERRERO,GUERRERO,Guerrero,202607,MultiPolygon,931388.009999978,89242.829999998,,92885.2,1011.21,,subdel,1,12,3138,2862,276,0,221,218,3,0,Entre 20 y 25 años,337.07,426.078899083,,221
7,Transportes y comunicaciones,HIDALGO,HIDALGO,Hidalgo,202607,Polygon,516878.479999988,47289.269999999,,45342.83,356.86,,subdel,1,13,1719,1573,146,0,104,103,1,0,Entre 20 y 25 años,356.86,440.221650485,,104
7,Transportes y comunicaciones,JALISCO,JALISCO,Jalisco,202607,MultiPolygon,6272191.81999985,546621.609999987,,753264.39,24437.96,,subdel,1,14,20690,19012,1678,0,1809,1748,61,0,Entre 20 y 25 años,400.622295082,430.929284897,,1809
7,Transportes y comunicaciones,MÉXICO,MÉXICO,México,202607,Polygon,10345949.9899998,1014173.52999998,,706605.01,24709.75,,subdel,1,15,34975,31826,3149,0,1825,1769,56,0,Entre 20 y 25 años,441.245535714,399.437540984,,1825
7,Transportes y comunicaciones,MICHOACÁN DE OCAMPO,MICHOACÁN DE OCAMPO,Michoacán de Ocampo,202607,MultiPolygon,1366711.29999997,100322.469999998,,109772.51,4416.27,,subdel,1,16,4496,4187,309,0,285,274,11,0,Entre 20 y 25 años,401.479090909,400.629598540,,285
7,Transportes y comunicaciones,MORELOS,MORELOS,Morelos,202607,Polygon,1145370.49999997,122430.739999997,,84289.96,1590.73,,subdel,1,17,3895,3514,381,0,188,183,5,0,Entre 20 y 25 años,318.146,460.600874317,,188
7,Transportes y comunicaciones,NAYARIT,NAYARIT,Nayarit,202607,MultiPolygon,602428.919999986,45753.839999999,,91441.18,2949.69,,subdel,1,18,1996,1855,141,0,258,251,7,0,Entre 20 y 25 años,421.384285714,364.307490040,,258
7,Transportes y comunicaciones,NUEVO LEÓN,NUEVO LEÓN,Nuevo León,202607,Polygon,4041264.94999991,433993.61999999,,602980.49,26419.32,,subdel,1,19,13488,12162,1326,0,1312,1260,52,0,Entre 20 y 25 años,508.063846154,478.555944444,,1312
7,Transportes y comunicaciones,OAXACA,OAXACA,Oaxaca,202607,MultiPolygon,1001288.78999998,85440.169999998,,101074.1,4616.41,,subdel,1,20,3339,3074,265,0,252,243,9,0,Entre 20 y 25 años,512.934444444,415.942798354,,252
7,Transportes y comunicaciones,PUEBLA,PUEBLA,Puebla,202607,Polygon,2704325.97999994,208251.749999995,,216852.79,5683.76,,subdel,1,21,8945,8300,645,0,545,530,15,0,Entre 20 y 25 años,378.917333333,409.156207547,,545
7,Transportes y comunicaciones,QUERÉTARO,QUERÉTARO,Querétaro,202607,Polygon,1082697.64999997,92537.439999998,,104289.95,2607.41,,subdel,1,22,3604,3324,280,0,269,263,6,0,Entre 20 y 25 años,434.568333333,396.539733840,,269
7,Transportes y comunicaciones,QUINTANA ROO,QUINTANA ROO,Quintana Roo,202607,MultiPolygon,1192604.88999997,120147.809999997,,138053.91,10532.51,,subdel,1,23,4015,3654,361,0,363,340,23,0,Entre 20 y 25 años,457.935217391,406.040911765,,363
7,Transportes y comunicaciones,SAN LUIS POTOSÍ,SAN LUIS POTOSÍ,San Luis Potosí,202607,Polygon,1579070.53999996,178171.889999996,,189041.18,7559.85,,subdel,1,24,5365,4814,551,0,491,469,22,0,Entre 20 y 25 años,343.629545455,403.072878465,,491
7,Transportes y comunicaciones,SINALOA,SINALOA,Sinaloa,202607,MultiPolygon,1936604.07999996,143558.389999997,,278191.55,13429.32,,subdel,1,25,6420,5973,447,0,725,692,33,0,Entre 20 y 25 años,406.949090909,402.010910405,,725
7,Transportes y comunicaciones,SONORA,SONORA,Sonora,202607,MultiPolygon,1392938.99999997,156093.429999996,,221381.07,10494.75,,subdel,1,26,4744,4261,483,0,573,547,26,0,Entre 20 y 25 años,403.644230769,404.718592322,,573
7,Transportes y comunicaciones,TABASCO,TABASCO,Tabasco,202607,MultiPolygon,1188865.85999997,101986.099999998,,112386.89,2890.31,,subdel,1,27,3965,3648,317,0,279,270,9,0,Entre 20 y 25 años,321.145555556,416.247740741,,279
7,Transportes y comunicaciones,TAMAULIPAS,TAMAULIPAS,Tamaulipas,202607,MultiPolygon,1723521.48999996,196145.659999996,,261744.99,19052.58,,subdel,1,28,5906,5292,614,0,631,585,46,0,Entre 20 y 25 años,414.186521739,447.427333333,,631
7,Transportes y comunicaciones,TLAXCALA,TLAXCALA,Tlaxcala,202607,Polygon,368965.659999992,16315.520000000,,27149.64,330.57,,subdel,1,29,1194,1143,51,0,68,67,1,0,Entre 20 y 25 años,330.57,405.218507463,,68
7,Transportes y comunicaciones,VERACRUZ,VERACRUZ,Veracruz,202607,MultiPolygon,2853305.21999993,284673.009999993,,327853.8,17243.1,,subdel,1,30,9631,8750,881,0,838,792,46,0,Entre 20 y 25 años,374.85,413.956818182,,838
7,Transportes y comunicaciones,YUCATÁN,YUCATÁN,Yucatán,202607,MultiPolygon,1474943.36999997,125825.179999997,,157572.7,5573.55,,subdel,1,31,4916,4530,386,0,424,408,16,0,Entre 20 y 25 años,348.346875,386.207598039,,424
7,Transportes y comunicaciones,ZACATECAS,ZACATECAS,Zacatecas,202607,Polygon,427312.95999999,37449.819999999,,32950.13,1471.88,,subdel,1,32,1432,1319,113,0,87,84,3,0,Entre 20 y 25 años,490.626666667,392.263452381,,87
7,Transportes y comunicaciones,EXTRANJERO/EXTRANJERA,,Extranjero/Extranjera,202607,,708977.429999984,69730.319999998,,166050.05,5058.74,,subdel,1,,2364,2150,214,0,362,349,13,0,Entre 25 y 30 años,389.133846154,475.788108883,,362
7,Transportes y comunicaciones,AGUASCALIENTES,AGUASCALIENTES,Aguascalientes,202607,Polygon,923287.379999979,96819.209999998,,123829.02,10207.74,,subdel,1,1,3109,2816,293,0,337,311,26,0,Entre 25 y 30 años,392.605384615,398.164051447,,337
7,Transportes y comunicaciones,BAJA CALIFORNIA,BAJA CALIFORNIA,Baja California,202607,MultiPolygon,2111777.98999995,255149.089999994,,499626.96,28231.04,,subdel,1,2,7192,6410,782,0,1178,1110,68,0,Entre 25 y 30 años,415.162352941,450.114378378,,1178
7,Transportes y comunicaciones,BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,Baja California Sur,202607,MultiPolygon,388845.119999991,52602.799999999,,70352.26,9368.76,,subdel,1,3,1354,1193,161,0,193,168,25,0,Entre 25 y 30 años,374.7504,418.763452381,,193
7,Transportes y comunicaciones,CAMPECHE,CAMPECHE,Campeche,202607,MultiPolygon,743748.799999983,96572.759999998,,134473.21,10218.46,,subdel,1,4,2565,2264,301,0,374,344,30,0,Entre 25 y 30 años,340.615333333,390.910494186,,374
7,Transportes y comunicaciones,COAHUILA DE ZARAGOZA,COAHUILA DE ZARAGOZA,Coahuila de Zaragoza,202607,Polygon,2203198.92999995,229077.589999995,,488856.17,32878.35,,subdel,1,5,7317,6622,695,0,1233,1148,85,0,Entre 25 y 30 años,386.804117647,425.832900697,,1233
7,Transportes y comunicaciones,COLIMA,COLIMA,Colima,202607,MultiPolygon,457322.66999999,52171.219999999,,46944.35,4472.23,,subdel,1,6,1565,1405,160,0,116,107,9,0,Entre 25 y 30 años,496.914444444,438.732242991,,116
7,Transportes y comunicaciones,CHIAPAS,CHIAPAS,Chiapas,202607,MultiPolygon,2096923.01999995,155816.099999996,,345661.41,16625.75,,subdel,1,7,6842,6365,477,0,809,771,38,0,Entre 25 y 30 años,437.519736842,448.328677043,,809
7,Transportes y comunicaciones,CHIHUAHUA,CHIHUAHUA,Chihuahua,202607,Polygon,2682355.66999994,520722.339999988,,477729.01,53640.98,,subdel,1,8,9758,8153,1605,0,1259,1123,136,0,Entre 25 y 30 años,394.418970588,425.404283170,,1259
