CVE_DIVISION,División,Entidad,ENTIDAD (entidades.shp),entidad_nacimiento,fecha,Geometría,masa_aseg_H,masa_aseg_M,masa_aseg_NB,masa_puestos_H,masa_puestos_M,masa_puestos_NB,Nivel Agregación,NOTA,NUM_EDO,PTPD_Aseg,PTPD_Aseg_H,PTPD_Aseg_M,PTPD_Aseg_NB,PTPD_Puestos,PTPD_Puestos_H,PTPD_Puestos_M,PTPD_Puestos_NB,Rango_edad_2,SalarioFem,SalarioMasc,SalarioNB,TOTAL
8,Servicios para empresas,AGUASCALIENTES,AGUASCALIENTES,Aguascalientes,202508,Polygon,11152.000000000,,,2230.4,,,subdel,1,1,40,40,0,0,8,8,0,0,Entre 60 y 65 años,,278.8,,8
8,Servicios para empresas,AGUASCALIENTES,AGUASCALIENTES,Aguascalientes,202508,Polygon,5297.200000000,,,0,,,subdel,1,1,19,19,0,0,0,0,0,0,Entre 65 y 70 años,,,,0
8,Servicios para empresas,AGUASCALIENTES,AGUASCALIENTES,Aguascalientes,202508,Polygon,1394.000000000,,,0,,,subdel,1,1,5,5,0,0,0,0,0,0,Entre 70 y 75 años,,,,0
7,Transportes y comunicaciones,AGUASCALIENTES,AGUASCALIENTES,Aguascalientes,202508,Polygon,88639.649999998,6143.340000000,,4161.69,0,,subdel,1,1,324,303,21,0,11,11,0,0,75 años y más,,378.335454545,,11
7,Transportes y comunicaciones,AGUASCALIENTES,AGUASCALIENTES,Aguascalientes,202508,Polygon,83081.369999998,7020.960000000,,1451.17,585.08,,subdel,1,1,308,284,24,0,6,4,2,0,Entre 15 y 20 años,292.54,362.7925,,6
7,Transportes y comunicaciones,AGUASCALIENTES,AGUASCALIENTES,Aguascalientes,202508,Polygon,535640.849999987,53534.849999999,,27226.66,292.54,,subdel,1,1,2014,1831,183,0,76,75,1,0,Entre 20 y 25 años,292.54,363.022133333,,76
7,Transportes y comunicaciones,AGUASCALIENTES,AGUASCALIENTES,Aguascalientes,202508,Polygon,568112.859999986,54705.039999999,,41543.02,2327.62,,subdel,1,1,2129,1942,187,0,118,112,6,0,Entre 25 y 30 años,387.936666667,370.919821429,,118
7,Transportes y comunicaciones,AGUASCALIENTES,AGUASCALIENTES,Aguascalientes,202508,Polygon,475377.659999989,55875.229999999,,60233.55,1996.57,,subdel,1,1,1816,1625,191,0,160,155,5,0,Entre 30 y 35 años,399.314,388.603548387,,160
7,Transportes y comunicaciones,AGUASCALIENTES,AGUASCALIENTES,Aguascalientes,202508,Polygon,346660.019999992,50316.939999999,,49819.74,2440.17,,subdel,1,1,1357,1185,172,0,136,129,7,0,Entre 35 y 40 años,348.595714286,386.199534884,,136
7,Transportes y comunicaciones,AGUASCALIENTES,AGUASCALIENTES,Aguascalientes,202508,Polygon,224378.229999995,26913.739999999,,48106.05,3828.55,,subdel,1,1,859,767,92,0,130,120,10,0,Entre 40 y 45 años,382.855,400.88375,,130
7,Transportes y comunicaciones,AGUASCALIENTES,AGUASCALIENTES,Aguascalientes,202508,Polygon,150365.629999996,21647.959999999,,34212.37,2297.79,,subdel,1,1,588,514,74,0,91,84,7,0,Entre 45 y 50 años,328.255714286,407.290119048,,91
7,Transportes y comunicaciones,AGUASCALIENTES,AGUASCALIENTES,Aguascalientes,202508,Polygon,102681.539999998,10238.910000000,,33762.14,0,,subdel,1,1,386,351,35,0,84,84,0,0,Entre 50 y 55 años,,401.930238095,,84
7,Transportes y comunicaciones,AGUASCALIENTES,AGUASCALIENTES,Aguascalientes,202508,Polygon,76060.419999998,6435.890000000,,24463.85,0,,subdel,1,1,282,260,22,0,62,62,0,0,Entre 55 y 60 años,,394.578225806,,62
7,Transportes y comunicaciones,AGUASCALIENTES,AGUASCALIENTES,Aguascalientes,202508,Polygon,49731.819999999,2340.320000000,,16728.79,0,,subdel,1,1,178,170,8,0,41,41,0,0,Entre 60 y 65 años,,408.019268293,,41
7,Transportes y comunicaciones,AGUASCALIENTES,AGUASCALIENTES,Aguascalientes,202508,Polygon,13456.850000000,292.540000000,,3950.7,0,,subdel,1,1,47,46,1,0,10,10,0,0,Entre 65 y 70 años,,395.07,,10
7,Transportes y comunicaciones,AGUASCALIENTES,AGUASCALIENTES,Aguascalientes,202508,Polygon,5265.720000000,,,1752.45,,,subdel,1,1,18,18,0,0,4,4,0,0,Entre 70 y 75 años,,438.1125,,4
8,Servicios para empresas,BAJA CALIFORNIA,BAJA CALIFORNIA,Baja California,202508,MultiPolygon,10315.600000000,278.800000000,,278.8,278.8,,subdel,1,2,38,37,1,0,2,1,1,0,75 años y más,278.8,278.8,,2
8,Servicios para empresas,BAJA CALIFORNIA,BAJA CALIFORNIA,Baja California,202508,MultiPolygon,8364.000000000,557.600000000,,278.8,0,,subdel,1,2,32,30,2,0,1,1,0,0,Entre 15 y 20 años,,278.8,,1
8,Servicios para empresas,BAJA CALIFORNIA,BAJA CALIFORNIA,Baja California,202508,MultiPolygon,95070.799999996,3066.800000000,,6412.4,0,,subdel,1,2,352,341,11,0,23,23,0,0,Entre 20 y 25 años,,278.8,,23
8,Servicios para empresas,BAJA CALIFORNIA,BAJA CALIFORNIA,Baja California,202508,MultiPolygon,146927.599999994,11709.599999999,,12546,557.6,,subdel,1,2,569,527,42,0,47,45,2,0,Entre 25 y 30 años,278.8,278.8,,47
8,Servicios para empresas,BAJA CALIFORNIA,BAJA CALIFORNIA,Baja California,202508,MultiPolygon,144418.399999994,16449.199999999,,14218.8,836.4,,subdel,1,2,577,518,59,0,54,51,3,0,Entre 30 y 35 años,278.8,278.8,,54
8,Servicios para empresas,BAJA CALIFORNIA,BAJA CALIFORNIA,Baja California,202508,MultiPolygon,121277.999999995,12267.199999999,,14218.8,557.6,,subdel,1,2,479,435,44,0,53,51,2,0,Entre 35 y 40 años,278.8,278.8,,53
8,Servicios para empresas,BAJA CALIFORNIA,BAJA CALIFORNIA,Baja California,202508,MultiPolygon,89215.999999996,9758.000000000,,11152,278.8,,subdel,1,2,355,320,35,0,41,40,1,0,Entre 40 y 45 años,278.8,278.8,,41
8,Servicios para empresas,BAJA CALIFORNIA,BAJA CALIFORNIA,Baja California,202508,MultiPolygon,55759.999999998,5297.200000000,,8642.8,0,,subdel,1,2,219,200,19,0,31,31,0,0,Entre 45 y 50 años,,278.8,,31
8,Servicios para empresas,BAJA CALIFORNIA,BAJA CALIFORNIA,Baja California,202508,MultiPolygon,44329.199999998,5297.200000000,,6133.6,278.8,,subdel,1,2,178,159,19,0,23,22,1,0,Entre 50 y 55 años,278.8,278.8,,23
8,Servicios para empresas,BAJA CALIFORNIA,BAJA CALIFORNIA,Baja California,202508,MultiPolygon,20909.999999999,836.400000000,,3624.4,0,,subdel,1,2,78,75,3,0,13,13,0,0,Entre 55 y 60 años,,278.8,,13
8,Servicios para empresas,BAJA CALIFORNIA,BAJA CALIFORNIA,Baja California,202508,MultiPolygon,11152.000000000,278.800000000,,1394,0,,subdel,1,2,41,40,1,0,5,5,0,0,Entre 60 y 65 años,,278.8,,5
8,Servicios para empresas,BAJA CALIFORNIA,BAJA CALIFORNIA,Baja California,202508,MultiPolygon,1672.800000000,278.800000000,,0,0,,subdel,1,2,7,6,1,0,0,0,0,0,Entre 65 y 70 años,,,,0
8,Servicios para empresas,BAJA CALIFORNIA,BAJA CALIFORNIA,Baja California,202508,MultiPolygon,836.400000000,,,0,,,subdel,1,2,3,3,0,0,0,0,0,0,Entre 70 y 75 años,,,,0
7,Transportes y comunicaciones,BAJA CALIFORNIA,BAJA CALIFORNIA,Baja California,202508,MultiPolygon,144807.329999996,16382.240000000,,16332.91,320.78,,subdel,1,2,551,495,56,0,43,42,1,0,75 años y más,320.78,388.878809524,,43
7,Transportes y comunicaciones,BAJA CALIFORNIA,BAJA CALIFORNIA,Baja California,202508,MultiPolygon,159434.309999996,16382.250000000,,14358.43,318.02,,subdel,1,2,601,545,56,0,38,37,1,0,Entre 15 y 20 años,318.02,388.065675676,,38
7,Transportes y comunicaciones,BAJA CALIFORNIA,BAJA CALIFORNIA,Baja California,202508,MultiPolygon,1280155.32999997,127254.919999997,,189530.42,8897.78,,subdel,1,2,4811,4376,435,0,494,472,22,0,Entre 20 y 25 años,404.444545455,401.5475,,494
7,Transportes y comunicaciones,BAJA CALIFORNIA,BAJA CALIFORNIA,Baja California,202508,MultiPolygon,1302973.55999997,176109.209999996,,241666.44,12621.5,,subdel,1,2,5056,4454,602,0,629,597,32,0,Entre 25 y 30 años,394.421875,404.801407035,,629
7,Transportes y comunicaciones,BAJA CALIFORNIA,BAJA CALIFORNIA,Baja California,202508,MultiPolygon,1050511.65999997,176109.309999996,,230376.53,17390.35,,subdel,1,2,4193,3591,602,0,608,561,47,0,Entre 30 y 35 años,370.007446809,410.653351159,,608
7,Transportes y comunicaciones,BAJA CALIFORNIA,BAJA CALIFORNIA,Baja California,202508,MultiPolygon,657922.809999984,114090.719999997,,188705.13,13863.36,,subdel,1,2,2639,2249,390,0,468,431,37,0,Entre 35 y 40 años,374.685405405,437.830928074,,468
7,Transportes y comunicaciones,BAJA CALIFORNIA,BAJA CALIFORNIA,Baja California,202508,MultiPolygon,446416.249999989,84544.169999998,,149962.41,20415.46,,subdel,1,2,1815,1526,289,0,401,352,49,0,Entre 40 y 45 años,416.642040816,426.029573864,,401
7,Transportes y comunicaciones,BAJA CALIFORNIA,BAJA CALIFORNIA,Baja California,202508,MultiPolygon,293111.479999993,56460.279999999,,107201.93,15502.81,,subdel,1,2,1195,1002,193,0,291,252,39,0,Entre 45 y 50 años,397.507948718,425.404484127,,291
7,Transportes y comunicaciones,BAJA CALIFORNIA,BAJA CALIFORNIA,Baja California,202508,MultiPolygon,219158.879999995,34227.199999999,,95758.59,7380.26,,subdel,1,2,866,749,117,0,244,225,19,0,Entre 50 y 55 años,388.434736842,425.593733333,,244
7,Transportes y comunicaciones,BAJA CALIFORNIA,BAJA CALIFORNIA,Baja California,202508,MultiPolygon,96245.699999998,16967.350000000,,38277.14,3316.99,,subdel,1,2,387,329,58,0,97,89,8,0,Entre 55 y 60 años,414.62375,430.080224719,,97
7,Transportes y comunicaciones,BAJA CALIFORNIA,BAJA CALIFORNIA,Baja California,202508,MultiPolygon,40078.009999999,6435.880000000,,14004.96,962.83,,subdel,1,2,159,137,22,0,38,36,2,0,Entre 60 y 65 años,481.415,389.026666667,,38
7,Transportes y comunicaciones,BAJA CALIFORNIA,BAJA CALIFORNIA,Baja California,202508,MultiPolygon,19015.110000000,877.620000000,,4978.76,334.81,,subdel,1,2,68,65,3,0,13,12,1,0,Entre 65 y 70 años,334.81,414.896666667,,13
7,Transportes y comunicaciones,BAJA CALIFORNIA,BAJA CALIFORNIA,Baja California,202508,MultiPolygon,3217.950000000,585.080000000,,595.48,0,,subdel,1,2,13,11,2,0,2,2,0,0,Entre 70 y 75 años,,297.74,,2
8,Servicios para empresas,BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,Baja California Sur,202508,MultiPolygon,6133.600000000,,,0,,,subdel,1,3,22,22,0,0,0,0,0,0,75 años y más,,,,0
8,Servicios para empresas,BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,Baja California Sur,202508,MultiPolygon,4739.600000000,278.800000000,,557.6,0,,subdel,1,3,18,17,1,0,2,2,0,0,Entre 15 y 20 años,,278.8,,2
8,Servicios para empresas,BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,Baja California Sur,202508,MultiPolygon,56038.799999998,6691.200000000,,2788,0,,subdel,1,3,225,201,24,0,10,10,0,0,Entre 20 y 25 años,,278.8,,10
8,Servicios para empresas,BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,Baja California Sur,202508,MultiPolygon,60499.599999997,10036.800000000,,2788,0,,subdel,1,3,253,217,36,0,10,10,0,0,Entre 25 y 30 años,,278.8,,10
8,Servicios para empresas,BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,Baja California Sur,202508,MultiPolygon,60220.799999997,12824.799999999,,6691.2,557.6,,subdel,1,3,262,216,46,0,26,24,2,0,Entre 30 y 35 años,278.8,278.8,,26
8,Servicios para empresas,BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,Baja California Sur,202508,MultiPolygon,49068.799999998,12267.199999999,,5854.8,557.6,,subdel,1,3,220,176,44,0,23,21,2,0,Entre 35 y 40 años,278.8,278.8,,23
8,Servicios para empresas,BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,Baja California Sur,202508,MultiPolygon,35407.599999998,7527.600000000,,2509.2,0,,subdel,1,3,154,127,27,0,9,9,0,0,Entre 40 y 45 años,,278.8,,9
8,Servicios para empresas,BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,Baja California Sur,202508,MultiPolygon,28716.399999999,5576.000000000,,2230.4,557.6,,subdel,1,3,123,103,20,0,10,8,2,0,Entre 45 y 50 años,278.8,278.8,,10
8,Servicios para empresas,BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,Baja California Sur,202508,MultiPolygon,12824.799999999,1951.600000000,,1672.8,0,,subdel,1,3,53,46,7,0,6,6,0,0,Entre 50 y 55 años,,278.8,,6
8,Servicios para empresas,BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,Baja California Sur,202508,MultiPolygon,5576.000000000,557.600000000,,1394,0,,subdel,1,3,22,20,2,0,5,5,0,0,Entre 55 y 60 años,,278.8,,5
8,Servicios para empresas,BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,Baja California Sur,202508,MultiPolygon,4182.000000000,,,836.4,,,subdel,1,3,15,15,0,0,3,3,0,0,Entre 60 y 65 años,,278.8,,3
8,Servicios para empresas,BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,Baja California Sur,202508,MultiPolygon,836.400000000,,,0,,,subdel,1,3,3,3,0,0,0,0,0,0,Entre 65 y 70 años,,,,0
7,Transportes y comunicaciones,BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,Baja California Sur,202508,MultiPolygon,45343.699999999,4095.560000000,,3047.38,0,,subdel,1,3,169,155,14,0,8,8,0,0,75 años y más,,380.9225,,8
7,Transportes y comunicaciones,BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,Baja California Sur,202508,MultiPolygon,29839.079999999,2925.400000000,,2414.43,292.54,,subdel,1,3,112,102,10,0,7,6,1,0,Entre 15 y 20 años,292.54,402.405,,7
7,Transportes y comunicaciones,BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,Baja California Sur,202508,MultiPolygon,231691.719999994,23110.669999999,,21505.59,363.06,,subdel,1,3,871,792,79,0,61,60,1,0,Entre 20 y 25 años,363.06,358.4265,,61
7,Transportes y comunicaciones,BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,Baja California Sur,202508,MultiPolygon,212969.209999995,35104.849999999,,25942.19,2832.94,,subdel,1,3,848,728,120,0,73,66,7,0,Entre 25 y 30 años,404.705714286,393.063484848,,73
7,Transportes y comunicaciones,BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,Baja California Sur,202508,MultiPolygon,167918.119999996,34519.779999999,,29887.62,1925.23,,subdel,1,3,692,574,118,0,88,82,6,0,Entre 30 y 35 años,320.871666667,364.483170732,,88
7,Transportes y comunicaciones,BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,Baja California Sur,202508,MultiPolygon,121111.629999997,25743.549999999,,21313.9,3978.33,,subdel,1,3,502,414,88,0,67,56,11,0,Entre 35 y 40 años,361.666363636,380.605357143,,67
7,Transportes y comunicaciones,BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,Baja California Sur,202508,MultiPolygon,79570.939999998,16674.790000000,,14317.84,1592.85,,subdel,1,3,329,272,57,0,42,38,4,0,Entre 40 y 45 años,398.2125,376.785263158,,42
7,Transportes y comunicaciones,BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,Baja California Sur,202508,MultiPolygon,50316.909999999,11994.170000000,,15390.53,570.98,,subdel,1,3,213,172,41,0,39,37,2,0,Entre 45 y 50 años,285.49,415.960270270,,39
7,Transportes y comunicaciones,BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,Baja California Sur,202508,MultiPolygon,32179.419999999,6143.340000000,,9716.03,730.96,,subdel,1,3,131,110,21,0,26,24,2,0,Entre 50 y 55 años,365.48,404.834583333,,26
7,Transportes y comunicaciones,BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,Baja California Sur,202508,MultiPolygon,18137.490000000,2340.320000000,,4487.58,945.46,,subdel,1,3,70,62,8,0,15,12,3,0,Entre 55 y 60 años,315.153333333,373.965,,15
7,Transportes y comunicaciones,BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,Baja California Sur,202508,MultiPolygon,8776.200000000,1462.710000000,,1804.38,0,,subdel,1,3,35,30,5,0,5,5,0,0,Entre 60 y 65 años,,360.876,,5
7,Transportes y comunicaciones,BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,Baja California Sur,202508,MultiPolygon,2925.400000000,,,315.09,,,subdel,1,3,10,10,0,0,1,1,0,0,Entre 65 y 70 años,,315.09,,1
7,Transportes y comunicaciones,BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,Baja California Sur,202508,MultiPolygon,585.080000000,,,0,,,subdel,1,3,2,2,0,0,0,0,0,0,Entre 70 y 75 años,,,,0
8,Servicios para empresas,CAMPECHE,CAMPECHE,Campeche,202508,MultiPolygon,9479.200000000,836.400000000,,0,0,,subdel,1,4,37,34,3,0,0,0,0,0,75 años y más,,,,0
8,Servicios para empresas,CAMPECHE,CAMPECHE,Campeche,202508,MultiPolygon,1951.600000000,,,0,,,subdel,1,4,7,7,0,0,0,0,0,0,Entre 15 y 20 años,,,,0
8,Servicios para empresas,CAMPECHE,CAMPECHE,Campeche,202508,MultiPolygon,64681.599999997,5576.000000000,,4182,0,,subdel,1,4,252,232,20,0,15,15,0,0,Entre 20 y 25 años,,278.8,,15
8,Servicios para empresas,CAMPECHE,CAMPECHE,Campeche,202508,MultiPolygon,137727.199999994,15612.799999999,,9200.4,0,,subdel,1,4,550,494,56,0,33,33,0,0,Entre 25 y 30 años,,278.8,,33
8,Servicios para empresas,CAMPECHE,CAMPECHE,Campeche,202508,MultiPolygon,164213.199999993,19515.999999999,,18679.6,1394,,subdel,1,4,659,589,70,0,72,67,5,0,Entre 30 y 35 años,278.8,278.8,,72
8,Servicios para empresas,CAMPECHE,CAMPECHE,Campeche,202508,MultiPolygon,149715.599999994,17285.599999999,,16449.2,836.4,,subdel,1,4,599,537,62,0,62,59,3,0,Entre 35 y 40 años,278.8,278.8,,62
8,Servicios para empresas,CAMPECHE,CAMPECHE,Campeche,202508,MultiPolygon,95349.599999996,9758.000000000,,15334,0,,subdel,1,4,377,342,35,0,55,55,0,0,Entre 40 y 45 años,,278.8,,55
8,Servicios para empresas,CAMPECHE,CAMPECHE,Campeche,202508,MultiPolygon,52135.599999998,6691.200000000,,8085.2,278.8,,subdel,1,4,211,187,24,0,30,29,1,0,Entre 45 y 50 años,278.8,278.8,,30
8,Servicios para empresas,CAMPECHE,CAMPECHE,Campeche,202508,MultiPolygon,35965.199999998,6970.000000000,,5297.2,557.6,,subdel,1,4,154,129,25,0,21,19,2,0,Entre 50 y 55 años,278.8,278.8,,21
8,Servicios para empresas,CAMPECHE,CAMPECHE,Campeche,202508,MultiPolygon,23140.399999999,3345.600000000,,6133.6,278.8,,subdel,1,4,95,83,12,0,23,22,1,0,Entre 55 y 60 años,278.8,278.8,,23
8,Servicios para empresas,CAMPECHE,CAMPECHE,Campeche,202508,MultiPolygon,7806.400000000,,,1115.2,,,subdel,1,4,28,28,0,0,4,4,0,0,Entre 60 y 65 años,,278.8,,4
8,Servicios para empresas,CAMPECHE,CAMPECHE,Campeche,202508,MultiPolygon,2788.000000000,,,0,,,subdel,1,4,10,10,0,0,0,0,0,0,Entre 65 y 70 años,,,,0
8,Servicios para empresas,CAMPECHE,CAMPECHE,Campeche,202508,MultiPolygon,557.600000000,278.800000000,,0,0,,subdel,1,4,3,2,1,0,0,0,0,0,Entre 70 y 75 años,,,,0
7,Transportes y comunicaciones,CAMPECHE,CAMPECHE,Campeche,202508,MultiPolygon,52949.749999999,3803.020000000,,293.09,0,,subdel,1,4,194,181,13,0,1,1,0,0,75 años y más,,293.09,,1
7,Transportes y comunicaciones,CAMPECHE,CAMPECHE,Campeche,202508,MultiPolygon,25743.519999999,2925.400000000,,0,585.08,,subdel,1,4,98,88,10,0,2,0,2,0,Entre 15 y 20 años,292.54,,,2
7,Transportes y comunicaciones,CAMPECHE,CAMPECHE,Campeche,202508,MultiPolygon,300132.359999993,26621.149999999,,9304.74,292.54,,subdel,1,4,1117,1026,91,0,26,25,1,0,Entre 20 y 25 años,292.54,372.1896,,26
7,Transportes y comunicaciones,CAMPECHE,CAMPECHE,Campeche,202508,MultiPolygon,363334.809999991,46221.329999999,,20295.16,1346.17,,subdel,1,4,1400,1242,158,0,56,52,4,0,Entre 25 y 30 años,336.5425,390.291538462,,56
7,Transportes y comunicaciones,CAMPECHE,CAMPECHE,Campeche,202508,MultiPolygon,341687.019999992,41248.259999999,,31317.48,1154.43,,subdel,1,4,1309,1168,141,0,82,79,3,0,Entre 30 y 35 años,384.81,396.423797468,,82
7,Transportes y comunicaciones,CAMPECHE,CAMPECHE,Campeche,202508,MultiPolygon,271244.049999993,36275.029999999,,32378.33,1291.32,,subdel,1,4,1051,927,124,0,83,80,3,0,Entre 35 y 40 años,430.44,404.729125,,83
7,Transportes y comunicaciones,CAMPECHE,CAMPECHE,Campeche,202508,MultiPolygon,168795.739999996,20770.369999999,,26014.84,2169.72,,subdel,1,4,648,577,71,0,71,64,7,0,Entre 40 y 45 años,309.96,406.481875,,71
7,Transportes y comunicaciones,CAMPECHE,CAMPECHE,Campeche,202508,MultiPolygon,106192.119999997,10531.460000000,,14927.9,1030.9,,subdel,1,4,399,363,36,0,40,37,3,0,Entre 45 y 50 años,343.633333333,403.456756757,,40
7,Transportes y comunicaciones,CAMPECHE,CAMPECHE,Campeche,202508,MultiPolygon,78693.309999998,10238.940000000,,16207.71,1279.07,,subdel,1,4,304,269,35,0,43,39,4,0,Entre 50 y 55 años,319.7675,415.582307692,,43
7,Transportes y comunicaciones,CAMPECHE,CAMPECHE,Campeche,202508,MultiPolygon,45928.799999999,6143.340000000,,10601.48,837.39,,subdel,1,4,178,157,21,0,27,25,2,0,Entre 55 y 60 años,418.695,424.0592,,27
7,Transportes y comunicaciones,CAMPECHE,CAMPECHE,Campeche,202508,MultiPolygon,18430.020000000,585.080000000,,2528.96,1030.8,,subdel,1,4,65,63,2,0,7,6,1,0,Entre 60 y 65 años,1030.8,421.493333333,,7
7,Transportes y comunicaciones,CAMPECHE,CAMPECHE,Campeche,202508,MultiPolygon,5558.260000000,,,451.79,,,subdel,1,4,19,19,0,0,1,1,0,0,Entre 65 y 70 años,,451.79,,1
7,Transportes y comunicaciones,CAMPECHE,CAMPECHE,Campeche,202508,MultiPolygon,2340.320000000,585.080000000,,756.88,0,,subdel,1,4,10,8,2,0,2,2,0,0,Entre 70 y 75 años,,378.44,,2
8,Servicios para empresas,CHIAPAS,CHIAPAS,Chiapas,202508,MultiPolygon,4739.600000000,,,0,,,subdel,1,7,17,17,0,0,0,0,0,0,75 años y más,,,,0
8,Servicios para empresas,CHIAPAS,CHIAPAS,Chiapas,202508,MultiPolygon,3345.600000000,,,278.8,,,subdel,1,7,12,12,0,0,1,1,0,0,Entre 15 y 20 años,,278.8,,1
8,Servicios para empresas,CHIAPAS,CHIAPAS,Chiapas,202508,MultiPolygon,59105.599999997,2509.200000000,,3066.8,0,,subdel,1,7,221,212,9,0,11,11,0,0,Entre 20 y 25 años,,278.8,,11
8,Servicios para empresas,CHIAPAS,CHIAPAS,Chiapas,202508,MultiPolygon,117932.399999995,5576.000000000,,5576,278.8,,subdel,1,7,443,423,20,0,21,20,1,0,Entre 25 y 30 años,278.8,278.8,,21
8,Servicios para empresas,CHIAPAS,CHIAPAS,Chiapas,202508,MultiPolygon,127969.199999994,6133.600000000,,11709.6,557.6,,subdel,1,7,481,459,22,0,44,42,2,0,Entre 30 y 35 años,278.8,278.8,,44
8,Servicios para empresas,CHIAPAS,CHIAPAS,Chiapas,202508,MultiPolygon,123229.599999995,6412.400000000,,12546,278.8,,subdel,1,7,465,442,23,0,46,45,1,0,Entre 35 y 40 años,278.8,278.8,,46
8,Servicios para empresas,CHIAPAS,CHIAPAS,Chiapas,202508,MultiPolygon,88379.599999996,2788.000000000,,8085.2,557.6,,subdel,1,7,327,317,10,0,31,29,2,0,Entre 40 y 45 años,278.8,278.8,,31
8,Servicios para empresas,CHIAPAS,CHIAPAS,Chiapas,202508,MultiPolygon,54923.599999998,1672.800000000,,6970,0,,subdel,1,7,203,197,6,0,25,25,0,0,Entre 45 y 50 años,,278.8,,25
