CVE_DIVISION,División,Entidad,ENTIDAD (entidades.shp),entidad_nacimiento,fecha,Geometría,masa_aseg_H,masa_aseg_M,masa_aseg_NB,masa_puestos_H,masa_puestos_M,masa_puestos_NB,Nivel Agregación,NOTA,NUM_EDO,PTPD_Aseg,PTPD_Aseg_H,PTPD_Aseg_M,PTPD_Aseg_NB,PTPD_Puestos,PTPD_Puestos_H,PTPD_Puestos_M,PTPD_Puestos_NB,Rango_edad_2,SalarioFem,SalarioMasc,SalarioNB,TOTAL
8,Servicios para empresas,AGUASCALIENTES,AGUASCALIENTES,Aguascalientes,202507,Polygon,11179.480000000,292.540000000,,1394,352.21,,subdel,1,1,41,40,1,0,6,5,1,0,Entre 60 y 65 años,352.21,278.8,,6
8,Servicios para empresas,AGUASCALIENTES,AGUASCALIENTES,Aguascalientes,202507,Polygon,5032.140000000,,,0,,,subdel,1,1,18,18,0,0,0,0,0,0,Entre 65 y 70 años,,,,0
8,Servicios para empresas,AGUASCALIENTES,AGUASCALIENTES,Aguascalientes,202507,Polygon,1672.800000000,,,0,,,subdel,1,1,6,6,0,0,0,0,0,0,Entre 70 y 75 años,,,,0
7,Transportes y comunicaciones,AGUASCALIENTES,AGUASCALIENTES,Aguascalientes,202507,Polygon,74672.819999998,5558.260000000,,3100.68,0,,subdel,1,1,274,255,19,0,9,9,0,0,75 años y más,,344.52,,9
7,Transportes y comunicaciones,AGUASCALIENTES,AGUASCALIENTES,Aguascalientes,202507,Polygon,73770.169999998,6435.880000000,,2931.05,0,,subdel,1,1,274,252,22,0,8,8,0,0,Entre 15 y 20 años,,366.38125,,8
7,Transportes y comunicaciones,AGUASCALIENTES,AGUASCALIENTES,Aguascalientes,202507,Polygon,520926.399999987,54157.789999999,,31224,1170.19,,subdel,1,1,1965,1780,185,0,88,84,4,0,Entre 20 y 25 años,292.5475,371.714285714,,88
7,Transportes y comunicaciones,AGUASCALIENTES,AGUASCALIENTES,Aguascalientes,202507,Polygon,533957.189999987,55585.339999999,,50066.3,2253.21,,subdel,1,1,2015,1825,190,0,147,140,7,0,Entre 25 y 30 años,321.887142857,357.616428571,,147
7,Transportes y comunicaciones,AGUASCALIENTES,AGUASCALIENTES,Aguascalientes,202507,Polygon,447697.879999989,57922.999999999,,56885.03,4351.26,,subdel,1,1,1728,1530,198,0,163,150,13,0,Entre 30 y 35 años,334.712307692,379.233533333,,163
7,Transportes y comunicaciones,AGUASCALIENTES,AGUASCALIENTES,Aguascalientes,202507,Polygon,337358.789999992,46806.459999999,,55949.92,4597.45,,subdel,1,1,1313,1153,160,0,164,150,14,0,Entre 35 y 40 años,328.389285714,372.999466667,,164
7,Transportes y comunicaciones,AGUASCALIENTES,AGUASCALIENTES,Aguascalientes,202507,Polygon,226447.069999995,27498.819999999,,37426.21,5100.77,,subdel,1,1,868,774,94,0,108,94,14,0,Entre 40 y 45 años,364.340714286,398.151170213,,108
7,Transportes y comunicaciones,AGUASCALIENTES,AGUASCALIENTES,Aguascalientes,202507,Polygon,135446.089999997,21062.879999999,,32539.81,2646.02,,subdel,1,1,535,463,72,0,90,82,8,0,Entre 45 y 50 años,330.7525,396.826951220,,90
7,Transportes y comunicaciones,AGUASCALIENTES,AGUASCALIENTES,Aguascalientes,202507,Polygon,89224.699999998,8483.670000000,,30679.07,603,,subdel,1,1,334,305,29,0,77,75,2,0,Entre 50 y 55 años,301.5,409.054266667,,77
7,Transportes y comunicaciones,AGUASCALIENTES,AGUASCALIENTES,Aguascalientes,202507,Polygon,62603.589999998,6436.050000000,,28130.96,292.55,,subdel,1,1,236,214,22,0,71,70,1,0,Entre 55 y 60 años,292.55,401.870857143,,71
7,Transportes y comunicaciones,AGUASCALIENTES,AGUASCALIENTES,Aguascalientes,202507,Polygon,47976.569999999,3256.950000000,,18265.93,0,,subdel,1,1,175,164,11,0,45,45,0,0,Entre 60 y 65 años,,405.909555556,,45
7,Transportes y comunicaciones,AGUASCALIENTES,AGUASCALIENTES,Aguascalientes,202507,Polygon,11409.070000000,585.080000000,,3537.93,0,,subdel,1,1,41,39,2,0,9,9,0,0,Entre 65 y 70 años,,393.103333333,,9
7,Transportes y comunicaciones,AGUASCALIENTES,AGUASCALIENTES,Aguascalientes,202507,Polygon,5558.260000000,292.540000000,,1819.72,0,,subdel,1,1,20,19,1,0,5,5,0,0,Entre 70 y 75 años,,363.944,,5
8,Servicios para empresas,BAJA CALIFORNIA,BAJA CALIFORNIA,Baja California,202507,MultiPolygon,17766.499999999,1156.420000000,,0,0,,subdel,1,2,66,62,4,0,0,0,0,0,75 años y más,,,,0
8,Servicios para empresas,BAJA CALIFORNIA,BAJA CALIFORNIA,Baja California,202507,MultiPolygon,17277.599999999,292.540000000,,278.8,0,,subdel,1,2,61,60,1,0,1,1,0,0,Entre 15 y 20 años,,278.8,,1
8,Servicios para empresas,BAJA CALIFORNIA,BAJA CALIFORNIA,Baja California,202507,MultiPolygon,185695.239999994,8903.860000000,,9479.02,321.74,,subdel,1,2,680,649,31,0,30,29,1,0,Entre 20 y 25 años,321.74,326.862758621,,30
8,Servicios para empresas,BAJA CALIFORNIA,BAJA CALIFORNIA,Baja California,202507,MultiPolygon,248293.579999991,19023.099999999,,14899.95,278.8,,subdel,1,2,939,872,67,0,50,49,1,0,Entre 25 y 30 años,278.8,304.080612245,,50
8,Servicios para empresas,BAJA CALIFORNIA,BAJA CALIFORNIA,Baja California,202507,MultiPolygon,201830.679999993,27551.979999999,,13221.32,652.89,,subdel,1,2,809,712,97,0,47,45,2,0,Entre 30 y 35 años,326.445,293.807111111,,47
8,Servicios para empresas,BAJA CALIFORNIA,BAJA CALIFORNIA,Baja California,202507,MultiPolygon,164803.499999994,12363.380000000,,16697.76,557.6,,subdel,1,2,626,582,44,0,57,55,2,0,Entre 35 y 40 años,278.8,303.595636364,,57
8,Servicios para empresas,BAJA CALIFORNIA,BAJA CALIFORNIA,Baja California,202507,MultiPolygon,119384.839999996,14118.619999999,,9957.32,278.8,,subdel,1,2,472,422,50,0,35,34,1,0,Entre 40 y 45 años,278.8,292.862352941,,35
8,Servicios para empresas,BAJA CALIFORNIA,BAJA CALIFORNIA,Baja California,202507,MultiPolygon,77714.239999997,7665.000000000,,7086.34,0,,subdel,1,2,302,275,27,0,25,25,0,0,Entre 45 y 50 años,,283.4536,,25
8,Servicios para empresas,BAJA CALIFORNIA,BAJA CALIFORNIA,Baja California,202507,MultiPolygon,55221.879999998,5324.680000000,,4834.49,615.87,,subdel,1,2,215,196,19,0,19,17,2,0,Entre 50 y 55 años,307.935,284.381764706,,19
8,Servicios para empresas,BAJA CALIFORNIA,BAJA CALIFORNIA,Baja California,202507,MultiPolygon,26454.519999999,1700.280000000,,4095.77,0,,subdel,1,2,100,94,6,0,14,14,0,0,Entre 55 y 60 años,,292.555,,14
8,Servicios para empresas,BAJA CALIFORNIA,BAJA CALIFORNIA,Baja California,202507,MultiPolygon,11220.700000000,571.340000000,,836.4,0,,subdel,1,2,42,40,2,0,3,3,0,0,Entre 60 y 65 años,,278.8,,3
8,Servicios para empresas,BAJA CALIFORNIA,BAJA CALIFORNIA,Baja California,202507,MultiPolygon,2536.680000000,585.080000000,,0,0,,subdel,1,2,11,9,2,0,0,0,0,0,Entre 65 y 70 años,,,,0
8,Servicios para empresas,BAJA CALIFORNIA,BAJA CALIFORNIA,Baja California,202507,MultiPolygon,836.400000000,,,0,,,subdel,1,2,3,3,0,0,0,0,0,0,Entre 70 y 75 años,,,,0
7,Transportes y comunicaciones,BAJA CALIFORNIA,BAJA CALIFORNIA,Baja California,202507,MultiPolygon,141728.839999997,14919.540000000,,14532.74,0,,subdel,1,2,535,484,51,0,36,36,0,0,75 años y más,,403.687222222,,36
7,Transportes y comunicaciones,BAJA CALIFORNIA,BAJA CALIFORNIA,Baja California,202507,MultiPolygon,161582.349999996,16449.040000000,,12948.15,595.72,,subdel,1,2,608,552,56,0,37,35,2,0,Entre 15 y 20 años,297.86,369.947142857,,37
7,Transportes y comunicaciones,BAJA CALIFORNIA,BAJA CALIFORNIA,Baja California,202507,MultiPolygon,1331336.93999997,148449.339999996,,193348.22,9140.99,,subdel,1,2,5057,4550,507,0,512,488,24,0,Entre 20 y 25 años,380.874583333,396.205368852,,512
7,Transportes y comunicaciones,BAJA CALIFORNIA,BAJA CALIFORNIA,Baja California,202507,MultiPolygon,1363281.98999997,204863.739999995,,240400.14,13489.69,,subdel,1,2,5359,4659,700,0,641,603,38,0,Entre 25 y 30 años,354.991842105,398.673532338,,641
7,Transportes y comunicaciones,BAJA CALIFORNIA,BAJA CALIFORNIA,Baja California,202507,MultiPolygon,1070072.89999997,199943.409999995,,228039.35,23434.38,,subdel,1,2,4340,3657,683,0,625,560,65,0,Entre 30 y 35 años,360.528923077,407.213125,,625
7,Transportes y comunicaciones,BAJA CALIFORNIA,BAJA CALIFORNIA,Baja California,202507,MultiPolygon,685537.289999983,134873.069999997,,180398.83,17893.34,,subdel,1,2,2804,2343,461,0,480,433,47,0,Entre 35 y 40 años,380.709361702,416.625473441,,480
7,Transportes y comunicaciones,BAJA CALIFORNIA,BAJA CALIFORNIA,Baja California,202507,MultiPolygon,447682.339999989,98359.479999998,,141361.55,19901.4,,subdel,1,2,1866,1530,336,0,391,340,51,0,Entre 40 y 45 años,390.223529412,415.769264706,,391
7,Transportes y comunicaciones,BAJA CALIFORNIA,BAJA CALIFORNIA,Baja California,202507,MultiPolygon,280570.559999993,58846.109999999,,115925.51,17858.29,,subdel,1,2,1160,959,201,0,313,266,47,0,Entre 45 y 50 años,379.963617021,435.810187970,,313
7,Transportes y comunicaciones,BAJA CALIFORNIA,BAJA CALIFORNIA,Baja California,202507,MultiPolygon,194587.189999995,41540.689999999,,97511.57,7420.37,,subdel,1,2,807,665,142,0,247,229,18,0,Entre 50 y 55 años,412.242777778,425.814716157,,247
7,Transportes y comunicaciones,BAJA CALIFORNIA,BAJA CALIFORNIA,Baja California,202507,MultiPolygon,91875.089999998,16967.340000000,,38837.84,4076.03,,subdel,1,2,372,314,58,0,104,93,11,0,Entre 55 y 60 años,370.548181818,417.611182796,,104
7,Transportes y comunicaciones,BAJA CALIFORNIA,BAJA CALIFORNIA,Baja California,202507,MultiPolygon,43588.479999999,6728.420000000,,16718.27,1170.16,,subdel,1,2,172,149,23,0,43,41,2,0,Entre 60 y 65 años,585.08,407.762682927,,43
7,Transportes y comunicaciones,BAJA CALIFORNIA,BAJA CALIFORNIA,Baja California,202507,MultiPolygon,15212.090000000,1755.240000000,,4395.47,0,,subdel,1,2,58,52,6,0,11,11,0,0,Entre 65 y 70 años,,399.588181818,,11
7,Transportes y comunicaciones,BAJA CALIFORNIA,BAJA CALIFORNIA,Baja California,202507,MultiPolygon,2925.400000000,292.540000000,,795.08,0,,subdel,1,2,11,10,1,0,2,2,0,0,Entre 70 y 75 años,,397.54,,2
8,Servicios para empresas,BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,Baja California Sur,202507,MultiPolygon,6202.300000000,557.600000000,,0,0,,subdel,1,3,24,22,2,0,0,0,0,0,75 años y más,,,,0
8,Servicios para empresas,BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,Baja California Sur,202507,MultiPolygon,6243.520000000,557.600000000,,594.37,0,,subdel,1,3,24,22,2,0,2,2,0,0,Entre 15 y 20 años,,297.185,,2
8,Servicios para empresas,BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,Baja California Sur,202507,MultiPolygon,63051.759999998,7024.960000000,,3821.06,0,,subdel,1,3,248,223,25,0,12,12,0,0,Entre 20 y 25 años,,318.421666667,,12
8,Servicios para empresas,BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,Baja California Sur,202507,MultiPolygon,72699.839999997,9241.620000000,,4322.72,0,,subdel,1,3,291,258,33,0,14,14,0,0,Entre 25 y 30 años,,308.765714286,,14
8,Servicios para empresas,BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,Baja California Sur,202507,MultiPolygon,65468.779999997,11750.820000000,,3398.23,278.8,,subdel,1,3,275,233,42,0,13,12,1,0,Entre 30 y 35 años,278.8,283.185833333,,13
8,Servicios para empresas,BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,Baja California Sur,202507,MultiPolygon,55518.419999998,13131.079999999,,3345.6,278.8,,subdel,1,3,245,198,47,0,13,12,1,0,Entre 35 y 40 años,278.8,278.8,,13
8,Servicios para empresas,BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,Baja California Sur,202507,MultiPolygon,37007.699999998,7248.800000000,,2230.4,0,,subdel,1,3,158,132,26,0,8,8,0,0,Entre 40 y 45 años,,278.8,,8
8,Servicios para empresas,BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,Baja California Sur,202507,MultiPolygon,32546.899999999,5603.480000000,,1486.96,278.8,,subdel,1,3,136,116,20,0,6,5,1,0,Entre 45 y 50 años,278.8,297.392,,6
8,Servicios para empresas,BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,Baja California Sur,202507,MultiPolygon,13994.959999999,2244.140000000,,1394,0,,subdel,1,3,58,50,8,0,5,5,0,0,Entre 50 y 55 años,,278.8,,5
8,Servicios para empresas,BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,Baja California Sur,202507,MultiPolygon,6161.080000000,850.140000000,,1115.2,0,,subdel,1,3,25,22,3,0,4,4,0,0,Entre 55 y 60 años,,278.8,,4
8,Servicios para empresas,BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,Baja California Sur,202507,MultiPolygon,5896.020000000,557.600000000,,681.12,0,,subdel,1,3,23,21,2,0,2,2,0,0,Entre 60 y 65 años,,340.56,,2
8,Servicios para empresas,BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,Baja California Sur,202507,MultiPolygon,1672.800000000,,,0,,,subdel,1,3,6,6,0,0,0,0,0,0,Entre 65 y 70 años,,,,0
7,Transportes y comunicaciones,BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,Baja California Sur,202507,MultiPolygon,43035.209999999,4095.560000000,,1511.71,0,,subdel,1,3,161,147,14,0,4,4,0,0,75 años y más,,377.9275,,4
7,Transportes y comunicaciones,BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,Baja California Sur,202507,MultiPolygon,25743.519999999,3217.940000000,,1285.3,0,,subdel,1,3,99,88,11,0,3,3,0,0,Entre 15 y 20 años,,428.433333333,,3
7,Transportes y comunicaciones,BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,Baja California Sur,202507,MultiPolygon,232948.689999994,26036.079999999,,26742.19,1421.8,,subdel,1,3,885,796,89,0,76,72,4,0,Entre 20 y 25 años,355.45,371.419305556,,76
7,Transportes y comunicaciones,BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,Baja California Sur,202507,MultiPolygon,218382.879999995,38030.259999999,,31410.21,4782.71,,subdel,1,3,876,746,130,0,95,82,13,0,Entre 25 y 30 años,367.900769231,383.051341463,,95
7,Transportes y comunicaciones,BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,Baja California Sur,202507,MultiPolygon,176415.739999996,33936.269999999,,31342.36,3412.36,,subdel,1,3,719,603,116,0,93,84,9,0,Entre 30 y 35 años,379.151111111,373.123333333,,93
7,Transportes y comunicaciones,BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,Baja California Sur,202507,MultiPolygon,119648.949999997,25158.469999999,,21954.19,5114.76,,subdel,1,3,495,409,86,0,72,58,14,0,Entre 35 y 40 años,365.34,378.520517241,,72
7,Transportes y comunicaciones,BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,Baja California Sur,202507,MultiPolygon,80465.039999998,16382.250000000,,14189.64,1912.98,,subdel,1,3,331,275,56,0,43,38,5,0,Entre 40 y 45 años,382.596,373.411578947,,43
7,Transportes y comunicaciones,BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,Baja California Sur,202507,MultiPolygon,46513.889999999,11701.630000000,,15553.15,1482.72,,subdel,1,3,199,159,40,0,43,38,5,0,Entre 45 y 50 años,296.544,409.293421053,,43
7,Transportes y comunicaciones,BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,Baja California Sur,202507,MultiPolygon,26621.169999999,5558.260000000,,10517.62,1040.88,,subdel,1,3,110,91,19,0,30,27,3,0,Entre 50 y 55 años,346.96,389.541481481,,30
7,Transportes y comunicaciones,BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,Baja California Sur,202507,MultiPolygon,16674.780000000,2632.860000000,,5642.25,747.18,,subdel,1,3,66,57,9,0,15,13,2,0,Entre 55 y 60 años,373.59,434.019230769,,15
7,Transportes y comunicaciones,BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,Baja California Sur,202507,MultiPolygon,7313.500000000,877.630000000,,2874.55,292.55,,subdel,1,3,28,25,3,0,8,7,1,0,Entre 60 y 65 años,292.55,410.65,,8
7,Transportes y comunicaciones,BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,Baja California Sur,202507,MultiPolygon,3510.480000000,292.540000000,,1212.32,0,,subdel,1,3,13,12,1,0,3,3,0,0,Entre 65 y 70 años,,404.106666667,,3
8,Servicios para empresas,CAMPECHE,CAMPECHE,Campeche,202507,MultiPolygon,8990.300000000,,,0,,,subdel,1,4,32,32,0,0,0,0,0,0,75 años y más,,,,0
8,Servicios para empresas,CAMPECHE,CAMPECHE,Campeche,202507,MultiPolygon,1142.680000000,,,0,,,subdel,1,4,4,4,0,0,0,0,0,0,Entre 15 y 20 años,,,,0
8,Servicios para empresas,CAMPECHE,CAMPECHE,Campeche,202507,MultiPolygon,70569.619999997,3916.940000000,,2973.21,0,,subdel,1,4,265,251,14,0,10,10,0,0,Entre 20 y 25 años,,297.321,,10
8,Servicios para empresas,CAMPECHE,CAMPECHE,Campeche,202507,MultiPolygon,135887.259999995,15082.679999999,,6970,0,,subdel,1,4,538,484,54,0,25,25,0,0,Entre 25 y 30 años,,278.8,,25
8,Servicios para empresas,CAMPECHE,CAMPECHE,Campeche,202507,MultiPolygon,152381.679999994,17313.079999999,,16293.14,1115.2,,subdel,1,4,606,544,62,0,61,57,4,0,Entre 30 y 35 años,278.8,285.844561404,,61
8,Servicios para empresas,CAMPECHE,CAMPECHE,Campeche,202507,MultiPolygon,138610.559999994,16476.679999999,,11709.6,557.6,,subdel,1,4,554,495,59,0,44,42,2,0,Entre 35 y 40 años,278.8,278.8,,44
8,Servicios para empresas,CAMPECHE,CAMPECHE,Campeche,202507,MultiPolygon,89143.299999996,10370.560000000,,11988.4,292.54,,subdel,1,4,356,319,37,0,44,43,1,0,Entre 40 y 45 años,292.54,278.8,,44
8,Servicios para empresas,CAMPECHE,CAMPECHE,Campeche,202507,MultiPolygon,45289.259999998,5576.000000000,,7352.31,278.8,,subdel,1,4,182,162,20,0,26,25,1,0,Entre 45 y 50 años,278.8,294.0924,,26
8,Servicios para empresas,CAMPECHE,CAMPECHE,Campeche,202507,MultiPolygon,35028.619999999,5854.800000000,,3066.8,278.8,,subdel,1,4,146,125,21,0,12,11,1,0,Entre 50 y 55 años,278.8,278.8,,12
8,Servicios para empresas,CAMPECHE,CAMPECHE,Campeche,202507,MultiPolygon,19849.759999999,2788.000000000,,2788,0,,subdel,1,4,81,71,10,0,10,10,0,0,Entre 55 y 60 años,,278.8,,10
8,Servicios para empresas,CAMPECHE,CAMPECHE,Campeche,202507,MultiPolygon,8085.200000000,,,278.8,,,subdel,1,4,29,29,0,0,1,1,0,0,Entre 60 y 65 años,,278.8,,1
8,Servicios para empresas,CAMPECHE,CAMPECHE,Campeche,202507,MultiPolygon,2788.000000000,,,0,,,subdel,1,4,10,10,0,0,0,0,0,0,Entre 65 y 70 años,,,,0
8,Servicios para empresas,CAMPECHE,CAMPECHE,Campeche,202507,MultiPolygon,571.340000000,,,0,,,subdel,1,4,2,2,0,0,0,0,0,0,Entre 70 y 75 años,,,,0
7,Transportes y comunicaciones,CAMPECHE,CAMPECHE,Campeche,202507,MultiPolygon,46279.679999999,4095.560000000,,347.97,0,,subdel,1,4,172,158,14,0,1,1,0,0,75 años y más,,347.97,,1
7,Transportes y comunicaciones,CAMPECHE,CAMPECHE,Campeche,202507,MultiPolygon,25161.939999999,2925.400000000,,597.91,0,,subdel,1,4,96,86,10,0,2,2,0,0,Entre 15 y 20 años,,298.955,,2
7,Transportes y comunicaciones,CAMPECHE,CAMPECHE,Campeche,202507,MultiPolygon,257555.919999994,24028.089999999,,5485.27,292.55,,subdel,1,4,962,880,82,0,17,16,1,0,Entre 20 y 25 años,292.55,342.829375,,17
7,Transportes y comunicaciones,CAMPECHE,CAMPECHE,Campeche,202507,MultiPolygon,309241.569999993,40703.029999999,,17034.23,900.94,,subdel,1,4,1196,1057,139,0,50,48,2,0,Entre 25 y 30 años,450.47,354.879791667,,50
7,Transportes y comunicaciones,CAMPECHE,CAMPECHE,Campeche,202507,MultiPolygon,266406.739999993,37740.999999999,,23178.17,3300.37,,subdel,1,4,1039,910,129,0,76,65,11,0,Entre 30 y 35 años,300.033636364,356.587230769,,76
7,Transportes y comunicaciones,CAMPECHE,CAMPECHE,Campeche,202507,MultiPolygon,204528.989999995,25169.159999999,,27933.18,3331.31,,subdel,1,4,785,699,86,0,81,70,11,0,Entre 35 y 40 años,302.846363636,399.045428571,,81
7,Transportes y comunicaciones,CAMPECHE,CAMPECHE,Campeche,202507,MultiPolygon,127896.329999997,21648.019999999,,25349.52,2369.69,,subdel,1,4,511,437,74,0,70,62,8,0,Entre 40 y 45 años,296.21125,408.863225806,,70
7,Transportes y comunicaciones,CAMPECHE,CAMPECHE,Campeche,202507,MultiPolygon,76666.859999998,8191.230000000,,13316.14,1266.4,,subdel,1,4,290,262,28,0,41,37,4,0,Entre 45 y 50 años,316.6,359.895675676,,41
7,Transportes y comunicaciones,CAMPECHE,CAMPECHE,Campeche,202507,MultiPolygon,51194.509999999,7020.980000000,,11879.45,925.69,,subdel,1,4,199,175,24,0,32,29,3,0,Entre 50 y 55 años,308.563333333,409.636206897,,32
7,Transportes y comunicaciones,CAMPECHE,CAMPECHE,Campeche,202507,MultiPolygon,35689.909999999,3803.020000000,,8912.08,876.1,,subdel,1,4,135,122,13,0,23,21,2,0,Entre 55 y 60 años,438.05,424.384761905,,23
7,Transportes y comunicaciones,CAMPECHE,CAMPECHE,Campeche,202507,MultiPolygon,13164.300000000,292.540000000,,2616.56,1073.11,,subdel,1,4,46,45,1,0,7,6,1,0,Entre 60 y 65 años,1073.11,436.093333333,,7
7,Transportes y comunicaciones,CAMPECHE,CAMPECHE,Campeche,202507,MultiPolygon,3217.940000000,292.540000000,,473.19,0,,subdel,1,4,12,11,1,0,1,1,0,0,Entre 65 y 70 años,,473.19,,1
7,Transportes y comunicaciones,CAMPECHE,CAMPECHE,Campeche,202507,MultiPolygon,2047.780000000,,,1182.11,,,subdel,1,4,7,7,0,0,3,3,0,0,Entre 70 y 75 años,,394.036666667,,3
8,Servicios para empresas,CHIAPAS,CHIAPAS,Chiapas,202507,MultiPolygon,7231.060000000,,,0,,,subdel,1,7,25,25,0,0,0,0,0,0,75 años y más,,,,0
8,Servicios para empresas,CHIAPAS,CHIAPAS,Chiapas,202507,MultiPolygon,3706.840000000,,,278.8,,,subdel,1,7,13,13,0,0,1,1,0,0,Entre 15 y 20 años,,278.8,,1
8,Servicios para empresas,CHIAPAS,CHIAPAS,Chiapas,202507,MultiPolygon,111042.059999996,4319.400000000,,6112.3,350.46,,subdel,1,7,402,387,15,0,20,19,1,0,Entre 20 y 25 años,350.46,321.7,,20
8,Servicios para empresas,CHIAPAS,CHIAPAS,Chiapas,202507,MultiPolygon,171199.899999994,7386.200000000,,6618.11,0,,subdel,1,7,627,601,26,0,21,21,0,0,Entre 25 y 30 años,,315.148095238,,21
8,Servicios para empresas,CHIAPAS,CHIAPAS,Chiapas,202507,MultiPolygon,172075.779999994,10215.420000000,,14130.38,278.8,,subdel,1,7,643,607,36,0,45,44,1,0,Entre 30 y 35 años,278.8,321.145,,45
8,Servicios para empresas,CHIAPAS,CHIAPAS,Chiapas,202507,MultiPolygon,147557.379999994,5937.240000000,,8797.07,278.8,,subdel,1,7,544,523,21,0,32,31,1,0,Entre 35 y 40 años,278.8,283.776451613,,32
8,Servicios para empresas,CHIAPAS,CHIAPAS,Chiapas,202507,MultiPolygon,98806.859999996,3706.840000000,,7334.67,557.6,,subdel,1,7,364,351,13,0,26,24,2,0,Entre 40 y 45 años,278.8,305.61125,,26
8,Servicios para empresas,CHIAPAS,CHIAPAS,Chiapas,202507,MultiPolygon,66903.999999997,2564.160000000,,6873.18,0,,subdel,1,7,247,238,9,0,23,23,0,0,Entre 45 y 50 años,,298.833913043,,23
