CVE_DIVISION,División,Entidad,ENTIDAD (entidades.shp),entidad_nacimiento,fecha,Geometría,masa_aseg_H,masa_aseg_M,masa_aseg_NB,masa_puestos_H,masa_puestos_M,masa_puestos_NB,Nivel Agregación,NOTA,NUM_EDO,PTPD_Aseg,PTPD_Aseg_H,PTPD_Aseg_M,PTPD_Aseg_NB,PTPD_Puestos,PTPD_Puestos_H,PTPD_Puestos_M,PTPD_Puestos_NB,Rango_edad_2,SalarioFem,SalarioMasc,SalarioNB,TOTAL
7,Transportes y comunicaciones,TABASCO,TABASCO,Tabasco,202604,MultiPolygon,33988.819999999,5417.800000000,,786.15,0,,subdel,1,27,124,107,17,0,2,2,0,0,75 años y más,,393.075,,2
7,Transportes y comunicaciones,TAMAULIPAS,TAMAULIPAS,Tamaulipas,202604,MultiPolygon,64842.769999999,11450.150000000,,2980.61,0,,subdel,1,28,240,204,36,0,7,7,0,0,75 años y más,,425.801428571,,7
7,Transportes y comunicaciones,TLAXCALA,TLAXCALA,Tlaxcala,202604,Polygon,21247.450000000,645.610000000,,0,0,,subdel,1,29,69,67,2,0,0,0,0,0,75 años y más,,,,0
7,Transportes y comunicaciones,VERACRUZ,VERACRUZ,Veracruz,202604,MultiPolygon,85775.179999998,6677.960000000,,3333.05,0,,subdel,1,30,291,270,21,0,9,9,0,0,75 años y más,,370.338888889,,9
7,Transportes y comunicaciones,YUCATÁN,YUCATÁN,Yucatán,202604,MultiPolygon,37278.989999999,4741.130000000,,1119.97,0,,subdel,1,31,132,117,15,0,3,3,0,0,75 años y más,,373.323333333,,3
7,Transportes y comunicaciones,ZACATECAS,ZACATECAS,Zacatecas,202604,Polygon,19765.430000000,1905.770000000,,1024.3,0,,subdel,1,32,68,62,6,0,3,3,0,0,75 años y más,,341.433333333,,3
7,Transportes y comunicaciones,EXTRANJERO/EXTRANJERA,,Extranjero/Extranjera,202604,,136507.709999997,16144.690000000,,7650.54,0,,subdel,1,,481,430,51,0,18,18,0,0,Entre 15 y 20 años,,425.03,,18
7,Transportes y comunicaciones,AGUASCALIENTES,AGUASCALIENTES,Aguascalientes,202604,Polygon,205963.599999995,16805.830000000,,4104.08,0,,subdel,1,1,700,647,53,0,8,8,0,0,Entre 15 y 20 años,,513.01,,8
7,Transportes y comunicaciones,BAJA CALIFORNIA,BAJA CALIFORNIA,Baja California,202604,MultiPolygon,376254.649999992,44953.099999999,,18649.11,1569.17,,subdel,1,2,1329,1187,142,0,48,44,4,0,Entre 15 y 20 años,392.2925,423.843409091,,48
7,Transportes y comunicaciones,BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,Baja California Sur,202604,MultiPolygon,91321.659999998,8191.040000000,,7050.42,946.1,,subdel,1,3,314,288,26,0,19,17,2,0,Entre 15 y 20 años,473.05,414.730588235,,19
7,Transportes y comunicaciones,CAMPECHE,CAMPECHE,Campeche,202604,MultiPolygon,107590.589999998,7969.180000000,,1939.02,0,,subdel,1,4,364,339,25,0,5,5,0,0,Entre 15 y 20 años,,387.804,,5
7,Transportes y comunicaciones,COAHUILA DE ZARAGOZA,COAHUILA DE ZARAGOZA,Coahuila de Zaragoza,202604,Polygon,346180.449999992,33059.229999999,,12358.54,755.55,,subdel,1,5,1195,1091,104,0,31,29,2,0,Entre 15 y 20 años,377.775,426.156551724,,31
7,Transportes y comunicaciones,COLIMA,COLIMA,Colima,202604,MultiPolygon,136656.359999997,12317.620000000,,3370.28,0,,subdel,1,6,471,432,39,0,9,9,0,0,Entre 15 y 20 años,,374.475555556,,9
7,Transportes y comunicaciones,CHIAPAS,CHIAPAS,Chiapas,202604,MultiPolygon,278405.859999994,17828.600000000,,7265.22,0,,subdel,1,7,935,879,56,0,20,20,0,0,Entre 15 y 20 años,,363.261,,20
7,Transportes y comunicaciones,CHIHUAHUA,CHIHUAHUA,Chihuahua,202604,Polygon,565330.159999987,89358.209999998,,20875.55,1987.71,,subdel,1,8,2071,1788,283,0,55,51,4,0,Entre 15 y 20 años,496.9275,409.324509804,,55
7,Transportes y comunicaciones,DURANGO,DURANGO,Durango,202604,Polygon,250971.499999994,21799.880000000,,6914.33,1234.13,,subdel,1,10,861,792,69,0,19,16,3,0,Entre 15 y 20 años,411.376666667,432.145625,,19
7,Transportes y comunicaciones,GUANAJUATO,GUANAJUATO,Guanajuato,202604,Polygon,714321.449999984,52798.039999999,,12351.62,1229.63,,subdel,1,11,2416,2249,167,0,34,31,3,0,Entre 15 y 20 años,409.876666667,398.439354839,,34
7,Transportes y comunicaciones,GUERRERO,GUERRERO,Guerrero,202604,MultiPolygon,172222.589999996,12435.320000000,,4265.82,419.91,,subdel,1,12,580,541,39,0,12,11,1,0,Entre 15 y 20 años,419.91,387.801818182,,12
7,Transportes y comunicaciones,HIDALGO,HIDALGO,Hidalgo,202604,Polygon,101285.349999998,10835.600000000,,777.92,0,,subdel,1,13,352,318,34,0,2,2,0,0,Entre 15 y 20 años,,388.96,,2
7,Transportes y comunicaciones,JALISCO,JALISCO,Jalisco,202604,MultiPolygon,1374137.67999997,132886.969999997,,61156.87,2405.15,,subdel,1,14,4740,4321,419,0,149,143,6,0,Entre 15 y 20 años,400.858333333,427.670419580,,149
7,Transportes y comunicaciones,MÉXICO,MÉXICO,México,202604,Polygon,2635398.96999994,248466.709999994,,43213.05,2675.88,,subdel,1,15,9092,8308,784,0,118,110,8,0,Entre 15 y 20 años,334.485,392.845909091,,118
7,Transportes y comunicaciones,MICHOACÁN DE OCAMPO,MICHOACÁN DE OCAMPO,Michoacán de Ocampo,202604,MultiPolygon,252240.519999994,19168.180000000,,3957.95,330.57,,subdel,1,16,851,791,60,0,10,9,1,0,Entre 15 y 20 años,330.57,439.772222222,,10
7,Transportes y comunicaciones,MORELOS,MORELOS,Morelos,202604,Polygon,283731.219999994,28854.999999999,,6309.47,960.65,,subdel,1,17,986,895,91,0,19,16,3,0,Entre 15 y 20 años,320.216666667,394.341875,,19
7,Transportes y comunicaciones,NAYARIT,NAYARIT,Nayarit,202604,MultiPolygon,129374.599999997,7876.000000000,,3537.78,0,,subdel,1,18,431,406,25,0,8,8,0,0,Entre 15 y 20 años,,442.2225,,8
7,Transportes y comunicaciones,NUEVO LEÓN,NUEVO LEÓN,Nuevo León,202604,Polygon,901398.70999998,90613.929999998,,42906.7,1272.74,,subdel,1,19,3125,2839,286,0,107,104,3,0,Entre 15 y 20 años,424.246666667,412.564423077,,107
7,Transportes y comunicaciones,OAXACA,OAXACA,Oaxaca,202604,MultiPolygon,200931.169999995,22461.019999999,,7950.54,653.74,,subdel,1,20,705,634,71,0,23,21,2,0,Entre 15 y 20 años,326.87,378.597142857,,23
7,Transportes y comunicaciones,PUEBLA,PUEBLA,Puebla,202604,Polygon,488882.129999989,36555.729999999,,7782.24,0,,subdel,1,21,1650,1535,115,0,18,18,0,0,Entre 15 y 20 años,,432.346666667,,18
7,Transportes y comunicaciones,QUERÉTARO,QUERÉTARO,Querétaro,202604,Polygon,239410.409999995,16521.850000000,,7106.98,0,,subdel,1,22,804,752,52,0,17,17,0,0,Entre 15 y 20 años,,418.057647059,,17
7,Transportes y comunicaciones,QUINTANA ROO,QUINTANA ROO,Quintana Roo,202604,MultiPolygon,363308.279999992,32588.889999999,,8960,0,,subdel,1,23,1249,1146,103,0,23,23,0,0,Entre 15 y 20 años,,389.565217391,,23
7,Transportes y comunicaciones,SAN LUIS POTOSÍ,SAN LUIS POTOSÍ,San Luis Potosí,202604,Polygon,314054.159999993,31690.359999999,,5429,705.64,,subdel,1,24,1088,988,100,0,15,13,2,0,Entre 15 y 20 años,352.82,417.615384615,,15
7,Transportes y comunicaciones,SINALOA,SINALOA,Sinaloa,202604,MultiPolygon,426762.30999999,34603.369999999,,15268.81,437.92,,subdel,1,25,1458,1349,109,0,38,37,1,0,Entre 15 y 20 años,437.92,412.670540541,,38
7,Transportes y comunicaciones,SONORA,SONORA,Sonora,202604,MultiPolygon,275410.529999994,31168.989999999,,18550,0,,subdel,1,26,964,866,98,0,45,45,0,0,Entre 15 y 20 años,,412.222222222,,45
7,Transportes y comunicaciones,TABASCO,TABASCO,Tabasco,202604,MultiPolygon,207491.449999995,18980.050000000,,4310.14,367.78,,subdel,1,27,715,655,60,0,12,11,1,0,Entre 15 y 20 años,367.78,391.830909091,,12
7,Transportes y comunicaciones,TAMAULIPAS,TAMAULIPAS,Tamaulipas,202604,MultiPolygon,397828.939999991,49110.739999999,,23674.4,867.73,,subdel,1,28,1410,1255,155,0,55,53,2,0,Entre 15 y 20 años,433.865,446.686792453,,55
7,Transportes y comunicaciones,TLAXCALA,TLAXCALA,Tlaxcala,202604,Polygon,85036.389999998,960.650000000,,1968.93,0,,subdel,1,29,271,268,3,0,5,5,0,0,Entre 15 y 20 años,,393.786,,5
7,Transportes y comunicaciones,VERACRUZ,VERACRUZ,Veracruz,202604,MultiPolygon,459982.76999999,36493.609999999,,13695.25,0,,subdel,1,30,1563,1448,115,0,31,31,0,0,Entre 15 y 20 años,,441.782258065,,31
7,Transportes y comunicaciones,YUCATÁN,YUCATÁN,Yucatán,202604,MultiPolygon,249233.629999994,23592.499999999,,3194.65,0,,subdel,1,31,858,784,74,0,8,8,0,0,Entre 15 y 20 años,,399.33125,,8
7,Transportes y comunicaciones,ZACATECAS,ZACATECAS,Zacatecas,202604,Polygon,112032.209999997,4095.520000000,,2267.49,0,,subdel,1,32,366,353,13,0,6,6,0,0,Entre 15 y 20 años,,377.915,,6
7,Transportes y comunicaciones,EXTRANJERO/EXTRANJERA,,Extranjero/Extranjera,202604,,552906.879999987,75907.499999998,,36108.02,2234.8,,subdel,1,,1973,1734,239,0,83,77,6,0,Entre 20 y 25 años,372.466666667,468.935324675,,83
7,Transportes y comunicaciones,AGUASCALIENTES,AGUASCALIENTES,Aguascalientes,202604,Polygon,1046488.63999998,92138.099999998,,38457.89,1177.32,,subdel,1,1,3563,3273,290,0,97,94,3,0,Entre 20 y 25 años,392.44,409.126489362,,97
7,Transportes y comunicaciones,BAJA CALIFORNIA,BAJA CALIFORNIA,Baja California,202604,MultiPolygon,2094487.53999995,260232.619999994,,196360.73,9705.09,,subdel,1,2,7397,6575,822,0,477,454,23,0,Entre 20 y 25 años,421.960434783,432.512621145,,477
7,Transportes y comunicaciones,BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,Baja California Sur,202604,MultiPolygon,416835.539999991,51284.959999999,,36995.96,692.59,,subdel,1,3,1471,1309,162,0,92,90,2,0,Entre 20 y 25 años,346.295,411.066222222,,92
7,Transportes y comunicaciones,CAMPECHE,CAMPECHE,Campeche,202604,MultiPolygon,705753.659999984,57993.979999999,,27397.1,0,,subdel,1,4,2407,2224,183,0,66,66,0,0,Entre 20 y 25 años,,415.107575758,,66
7,Transportes y comunicaciones,COAHUILA DE ZARAGOZA,COAHUILA DE ZARAGOZA,Coahuila de Zaragoza,202604,Polygon,1841095.10999996,206727.319999995,,142476.99,5209.17,,subdel,1,5,6419,5767,652,0,344,332,12,0,Entre 20 y 25 años,434.0975,429.147560241,,344
7,Transportes y comunicaciones,COLIMA,COLIMA,Colima,202604,MultiPolygon,599943.569999986,78109.949999998,,21980.8,989.21,,subdel,1,6,2138,1891,247,0,54,52,2,0,Entre 20 y 25 años,494.605,422.707692308,,54
7,Transportes y comunicaciones,CHIAPAS,CHIAPAS,Chiapas,202604,MultiPolygon,1837503.49999996,153628.579999997,,119774.92,2685.11,,subdel,1,7,6261,5777,484,0,283,278,5,0,Entre 20 y 25 años,537.022,430.845035971,,283
7,Transportes y comunicaciones,CHIHUAHUA,CHIHUAHUA,Chihuahua,202604,Polygon,2859600.73999994,562392.969999987,,149912.62,6462.49,,subdel,1,8,10787,9009,1778,0,372,355,17,0,Entre 20 y 25 años,380.146470588,422.289070423,,372
7,Transportes y comunicaciones,DURANGO,DURANGO,Durango,202604,Polygon,1210185.98999997,144734.249999997,,54100.61,2883.82,,subdel,1,10,4267,3810,457,0,140,132,8,0,Entre 20 y 25 años,360.4775,409.853106061,,140
7,Transportes y comunicaciones,GUANAJUATO,GUANAJUATO,Guanajuato,202604,Polygon,3489188.88999992,299385.599999993,,139991.4,2833.48,,subdel,1,11,11876,10932,944,0,350,343,7,0,Entre 20 y 25 años,404.782857143,408.138192420,,350
7,Transportes y comunicaciones,GUERRERO,GUERRERO,Guerrero,202604,MultiPolygon,984145.759999978,119650.849999997,,51577.22,3014.37,,subdel,1,12,3453,3077,376,0,132,126,6,0,Entre 20 y 25 años,502.395,409.343015873,,132
7,Transportes y comunicaciones,HIDALGO,HIDALGO,Hidalgo,202604,Polygon,593752.829999986,54177.999999999,,35273.81,927.21,,subdel,1,13,2028,1858,170,0,86,84,2,0,Entre 20 y 25 años,463.605,419.926309524,,86
7,Transportes y comunicaciones,JALISCO,JALISCO,Jalisco,202604,MultiPolygon,6872193.53999984,679212.879999985,,424931.74,11856.31,,subdel,1,14,23638,21499,2139,0,1013,984,29,0,Entre 20 y 25 años,408.838275862,431.841199187,,1013
7,Transportes y comunicaciones,MÉXICO,MÉXICO,México,202604,Polygon,12244632.3399997,1321668.13999997,,405831.94,17847.01,,subdel,1,15,42601,38436,4165,0,1054,1010,44,0,Entre 20 y 25 años,405.613863636,401.813801980,,1054
7,Transportes y comunicaciones,MICHOACÁN DE OCAMPO,MICHOACÁN DE OCAMPO,Michoacán de Ocampo,202604,MultiPolygon,1457955.23999997,120338.609999997,,59062.61,2599.45,,subdel,1,16,4928,4551,377,0,151,145,6,0,Entre 20 y 25 años,433.241666667,407.328344828,,151
7,Transportes y comunicaciones,MORELOS,MORELOS,Morelos,202604,Polygon,1348779.21999997,144084.199999997,,44780.49,2704.53,,subdel,1,17,4696,4242,454,0,113,107,6,0,Entre 20 y 25 años,450.755,418.509252336,,113
7,Transportes y comunicaciones,NAYARIT,NAYARIT,Nayarit,202604,MultiPolygon,709986.249999984,71210.129999998,,41049.17,1930.39,,subdel,1,18,2450,2225,225,0,105,100,5,0,Entre 20 y 25 años,386.078,410.4917,,105
7,Transportes y comunicaciones,NUEVO LEÓN,NUEVO LEÓN,Nuevo León,202604,Polygon,4598239.54999989,586899.509999987,,429990.5,15440.74,,subdel,1,19,16262,14414,1848,0,1005,971,34,0,Entre 20 y 25 años,454.139411765,442.832646756,,1005
7,Transportes y comunicaciones,OAXACA,OAXACA,Oaxaca,202604,MultiPolygon,1261391.95999997,131611.279999997,,61490.8,2695.42,,subdel,1,20,4385,3970,415,0,146,141,5,0,Entre 20 y 25 años,539.084,436.104964539,,146
7,Transportes y comunicaciones,PUEBLA,PUEBLA,Puebla,202604,Polygon,2962884.63999993,261411.959999994,,127986.8,2607.59,,subdel,1,21,10089,9268,821,0,326,320,6,0,Entre 20 y 25 años,434.598333333,399.95875,,326
7,Transportes y comunicaciones,QUERÉTARO,QUERÉTARO,Querétaro,202604,Polygon,1260908.93999997,116862.079999997,,65995.76,2554.01,,subdel,1,22,4309,3942,367,0,163,156,7,0,Entre 20 y 25 años,364.858571429,423.049743590,,163
7,Transportes y comunicaciones,QUINTANA ROO,QUINTANA ROO,Quintana Roo,202604,MultiPolygon,1477713.14999997,183821.389999996,,52350.67,1284.17,,subdel,1,23,5217,4638,579,0,131,128,3,0,Entre 20 y 25 años,428.056666667,408.989609375,,131
7,Transportes y comunicaciones,SAN LUIS POTOSÍ,SAN LUIS POTOSÍ,San Luis Potosí,202604,Polygon,1722888.89999996,197177.309999996,,83048.85,2483.23,,subdel,1,24,6013,5392,621,0,202,195,7,0,Entre 20 y 25 años,354.747142857,425.891538462,,202
7,Transportes y comunicaciones,SINALOA,SINALOA,Sinaloa,202604,MultiPolygon,2368877.17999995,199923.929999996,,154678.87,3326.74,,subdel,1,25,8099,7468,631,0,367,360,7,0,Entre 20 y 25 años,475.248571429,429.663527778,,367
7,Transportes y comunicaciones,SONORA,SONORA,Sonora,202604,MultiPolygon,1678207.31999996,187741.639999996,,123079.57,4528.88,,subdel,1,26,5852,5261,591,0,304,292,12,0,Entre 20 y 25 años,377.406666667,421.505376712,,304
7,Transportes y comunicaciones,TABASCO,TABASCO,Tabasco,202604,MultiPolygon,1440401.88999997,144146.319999997,,59875.24,1526.66,,subdel,1,27,4979,4525,454,0,145,141,4,0,Entre 20 y 25 años,381.665,424.647092199,,145
7,Transportes y comunicaciones,TAMAULIPAS,TAMAULIPAS,Tamaulipas,202604,MultiPolygon,2096211.63999995,274930.069999994,,162653.68,9122.06,,subdel,1,28,7471,6603,868,0,387,364,23,0,Entre 20 y 25 años,396.611304348,446.850769231,,387
7,Transportes y comunicaciones,TLAXCALA,TLAXCALA,Tlaxcala,202604,Polygon,466476.579999989,25751.189999999,,11915.19,1085.28,,subdel,1,29,1547,1466,81,0,33,30,3,0,Entre 20 y 25 años,361.76,397.173,,33
7,Transportes y comunicaciones,VERACRUZ,VERACRUZ,Veracruz,202604,MultiPolygon,3299352.03999993,330817.309999992,,175987.49,9238.15,,subdel,1,30,11401,10360,1041,0,419,396,23,0,Entre 20 y 25 años,401.658695652,444.412853535,,419
7,Transportes y comunicaciones,YUCATÁN,YUCATÁN,Yucatán,202604,MultiPolygon,1759512.17999996,154019.569999996,,79268.4,2463.33,,subdel,1,31,5995,5512,483,0,194,188,6,0,Entre 20 y 25 años,410.555,421.640425532,,194
7,Transportes y comunicaciones,ZACATECAS,ZACATECAS,Zacatecas,202604,Polygon,531983.439999988,41596.369999999,,17786.36,424.85,,subdel,1,32,1798,1667,131,0,45,44,1,0,Entre 20 y 25 años,424.85,404.235454545,,45
7,Transportes y comunicaciones,EXTRANJERO/EXTRANJERA,,Extranjero/Extranjera,202604,,682029.469999984,78101.069999998,,96435.55,3204.68,,subdel,1,,2373,2128,245,0,216,208,8,0,Entre 25 y 30 años,400.585,463.632451923,,216
7,Transportes y comunicaciones,AGUASCALIENTES,AGUASCALIENTES,Aguascalientes,202604,Polygon,1086182.19999998,116666.839999997,,63211.91,1956.29,,subdel,1,1,3756,3391,365,0,159,153,6,0,Entre 25 y 30 años,326.048333333,413.149738562,,159
7,Transportes y comunicaciones,BAJA CALIFORNIA,BAJA CALIFORNIA,Baja California,202604,MultiPolygon,2347868.27999995,328746.439999993,,296373.81,17176.18,,subdel,1,2,8390,7353,1037,0,718,676,42,0,Entre 25 y 30 años,408.956666667,438.422795858,,718
7,Transportes y comunicaciones,BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,Baja California Sur,202604,MultiPolygon,383453.559999991,69444.129999998,,42637.04,4115.27,,subdel,1,3,1421,1202,219,0,109,100,9,0,Entre 25 y 30 años,457.252222222,426.3704,,109
7,Transportes y comunicaciones,CAMPECHE,CAMPECHE,Campeche,202604,MultiPolygon,941622.939999979,110503.599999998,,61539.84,3028.55,,subdel,1,4,3304,2956,348,0,151,144,7,0,Entre 25 y 30 años,432.65,427.36,,151
7,Transportes y comunicaciones,COAHUILA DE ZARAGOZA,COAHUILA DE ZARAGOZA,Coahuila de Zaragoza,202604,Polygon,2431451.91999994,277802.789999994,,300755.62,12895.76,,subdel,1,5,8448,7576,872,0,711,679,32,0,Entre 25 y 30 años,402.9925,442.939057437,,711
7,Transportes y comunicaciones,COLIMA,COLIMA,Colima,202604,MultiPolygon,548245.479999988,58663.999999999,,33698.77,2077.35,,subdel,1,6,1906,1721,185,0,84,79,5,0,Entre 25 y 30 años,415.47,426.566708861,,84
7,Transportes y comunicaciones,CHIAPAS,CHIAPAS,Chiapas,202604,MultiPolygon,2304433.06999995,196955.449999996,,227559.45,8809.42,,subdel,1,7,7842,7222,620,0,547,524,23,0,Entre 25 y 30 años,383.018260870,434.273759542,,547
7,Transportes y comunicaciones,CHIHUAHUA,CHIHUAHUA,Chihuahua,202604,Polygon,3068705.62999993,714498.189999984,,270081.73,23327.8,,subdel,1,8,11900,9646,2254,0,693,635,58,0,Entre 25 y 30 años,402.203448276,425.325559055,,693
7,Transportes y comunicaciones,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,Ciudad de México,202604,Polygon,17072070.2199996,2081827.62999995,,1245274.91,61796.34,,subdel,1,9,59782,53255,6527,0,3198,3037,161,0,Entre 25 y 30 años,383.828198758,410.034543958,,3198
7,Transportes y comunicaciones,DURANGO,DURANGO,Durango,202604,Polygon,1278206.06999997,168432.769999996,,93592.13,4611.68,,subdel,1,10,4544,4013,531,0,234,221,13,0,Entre 25 y 30 años,354.744615385,423.493800905,,234
7,Transportes y comunicaciones,GUANAJUATO,GUANAJUATO,Guanajuato,202604,Polygon,3742640.89999991,335297.929999992,,253610.15,13042.64,,subdel,1,11,12747,11693,1054,0,666,630,36,0,Entre 25 y 30 años,362.295555556,402.555793651,,666
